t_mid_s,Session,Band,Region,Value
190.0,MODULATION,Alpha,Central,5.1000143523837975
200.0,MODULATION,Alpha,Central,5.0755860717696635
210.0,MODULATION,Alpha,Central,5.276247104958977
220.0,MODULATION,Alpha,Central,5.347487498992285
230.0,MODULATION,Alpha,Central,5.275424218941882
240.0,MODULATION,Alpha,Central,5.265706083660417
250.0,MODULATION,Alpha,Central,5.264627533860437
260.0,MODULATION,Alpha,Central,5.288840028050133
270.0,MODULATION,Alpha,Central,5.312070129695174
280.0,MODULATION,Alpha,Central,5.311677419181135
290.0,MODULATION,Alpha,Central,5.020211680482806
300.0,MODULATION,Alpha,Central,5.236684245800618
310.0,MODULATION,Alpha,Central,5.148537686421235
320.0,MODULATION,Alpha,Central,5.268467587366108
330.0,MODULATION,Alpha,Central,5.374653623048606
340.0,MODULATION,Alpha,Central,5.378186157176031
350.0,MODULATION,Alpha,Central,5.395491216662649
360.0,MODULATION,Alpha,Central,5.339103844437112
370.0,MODULATION,Alpha,Central,5.372130880356762
380.0,MODULATION,Alpha,Central,5.491052531691929
390.0,MODULATION,Alpha,Central,5.383487190490887
400.0,MODULATION,Alpha,Central,5.340132604589579
410.0,MODULATION,Alpha,Central,5.38845284656752
420.0,MODULATION,Alpha,Central,5.408370010870296
430.0,MODULATION,Alpha,Central,5.451565679171666
440.0,MODULATION,Alpha,Central,5.501497119597751
450.0,MODULATION,Alpha,Central,5.448605739910464
460.0,MODULATION,Alpha,Central,5.290865097425511
470.0,MODULATION,Alpha,Central,5.32350204152675
480.0,MODULATION,Alpha,Central,5.381797134787311
490.0,MODULATION,Alpha,Central,5.457276069016433
500.0,MODULATION,Alpha,Central,5.50879621683153
510.0,MODULATION,Alpha,Central,5.539705275014053
520.0,MODULATION,Alpha,Central,5.548095327221854
530.0,MODULATION,Alpha,Central,5.502157782094492
540.0,MODULATION,Alpha,Central,5.413424281125748
550.0,MODULATION,Alpha,Central,5.432082187640691
560.0,MODULATION,Alpha,Central,5.439602935113508
570.0,MODULATION,Alpha,Central,5.362249732243275
580.0,MODULATION,Alpha,Central,5.321607034960608
590.0,MODULATION,Alpha,Central,5.396967377725658
600.0,MODULATION,Alpha,Central,4.747613176545644
610.0,MODULATION,Alpha,Central,4.720545785891126
620.0,MODULATION,Alpha,Central,4.591993133756396
630.0,MODULATION,Alpha,Central,4.604138931072616
640.0,MODULATION,Alpha,Central,4.6476398334860045
650.0,MODULATION,Alpha,Central,4.769573783586712
660.0,MODULATION,Alpha,Central,5.59295557024429
670.0,MODULATION,Alpha,Central,5.40773210709852
680.0,MODULATION,Alpha,Central,5.376579628433187
690.0,MODULATION,Alpha,Central,5.4212778383617986
700.0,MODULATION,Alpha,Central,5.458108867125248
710.0,MODULATION,Alpha,Central,5.433388206004148
720.0,MODULATION,Alpha,Central,5.350520700136685
730.0,MODULATION,Alpha,Central,5.280804425268037
740.0,MODULATION,Alpha,Central,5.220462195542954
750.0,MODULATION,Alpha,Central,5.163275391793234
760.0,MODULATION,Alpha,Central,5.138889226562855
770.0,MODULATION,Alpha,Central,5.123407638353666
780.0,MODULATION,Alpha,Central,5.096393762905496
790.0,MODULATION,Alpha,Central,5.182744518853766
800.0,MODULATION,Alpha,Central,5.197811980674307
810.0,MODULATION,Alpha,Central,5.165093429283626
820.0,MODULATION,Alpha,Central,5.155605299769408
830.0,MODULATION,Alpha,Central,5.162166154097593
840.0,MODULATION,Alpha,Central,5.608415962292586
850.0,MODULATION,Alpha,Central,5.076044143462807
860.0,MODULATION,Alpha,Central,5.074353294192639
870.0,MODULATION,Alpha,Central,5.082771004262845
880.0,MODULATION,Alpha,Central,5.152313325737565
890.0,MODULATION,Alpha,Central,5.260111987345633
900.0,MODULATION,Alpha,Central,5.273721432232104
910.0,MODULATION,Alpha,Central,4.7334222557400665
920.0,MODULATION,Alpha,Central,4.86643465769766
930.0,MODULATION,Alpha,Central,4.845491387126863
940.0,MODULATION,Alpha,Central,4.861623200951985
950.0,MODULATION,Alpha,Central,4.796165130977823
960.0,MODULATION,Alpha,Central,4.812082619207066
970.0,MODULATION,Alpha,Central,5.6007243357121705
980.0,MODULATION,Alpha,Central,5.138036801293786
990.0,MODULATION,Alpha,Central,5.150741550585761
1000.0,MODULATION,Alpha,Central,5.212117950580481
1010.0,MODULATION,Alpha,Central,5.318770468181305
1020.0,MODULATION,Alpha,Central,5.337106401935184
1030.0,MODULATION,Alpha,Central,5.3687116619086135
1040.0,MODULATION,Alpha,Central,5.319346288160241
1050.0,MODULATION,Alpha,Central,5.221146629927026
1060.0,MODULATION,Alpha,Central,5.167693158652917
1070.0,MODULATION,Alpha,Central,5.625881711240039
1080.0,MODULATION,Alpha,Central,5.265101891863092
1090.0,MODULATION,Alpha,Central,5.288094701345561
1100.0,MODULATION,Alpha,Central,5.3629178059844955
1110.0,MODULATION,Alpha,Central,5.408035022112151
1120.0,MODULATION,Alpha,Central,5.421895701749296
1130.0,MODULATION,Alpha,Central,5.305553400428894
1140.0,MODULATION,Alpha,Central,5.342452465049461
1150.0,MODULATION,Alpha,Central,5.020201696747111
1160.0,MODULATION,Alpha,Central,4.982355179262439
1170.0,MODULATION,Alpha,Central,4.990218733930984
1180.0,MODULATION,Alpha,Central,5.061248545225333
1190.0,MODULATION,Alpha,Central,5.185742938287359
1200.0,MODULATION,Alpha,Central,5.271903275980202
1210.0,MODULATION,Alpha,Central,5.413689216241494
1220.0,MODULATION,Alpha,Central,5.431577955860439
1230.0,MODULATION,Alpha,Central,5.4334156152061714
1240.0,MODULATION,Alpha,Central,5.405551389949528
1250.0,MODULATION,Alpha,Central,5.385911063176054
1260.0,MODULATION,Alpha,Central,5.080303551247411
1270.0,MODULATION,Alpha,Central,5.070946445007158
1280.0,MODULATION,Alpha,Central,4.8995434515718115
1290.0,MODULATION,Alpha,Central,4.965841583734009
1300.0,MODULATION,Alpha,Central,4.976364858875506
1310.0,MODULATION,Alpha,Central,4.907760594630296
1320.0,MODULATION,Alpha,Central,4.846635594395581
1330.0,MODULATION,Alpha,Central,4.825030597641621
1340.0,MODULATION,Alpha,Central,5.409291447611117
1350.0,MODULATION,Alpha,Central,4.94314167560359
1360.0,MODULATION,Alpha,Central,5.128582512867503
1370.0,MODULATION,Alpha,Central,5.1576998398209595
1380.0,MODULATION,Alpha,Central,5.202442322101663
1390.0,MODULATION,Alpha,Central,4.934383566414062
1400.0,MODULATION,Alpha,Central,4.911027970354029
1410.0,MODULATION,Alpha,Central,4.863449469565372
1420.0,MODULATION,Alpha,Central,4.784770458385476
1430.0,MODULATION,Alpha,Central,4.76735889236037
1440.0,MODULATION,Alpha,Central,4.821778191346282
1450.0,MODULATION,Alpha,Central,5.172799730756275
1460.0,MODULATION,Alpha,Central,5.190861595014537
1470.0,MODULATION,Alpha,Central,5.3027351157618146
1480.0,MODULATION,Alpha,Central,5.2946936961397935
1490.0,MODULATION,Alpha,Central,5.38972534195845
1500.0,MODULATION,Alpha,Central,5.369541744978202
1510.0,MODULATION,Alpha,Central,5.384806169415073
1520.0,MODULATION,Alpha,Central,5.376746499498278
1530.0,MODULATION,Alpha,Central,5.523075159348396
1540.0,MODULATION,Alpha,Central,5.443042338262574
1550.0,MODULATION,Alpha,Central,5.0287023975815055
1560.0,MODULATION,Alpha,Central,4.9679029092504186
1570.0,MODULATION,Alpha,Central,4.938504277610253
1580.0,MODULATION,Alpha,Central,4.918726251140746
1590.0,MODULATION,Alpha,Central,4.808915900305658
1600.0,MODULATION,Alpha,Central,4.985432570677202
1610.0,MODULATION,Alpha,Central,5.245693014016054
1620.0,MODULATION,Alpha,Central,5.317939800453606
1630.0,MODULATION,Alpha,Central,5.396773288608271
1640.0,MODULATION,Alpha,Central,5.405028342528141
1650.0,MODULATION,Alpha,Central,5.65131224534009
1660.0,MODULATION,Alpha,Central,5.453891401878945
1670.0,MODULATION,Alpha,Central,5.498069709561091
1680.0,MODULATION,Alpha,Central,5.441498852152917
1690.0,MODULATION,Alpha,Central,5.335185297704431
1700.0,MODULATION,Alpha,Central,5.38576204369832
1710.0,MODULATION,Alpha,Central,5.289063431190844
1720.0,MODULATION,Alpha,Central,5.241241367009956
1730.0,MODULATION,Alpha,Central,5.264067510052996
1740.0,MODULATION,Alpha,Central,5.380709744155416
1750.0,MODULATION,Alpha,Central,5.455467315285194
1760.0,MODULATION,Alpha,Central,5.430976969339221
1770.0,MODULATION,Alpha,Central,5.334145856469578
1780.0,MODULATION,Alpha,Central,5.319286040609533
30.0,MODULATION,Alpha,Temporal,4.678876129932966
40.0,MODULATION,Alpha,Temporal,4.709816007164205
50.0,MODULATION,Alpha,Temporal,4.706296474634831
60.0,MODULATION,Alpha,Temporal,4.716962264454365
70.0,MODULATION,Alpha,Temporal,4.503228188836347
80.0,MODULATION,Alpha,Temporal,4.8920385168379426
90.0,MODULATION,Alpha,Temporal,4.975401371544442
100.0,MODULATION,Alpha,Temporal,4.69946814299471
110.0,MODULATION,Alpha,Temporal,4.934709408995105
120.0,MODULATION,Alpha,Temporal,5.2414208986052895
130.0,MODULATION,Alpha,Temporal,5.521402545518694
140.0,MODULATION,Alpha,Temporal,5.568044016362962
150.0,MODULATION,Alpha,Temporal,5.537810758469892
160.0,MODULATION,Alpha,Temporal,5.5565655924713475
170.0,MODULATION,Alpha,Temporal,5.593028455326747
180.0,MODULATION,Alpha,Temporal,5.543774487593045
190.0,MODULATION,Alpha,Temporal,5.51440378272061
200.0,MODULATION,Alpha,Temporal,5.372271594352396
210.0,MODULATION,Alpha,Temporal,5.270546666439597
220.0,MODULATION,Alpha,Temporal,5.29728090517142
230.0,MODULATION,Alpha,Temporal,5.321282997739477
240.0,MODULATION,Alpha,Temporal,5.31392646751322
250.0,MODULATION,Alpha,Temporal,5.337395644765994
260.0,MODULATION,Alpha,Temporal,5.354676745439479
270.0,MODULATION,Alpha,Temporal,5.303267743894046
280.0,MODULATION,Alpha,Temporal,5.210644884813353
290.0,MODULATION,Alpha,Temporal,5.173194198495501
300.0,MODULATION,Alpha,Temporal,5.396379539293001
310.0,MODULATION,Alpha,Temporal,4.818477963016365
320.0,MODULATION,Alpha,Temporal,4.757220553882787
330.0,MODULATION,Alpha,Temporal,4.8762520976197665
340.0,MODULATION,Alpha,Temporal,4.947892372040549
350.0,MODULATION,Alpha,Temporal,4.954932752101081
360.0,MODULATION,Alpha,Temporal,4.918805873337269
370.0,MODULATION,Alpha,Temporal,5.246932689070653
380.0,MODULATION,Alpha,Temporal,5.37725353248346
390.0,MODULATION,Alpha,Temporal,5.284208842722077
400.0,MODULATION,Alpha,Temporal,5.629822776358596
410.0,MODULATION,Alpha,Temporal,5.663182148731949
420.0,MODULATION,Alpha,Temporal,5.663827145841811
430.0,MODULATION,Alpha,Temporal,5.689247523614453
440.0,MODULATION,Alpha,Temporal,5.650547177692444
450.0,MODULATION,Alpha,Temporal,5.561219033329932
460.0,MODULATION,Alpha,Temporal,5.21044308665969
470.0,MODULATION,Alpha,Temporal,5.216172309299445
480.0,MODULATION,Alpha,Temporal,5.188798588090433
490.0,MODULATION,Alpha,Temporal,5.224351626980793
500.0,MODULATION,Alpha,Temporal,5.293094254581645
510.0,MODULATION,Alpha,Temporal,5.307384254224685
520.0,MODULATION,Alpha,Temporal,5.358099407915228
530.0,MODULATION,Alpha,Temporal,5.184926089421441
540.0,MODULATION,Alpha,Temporal,5.044126958818282
550.0,MODULATION,Alpha,Temporal,5.054749779346938
560.0,MODULATION,Alpha,Temporal,4.955467892310531
570.0,MODULATION,Alpha,Temporal,4.9407129278330695
580.0,MODULATION,Alpha,Temporal,4.993706469510108
590.0,MODULATION,Alpha,Temporal,4.913485660633719
600.0,MODULATION,Alpha,Temporal,5.628685445815692
610.0,MODULATION,Alpha,Temporal,5.6775850505150185
620.0,MODULATION,Alpha,Temporal,5.636400658598847
630.0,MODULATION,Alpha,Temporal,5.493115704924012
640.0,MODULATION,Alpha,Temporal,5.51149985817697
650.0,MODULATION,Alpha,Temporal,5.491200341769289
660.0,MODULATION,Alpha,Temporal,5.469761379965704
670.0,MODULATION,Alpha,Temporal,5.5414425358946335
680.0,MODULATION,Alpha,Temporal,5.522761501600614
690.0,MODULATION,Alpha,Temporal,5.570743365110951
700.0,MODULATION,Alpha,Temporal,5.588571638331563
710.0,MODULATION,Alpha,Temporal,5.575528172204531
720.0,MODULATION,Alpha,Temporal,5.606288144008691
730.0,MODULATION,Alpha,Temporal,5.423384453810419
740.0,MODULATION,Alpha,Temporal,5.37568335979144
750.0,MODULATION,Alpha,Temporal,5.382754285056749
760.0,MODULATION,Alpha,Temporal,5.5443475741740125
770.0,MODULATION,Alpha,Temporal,5.564049534667027
780.0,MODULATION,Alpha,Temporal,5.208286048730632
790.0,MODULATION,Alpha,Temporal,5.299434865234288
800.0,MODULATION,Alpha,Temporal,5.260839592788642
810.0,MODULATION,Alpha,Temporal,5.314924804574205
820.0,MODULATION,Alpha,Temporal,5.276248423069924
830.0,MODULATION,Alpha,Temporal,5.271235243204672
840.0,MODULATION,Alpha,Temporal,5.416642613137475
850.0,MODULATION,Alpha,Temporal,5.5873998680984425
860.0,MODULATION,Alpha,Temporal,5.507382070822585
870.0,MODULATION,Alpha,Temporal,5.407596911562853
880.0,MODULATION,Alpha,Temporal,5.312254491880548
890.0,MODULATION,Alpha,Temporal,5.282062513970301
900.0,MODULATION,Alpha,Temporal,5.126117152371137
910.0,MODULATION,Alpha,Temporal,5.051824267897217
920.0,MODULATION,Alpha,Temporal,5.48640173048842
930.0,MODULATION,Alpha,Temporal,5.542144069452394
940.0,MODULATION,Alpha,Temporal,5.6152914896237665
950.0,MODULATION,Alpha,Temporal,5.6020631366679225
960.0,MODULATION,Alpha,Temporal,5.490823907655076
970.0,MODULATION,Alpha,Temporal,5.454490254229931
980.0,MODULATION,Alpha,Temporal,5.439797624819387
990.0,MODULATION,Alpha,Temporal,5.422144152987097
1000.0,MODULATION,Alpha,Temporal,5.44222052281194
1010.0,MODULATION,Alpha,Temporal,5.403256589446024
1020.0,MODULATION,Alpha,Temporal,5.319501687793297
1030.0,MODULATION,Alpha,Temporal,5.474203536772481
1040.0,MODULATION,Alpha,Temporal,5.356470487867179
1050.0,MODULATION,Alpha,Temporal,5.338613146447881
1060.0,MODULATION,Alpha,Temporal,5.612700699733238
1070.0,MODULATION,Alpha,Temporal,5.62191469480168
1080.0,MODULATION,Alpha,Temporal,5.63698988680487
1090.0,MODULATION,Alpha,Temporal,5.329239379870414
1100.0,MODULATION,Alpha,Temporal,5.331718092428218
1110.0,MODULATION,Alpha,Temporal,5.360325117419192
1120.0,MODULATION,Alpha,Temporal,5.308002443776645
1130.0,MODULATION,Alpha,Temporal,5.243147408126012
1140.0,MODULATION,Alpha,Temporal,5.090537684632295
1150.0,MODULATION,Alpha,Temporal,5.460969339442153
1160.0,MODULATION,Alpha,Temporal,5.248690442668737
1170.0,MODULATION,Alpha,Temporal,5.300979282913205
1180.0,MODULATION,Alpha,Temporal,5.301313562521463
1190.0,MODULATION,Alpha,Temporal,5.214531275564384
1200.0,MODULATION,Alpha,Temporal,5.378173805462883
1210.0,MODULATION,Alpha,Temporal,5.364959644626356
1220.0,MODULATION,Alpha,Temporal,5.31483884224443
1230.0,MODULATION,Alpha,Temporal,5.313971019981367
1240.0,MODULATION,Alpha,Temporal,5.317332000229883
1250.0,MODULATION,Alpha,Temporal,5.1297832559382766
1260.0,MODULATION,Alpha,Temporal,5.0368801113595
1270.0,MODULATION,Alpha,Temporal,5.0709592480999985
1280.0,MODULATION,Alpha,Temporal,5.138645125223643
1290.0,MODULATION,Alpha,Temporal,5.123615797215198
1300.0,MODULATION,Alpha,Temporal,5.15798623132033
1310.0,MODULATION,Alpha,Temporal,5.253507961684506
1320.0,MODULATION,Alpha,Temporal,5.304624542375081
1330.0,MODULATION,Alpha,Temporal,5.300514480580939
1340.0,MODULATION,Alpha,Temporal,5.241814101615867
1350.0,MODULATION,Alpha,Temporal,5.44816263480607
1360.0,MODULATION,Alpha,Temporal,5.495177529382326
1370.0,MODULATION,Alpha,Temporal,5.450428017419194
1380.0,MODULATION,Alpha,Temporal,5.4290620735708135
1390.0,MODULATION,Alpha,Temporal,5.221455797286715
1400.0,MODULATION,Alpha,Temporal,5.267390125205652
1410.0,MODULATION,Alpha,Temporal,5.247579157669506
1420.0,MODULATION,Alpha,Temporal,5.12657099546637
1430.0,MODULATION,Alpha,Temporal,5.214370662702847
1440.0,MODULATION,Alpha,Temporal,5.118042366429444
1450.0,MODULATION,Alpha,Temporal,4.9731545426020425
1460.0,MODULATION,Alpha,Temporal,4.8743239694455465
1470.0,MODULATION,Alpha,Temporal,4.89585159702973
1480.0,MODULATION,Alpha,Temporal,5.1679242237860334
1490.0,MODULATION,Alpha,Temporal,5.42001427123228
1500.0,MODULATION,Alpha,Temporal,5.395436009555647
1510.0,MODULATION,Alpha,Temporal,5.37409374540517
1520.0,MODULATION,Alpha,Temporal,5.460957404471532
1530.0,MODULATION,Alpha,Temporal,5.457453243005704
1540.0,MODULATION,Alpha,Temporal,5.350902904121212
1550.0,MODULATION,Alpha,Temporal,5.234551008864334
1560.0,MODULATION,Alpha,Temporal,5.227281758493896
1570.0,MODULATION,Alpha,Temporal,5.331200925650814
1580.0,MODULATION,Alpha,Temporal,5.216724620629737
1590.0,MODULATION,Alpha,Temporal,5.5468563085852916
1600.0,MODULATION,Alpha,Temporal,5.442707949472177
1610.0,MODULATION,Alpha,Temporal,5.244087504354762
1620.0,MODULATION,Alpha,Temporal,5.305647159852563
1630.0,MODULATION,Alpha,Temporal,5.343271553011054
1640.0,MODULATION,Alpha,Temporal,5.324669997690869
1650.0,MODULATION,Alpha,Temporal,5.440077496112124
1660.0,MODULATION,Alpha,Temporal,5.160654473555896
1670.0,MODULATION,Alpha,Temporal,5.166157061787623
1680.0,MODULATION,Alpha,Temporal,5.075758904651271
1690.0,MODULATION,Alpha,Temporal,5.126593444300631
1700.0,MODULATION,Alpha,Temporal,5.173763000685331
1710.0,MODULATION,Alpha,Temporal,5.059637979076984
1720.0,MODULATION,Alpha,Temporal,5.486415133277279
1730.0,MODULATION,Alpha,Temporal,5.475167370009475
1740.0,MODULATION,Alpha,Temporal,5.49567343802832
1750.0,MODULATION,Alpha,Temporal,5.5235353398024625
1760.0,MODULATION,Alpha,Temporal,5.477432675449817
1770.0,MODULATION,Alpha,Temporal,5.481499310960973
1780.0,MODULATION,Alpha,Temporal,5.418888645158984
30.0,MODULATION,Alpha,Parietal,3.9756315709170122
40.0,MODULATION,Alpha,Parietal,3.9184400432871636
50.0,MODULATION,Alpha,Parietal,3.8605574668289226
60.0,MODULATION,Alpha,Parietal,3.7097693689302633
70.0,MODULATION,Alpha,Parietal,3.3046131149678026
80.0,MODULATION,Alpha,Parietal,2.9883509540469766
90.0,MODULATION,Alpha,Parietal,4.986802201931901
100.0,MODULATION,Alpha,Parietal,3.8876952336332566
110.0,MODULATION,Alpha,Parietal,4.302888170029802
120.0,MODULATION,Alpha,Parietal,4.464018440374082
130.0,MODULATION,Alpha,Parietal,4.933089104693235
140.0,MODULATION,Alpha,Parietal,5.117031287872215
150.0,MODULATION,Alpha,Parietal,5.234709491874948
160.0,MODULATION,Alpha,Parietal,5.048140383799959
170.0,MODULATION,Alpha,Parietal,4.965317617428765
180.0,MODULATION,Alpha,Parietal,5.019525708675594
190.0,MODULATION,Alpha,Parietal,4.969950590151792
200.0,MODULATION,Alpha,Parietal,4.942546726811964
210.0,MODULATION,Alpha,Parietal,4.885768148979574
220.0,MODULATION,Alpha,Parietal,5.147640087901576
230.0,MODULATION,Alpha,Parietal,5.104106862716939
240.0,MODULATION,Alpha,Parietal,5.234936352546606
250.0,MODULATION,Alpha,Parietal,5.2294448553311
260.0,MODULATION,Alpha,Parietal,5.235772488947218
270.0,MODULATION,Alpha,Parietal,5.23053127080898
280.0,MODULATION,Alpha,Parietal,5.18596332578465
290.0,MODULATION,Alpha,Parietal,5.059328138735177
300.0,MODULATION,Alpha,Parietal,5.0024033171300415
310.0,MODULATION,Alpha,Parietal,5.2356044389905385
320.0,MODULATION,Alpha,Parietal,5.159964071610079
330.0,MODULATION,Alpha,Parietal,4.910750190732281
340.0,MODULATION,Alpha,Parietal,4.914615524743493
350.0,MODULATION,Alpha,Parietal,5.042873313631737
360.0,MODULATION,Alpha,Parietal,5.041009652139997
370.0,MODULATION,Alpha,Parietal,4.753900473880469
380.0,MODULATION,Alpha,Parietal,4.732482743601478
390.0,MODULATION,Alpha,Parietal,5.281825973850483
400.0,MODULATION,Alpha,Parietal,5.351338856436829
410.0,MODULATION,Alpha,Parietal,5.245250698345707
420.0,MODULATION,Alpha,Parietal,5.278285264659205
430.0,MODULATION,Alpha,Parietal,5.298244101513176
440.0,MODULATION,Alpha,Parietal,5.307255885461695
450.0,MODULATION,Alpha,Parietal,5.230774520561554
460.0,MODULATION,Alpha,Parietal,5.175446038290287
470.0,MODULATION,Alpha,Parietal,5.267692357155163
480.0,MODULATION,Alpha,Parietal,5.2783558797911185
490.0,MODULATION,Alpha,Parietal,5.075783806468768
500.0,MODULATION,Alpha,Parietal,5.15512151935496
510.0,MODULATION,Alpha,Parietal,5.21026015054703
520.0,MODULATION,Alpha,Parietal,5.218881896928759
530.0,MODULATION,Alpha,Parietal,5.16396217602499
540.0,MODULATION,Alpha,Parietal,5.139274135919349
550.0,MODULATION,Alpha,Parietal,5.200575951701648
560.0,MODULATION,Alpha,Parietal,5.133331570795758
570.0,MODULATION,Alpha,Parietal,5.11416540400618
580.0,MODULATION,Alpha,Parietal,5.329344370176629
590.0,MODULATION,Alpha,Parietal,5.230789515994459
600.0,MODULATION,Alpha,Parietal,5.182638976507404
610.0,MODULATION,Alpha,Parietal,5.313889899440649
620.0,MODULATION,Alpha,Parietal,5.4428748318084486
630.0,MODULATION,Alpha,Parietal,5.359012978745411
640.0,MODULATION,Alpha,Parietal,5.346011432724149
650.0,MODULATION,Alpha,Parietal,5.378663936359754
660.0,MODULATION,Alpha,Parietal,5.007005790804811
670.0,MODULATION,Alpha,Parietal,5.050895464975738
680.0,MODULATION,Alpha,Parietal,5.206353604523816
690.0,MODULATION,Alpha,Parietal,5.227155564301753
700.0,MODULATION,Alpha,Parietal,5.283154825735152
710.0,MODULATION,Alpha,Parietal,5.267201921716009
720.0,MODULATION,Alpha,Parietal,5.15920904167929
730.0,MODULATION,Alpha,Parietal,5.009200073232197
740.0,MODULATION,Alpha,Parietal,4.886130530221327
750.0,MODULATION,Alpha,Parietal,4.908726063328794
760.0,MODULATION,Alpha,Parietal,5.000807955891542
770.0,MODULATION,Alpha,Parietal,5.0912495102842374
780.0,MODULATION,Alpha,Parietal,5.546529609434092
790.0,MODULATION,Alpha,Parietal,5.380692836319207
800.0,MODULATION,Alpha,Parietal,5.496013832713334
810.0,MODULATION,Alpha,Parietal,5.419779552214391
820.0,MODULATION,Alpha,Parietal,5.337321851440002
830.0,MODULATION,Alpha,Parietal,4.976045458382212
840.0,MODULATION,Alpha,Parietal,4.999821201357734
850.0,MODULATION,Alpha,Parietal,5.0850474670155625
860.0,MODULATION,Alpha,Parietal,5.08133186354072
870.0,MODULATION,Alpha,Parietal,4.984003987861815
880.0,MODULATION,Alpha,Parietal,4.95237725319936
890.0,MODULATION,Alpha,Parietal,5.054142614241853
900.0,MODULATION,Alpha,Parietal,4.943204583373949
910.0,MODULATION,Alpha,Parietal,4.766613652296673
920.0,MODULATION,Alpha,Parietal,5.021734998527675
930.0,MODULATION,Alpha,Parietal,5.153477205255968
940.0,MODULATION,Alpha,Parietal,5.2711051890796305
950.0,MODULATION,Alpha,Parietal,5.400503807192969
960.0,MODULATION,Alpha,Parietal,5.426760674156256
970.0,MODULATION,Alpha,Parietal,5.375323555447053
980.0,MODULATION,Alpha,Parietal,5.3845541797366865
990.0,MODULATION,Alpha,Parietal,5.380570178100843
1000.0,MODULATION,Alpha,Parietal,5.271594538274292
1010.0,MODULATION,Alpha,Parietal,5.239784533167281
1020.0,MODULATION,Alpha,Parietal,5.339102522054007
1030.0,MODULATION,Alpha,Parietal,5.441218547067101
1040.0,MODULATION,Alpha,Parietal,5.309165232203559
1050.0,MODULATION,Alpha,Parietal,5.314399725310794
1060.0,MODULATION,Alpha,Parietal,5.4478478883182175
1070.0,MODULATION,Alpha,Parietal,5.3698370785564675
1080.0,MODULATION,Alpha,Parietal,5.462835550421632
1090.0,MODULATION,Alpha,Parietal,5.571153118328999
1100.0,MODULATION,Alpha,Parietal,5.554956939113477
1110.0,MODULATION,Alpha,Parietal,5.5745378480918095
1120.0,MODULATION,Alpha,Parietal,5.567273644277942
1130.0,MODULATION,Alpha,Parietal,5.5564996481610525
1140.0,MODULATION,Alpha,Parietal,5.386786402326421
1150.0,MODULATION,Alpha,Parietal,5.204499423795782
1160.0,MODULATION,Alpha,Parietal,5.146829468530096
1170.0,MODULATION,Alpha,Parietal,5.173457911681108
1180.0,MODULATION,Alpha,Parietal,5.2824152959406
1190.0,MODULATION,Alpha,Parietal,5.268115108039902
1200.0,MODULATION,Alpha,Parietal,5.545638898821063
1210.0,MODULATION,Alpha,Parietal,5.328205775116307
1220.0,MODULATION,Alpha,Parietal,5.3337610743859685
1230.0,MODULATION,Alpha,Parietal,5.296886286523232
1240.0,MODULATION,Alpha,Parietal,5.205829067746847
1250.0,MODULATION,Alpha,Parietal,5.1498791298581565
1260.0,MODULATION,Alpha,Parietal,5.103259095764429
1270.0,MODULATION,Alpha,Parietal,5.464128076742977
1280.0,MODULATION,Alpha,Parietal,5.008925263969548
1290.0,MODULATION,Alpha,Parietal,5.118767472957496
1300.0,MODULATION,Alpha,Parietal,5.33966980617993
1310.0,MODULATION,Alpha,Parietal,5.4497119645897865
1320.0,MODULATION,Alpha,Parietal,5.4291987211163235
1330.0,MODULATION,Alpha,Parietal,5.425584854313445
1340.0,MODULATION,Alpha,Parietal,5.199827362665858
1350.0,MODULATION,Alpha,Parietal,5.157315379744468
1360.0,MODULATION,Alpha,Parietal,5.12972479583994
1370.0,MODULATION,Alpha,Parietal,5.180916693507165
1380.0,MODULATION,Alpha,Parietal,5.193834068941401
1390.0,MODULATION,Alpha,Parietal,5.188614355914316
1400.0,MODULATION,Alpha,Parietal,5.197208371072063
1410.0,MODULATION,Alpha,Parietal,5.406989852490815
1420.0,MODULATION,Alpha,Parietal,5.455519027931249
1430.0,MODULATION,Alpha,Parietal,5.434295113975411
1440.0,MODULATION,Alpha,Parietal,5.502084291402301
1450.0,MODULATION,Alpha,Parietal,5.427466341882801
1460.0,MODULATION,Alpha,Parietal,5.380313403177569
1470.0,MODULATION,Alpha,Parietal,5.347610134458714
1480.0,MODULATION,Alpha,Parietal,5.231031594812296
1490.0,MODULATION,Alpha,Parietal,5.2579350873601935
1500.0,MODULATION,Alpha,Parietal,5.100910670404885
1510.0,MODULATION,Alpha,Parietal,5.121407917003862
1520.0,MODULATION,Alpha,Parietal,5.113691461379769
1530.0,MODULATION,Alpha,Parietal,5.274582944996777
1540.0,MODULATION,Alpha,Parietal,4.96143420528721
1550.0,MODULATION,Alpha,Parietal,4.828683613681642
1560.0,MODULATION,Alpha,Parietal,4.986011621403524
1570.0,MODULATION,Alpha,Parietal,4.91259324377128
1580.0,MODULATION,Alpha,Parietal,4.834454962411063
1590.0,MODULATION,Alpha,Parietal,4.713859483751512
1600.0,MODULATION,Alpha,Parietal,5.403728321202568
1610.0,MODULATION,Alpha,Parietal,5.485617961290583
1620.0,MODULATION,Alpha,Parietal,5.186195168332108
1630.0,MODULATION,Alpha,Parietal,5.253131279069668
1640.0,MODULATION,Alpha,Parietal,5.232140184886942
1650.0,MODULATION,Alpha,Parietal,5.308748803887889
1660.0,MODULATION,Alpha,Parietal,5.254248457225415
