Time,Band,dt_s,step_distance,velocity_per_s
2025-10-05 15:48:01.687959909,Theta,0.124989986,0.00298360455596125,0.023870748781116353
2025-10-05 15:48:01.812849998,Theta,0.124890089,0.0015537098829152551,0.012440617949397532
2025-10-05 15:48:01.937930107,Theta,0.125080109,0.0008998208310819766,0.00719395624353011
2025-10-05 15:48:02.062720059,Theta,0.124789952,0.0009476973063390348,0.007594339857900056
2025-10-05 15:48:02.187799931,Theta,0.125079872,0.0019840145294908185,0.015861980810875937
2025-10-05 15:48:02.312690020,Theta,0.124890089,0.004209707605259849,0.033707299265835655
2025-10-05 15:48:02.437880039,Theta,0.125190019,0.005199771651151375,0.04153503364474587
2025-10-05 15:48:02.562760115,Theta,0.124880076,0.0041074407310298655,0.03289108128849846
2025-10-05 15:48:02.688050032,Theta,0.125289917,0.00286296471977332,0.02285071926237544
2025-10-05 15:48:02.812939882,Theta,0.12488985,0.0024149302879207246,0.019336481610961378
2025-10-05 15:48:02.938129902,Theta,0.12519002,0.0028415186797744463,0.022697645385586215
2025-10-05 15:48:03.063019991,Theta,0.124890089,0.0036059936847663288,0.028873337457276764
2025-10-05 15:48:03.188009977,Theta,0.124989986,0.004070871192168979,0.03256957875144477
2025-10-05 15:48:03.312890053,Theta,0.124880076,0.003940929022784867,0.03155770839525167
2025-10-05 15:48:03.437880039,Theta,0.124989986,0.003191419460960021,0.025533401219518668
2025-10-05 15:48:03.562870026,Theta,0.124989987,0.0020489608259434133,0.016392999752399474
2025-10-05 15:48:03.687959909,Theta,0.125089883,0.0015019002028953121,0.012006568132255044
2025-10-05 15:48:03.812849998,Theta,0.124890089,0.003704107249782873,0.02965893674543601
2025-10-05 15:48:03.937930107,Theta,0.125080109,0.010716975107304072,0.08568089037485627
2025-10-05 15:48:04.062819957,Theta,0.12488985,0.014221198879236785,0.11386993321904691
2025-10-05 15:48:04.187910080,Theta,0.125090123,0.005794358479910944,0.0463214707999843
2025-10-05 15:48:04.312900066,Theta,0.124989986,0.0023692175251315284,0.018955258744740786
2025-10-05 15:48:04.437779903,Theta,0.124879837,0.005873372566046142,0.04703219276340137
2025-10-05 15:48:04.562669992,Theta,0.124890089,0.006210807577373134,0.049730187776334554
2025-10-05 15:48:04.687760115,Theta,0.125090123,0.004340253749648415,0.034697014005241764
2025-10-05 15:48:04.812839985,Theta,0.12507987,0.002669236893758531,0.02134025957780841
2025-10-05 15:48:04.937829971,Theta,0.124989986,0.0014409638287844473,0.011528634212219589
2025-10-05 15:48:05.062720059,Theta,0.124890088,0.0006127695751312334,0.004906470841234682
2025-10-05 15:48:05.187910080,Theta,0.125190021,0.0006493225080236309,0.005186695415792213
2025-10-05 15:48:05.312789917,Theta,0.124879837,0.001659155016919378,0.013286012031865305
2025-10-05 15:48:05.437779903,Theta,0.124989986,0.002781646978596064,0.02225495871802133
2025-10-05 15:48:05.562669992,Theta,0.124890089,0.002852979922247867,0.02284392576778344
2025-10-05 15:48:05.687649965,Theta,0.124979973,0.0020821159354957874,0.016659596617898034
2025-10-05 15:48:05.812540054,Theta,0.124890089,0.0013618926900278439,0.010904729918383227
2025-10-05 15:48:05.937629938,Theta,0.125089884,0.0009646128601066284,0.007711357859334399
2025-10-05 15:48:06.062720059,Theta,0.125090121,0.0006581230783906378,0.005261191476428725
2025-10-05 15:48:06.187700033,Theta,0.124979974,0.0006678998858850038,0.005344055247483119
2025-10-05 15:48:06.312589884,Theta,0.124889851,0.0013731755485369979,0.010995093176442318
2025-10-05 15:48:06.437669992,Theta,0.125080108,0.002439056964336217,0.01949995889303371
2025-10-05 15:48:06.562659979,Theta,0.124989987,0.009529331355789705,0.07624075803599936
2025-10-05 15:48:06.687750101,Theta,0.125090122,0.062482382006945225,0.49949892931549966
2025-10-05 15:48:06.812639952,Theta,0.124889851,0.06367104547656455,0.5098176110128
2025-10-05 15:48:06.937619925,Theta,0.124979973,0.015246889543268138,0.12199466184288693
2025-10-05 15:48:07.062710047,Theta,0.125090122,0.004408669224046147,0.03524394375477663
2025-10-05 15:48:07.187599897,Theta,0.12488985,0.0034187834068479805,0.02737438956687017
2025-10-05 15:48:07.312580109,Theta,0.124980212,0.004492232798797291,0.035943552398497225
2025-10-05 15:48:07.437680006,Theta,0.125099897,0.005901401436694709,0.047173511555286964
2025-10-05 15:48:07.562560081,Theta,0.124880075,0.008736400252301268,0.06995832003064756
2025-10-05 15:48:07.687649965,Theta,0.125089884,0.012430944966036805,0.09937610115648364
2025-10-05 15:48:07.812750101,Theta,0.125100136,0.017801994966016088,0.14230196333292625
2025-10-05 15:48:07.937949896,Theta,0.125199795,0.02163637458744183,0.1728147764734106
2025-10-05 15:48:08.062839985,Theta,0.124890089,0.021894104801348457,0.1753069837379046
2025-10-05 15:48:08.187629938,Theta,0.124789953,0.018333088925098995,0.14691157809073777
2025-10-05 15:48:08.312710047,Theta,0.125080109,0.009441442860877558,0.07548316783828161
2025-10-05 15:48:08.437599897,Theta,0.12488985,0.0038229224369979997,0.03061035333934663
2025-10-05 15:48:08.562789917,Theta,0.12519002,0.004876643920607493,0.038953935150801096
2025-10-05 15:48:08.687580109,Theta,0.124790192,0.012800458896660372,0.10257584102972109
2025-10-05 15:48:08.812560081,Theta,0.124979972,0.01130747868450177,0.09047432563436461
2025-10-05 15:48:08.937449932,Theta,0.124889851,0.005011013714561363,0.04012346619391325
2025-10-05 15:48:09.062639952,Theta,0.12519002,0.0016930551752806222,0.013523882936360438
2025-10-05 15:48:09.187520027,Theta,0.124880075,9.22620083182446e-05,0.0007388048759439375
2025-10-05 15:48:09.312410116,Theta,0.124890089,8.47819814824291e-05,0.0006788527589441393
2025-10-05 15:48:09.437289953,Theta,0.124879837,7.796820482663946e-05,0.000624345824751833
2025-10-05 15:48:09.562180042,Theta,0.124890089,7.180457972766341e-05,0.0005749421775787461
2025-10-05 15:48:09.687269926,Theta,0.125089884,6.639789382623107e-05,0.0005308014661379898
2025-10-05 15:48:09.812150002,Theta,0.124880076,6.106486485080165e-05,0.0004889880500297073
2025-10-05 15:48:09.937340021,Theta,0.125190019,5.6689890590155834e-05,0.00045283075314618993
2025-10-05 15:48:10.062319994,Theta,0.124979973,5.224813367343817e-05,0.00041805204801443
2025-10-05 15:48:10.187309980,Theta,0.124989986,4.837981998062624e-05,0.0003870695687623026
2025-10-05 15:48:10.312190056,Theta,0.124880076,4.476152320587179e-05,0.00035843606634153384
2025-10-05 15:48:10.437289953,Theta,0.125099897,4.167595087112286e-05,0.00033314136838276425
2025-10-05 15:48:10.562170029,Theta,0.124880076,3.8571552787747265e-05,0.000308868748508347
2025-10-05 15:48:10.687259912,Theta,0.125089883,3.5982080883845136e-05,0.00028764980844889855
2025-10-05 15:48:10.812150002,Theta,0.12489009,3.338109456485494e-05,0.00026728377379546243
2025-10-05 15:48:10.937230110,Theta,0.125080108,3.119332204493119e-05,0.00024938675336713966
2025-10-05 15:48:11.062119961,Theta,0.124889851,2.9000693980818504e-05,0.00023221017359383755
2025-10-05 15:48:11.187410116,Theta,0.125290155,2.7242930486837125e-05,0.00021743871644852803
2025-10-05 15:48:11.312099934,Theta,0.124689818,2.521067964722512e-05,0.00020218715570845665
2025-10-05 15:48:11.437180042,Theta,0.125080108,2.3726452462069503e-05,0.00018969005416968063
2025-10-05 15:48:11.562269926,Theta,0.125089884,2.22119129490439e-05,0.00017756761968892623
2025-10-05 15:48:11.687459946,Theta,0.12519002,2.0842268273035813e-05,0.0001664850622520534
2025-10-05 15:48:11.812150002,Theta,0.124690056,1.9389232641664478e-05,0.00015549943005611032
2025-10-05 15:48:11.937239885,Theta,0.125089883,1.831551582698321e-05,0.0001464188420975916
2025-10-05 15:48:12.062119961,Theta,0.124880076,1.714686205045446e-05,0.00013730662728339834
2025-10-05 15:48:12.187210083,Theta,0.125090122,1.617439652279451e-05,0.00012930194858067618
2025-10-05 15:48:12.312299967,Theta,0.125089884,1.5217394978228604e-05,0.00012165168350646646
2025-10-05 15:48:12.437289953,Theta,0.124989986,1.4305935333025488e-05,0.00011445665201551018
2025-10-05 15:48:12.562170029,Theta,0.124880076,1.3458036426383657e-05,0.00010776768286386738
2025-10-05 15:48:12.687259912,Theta,0.125089883,1.273473921448165e-05,0.00010180470961413921
2025-10-05 15:48:12.812150002,Theta,0.12489009,1.1980489176832698e-05,9.592826121618375e-05
2025-10-05 15:48:12.937230110,Theta,0.125080108,1.1349753048617295e-05,9.073987247130691e-05
2025-10-05 15:48:13.062119961,Theta,0.124889851,1.0694630326213428e-05,8.563250128477956e-05
2025-10-05 15:48:13.187109947,Theta,0.124989986,1.0131560434945008e-05,8.105897727634764e-05
2025-10-05 15:48:13.311990023,Theta,0.124880076,9.57248777722075e-06,7.665344291767367e-05
2025-10-05 15:48:13.436980009,Theta,0.124989986,0.0034543903301288426,0.027637336723350323
2025-10-05 15:48:13.561870098,Theta,0.124890089,0.002484859393515615,0.019896369787322475
2025-10-05 15:48:13.686850071,Theta,0.124979973,0.0011597199250873436,0.009279246084389405
2025-10-05 15:48:13.811840057,Theta,0.124989986,0.000824309836142012,0.00659500702833915
2025-10-05 15:48:13.936830044,Theta,0.124989987,0.00133249099801247,0.010660781955377513
2025-10-05 15:48:14.061820030,Theta,0.124989986,0.0018267473295927594,0.014615149485597665
2025-10-05 15:48:14.186909914,Theta,0.125089884,0.0022348232533760948,0.017865739274137423
2025-10-05 15:48:14.311800003,Theta,0.124890089,0.0027094792095126996,0.02169490974990577
2025-10-05 15:48:14.436889887,Theta,0.125089884,0.0046093251836895055,0.03684810502893667
2025-10-05 15:48:14.561779976,Theta,0.124890089,0.007964459143305902,0.06377174687821627
2025-10-05 15:48:14.686860085,Theta,0.125080109,0.007811320923620246,0.06245054458355362
2025-10-05 15:48:14.811749935,Theta,0.12488985,0.004119607454910135,0.032985926838010736
2025-10-05 15:48:14.936840057,Theta,0.125090122,0.0027977480171925695,0.022365858890061437
2025-10-05 15:48:15.061830044,Theta,0.124989987,0.003276636183425108,0.026215189408933276
2025-10-05 15:48:15.186909914,Theta,0.12507987,0.0026144159134837697,0.020901971783979064
2025-10-05 15:48:15.311800003,Theta,0.124890089,0.0018958897714588252,0.015180466173411289
2025-10-05 15:48:15.436889887,Theta,0.125089884,0.0018381500240922666,0.014694633693099167
2025-10-05 15:48:15.561769962,Theta,0.124880075,0.0022383423265369684,0.01792393483537681
2025-10-05 15:48:15.686860085,Theta,0.125090123,0.002851671701933123,0.022796937388358973
2025-10-05 15:48:15.811749935,Theta,0.12488985,0.003337888961297053,0.026726663226011187
2025-10-05 15:48:15.936830044,Theta,0.125080109,0.0036035676286954033,0.02881007745760282
2025-10-05 15:48:16.061820030,Theta,0.124989986,0.004335913589810114,0.03469008781079561
2025-10-05 15:48:16.186810017,Theta,0.124989987,8.30976654850879e-05,0.0006648345797898828
2025-10-05 15:48:16.311789989,Theta,0.124979972,0.018483520311167845,0.14789185831444934
2025-10-05 15:48:16.436880112,Theta,0.125090123,4.774624162540153e-05,0.0003816947372048034
2025-10-05 15:48:16.561860085,Theta,0.124979973,4.750076087622901e-05,0.0003800669798210711
2025-10-05 15:48:16.686749935,Theta,0.12488985,4.725395465254856e-05,0.0003783650525046556
2025-10-05 15:48:16.811739922,Theta,0.124989987,4.7134159843365e-05,0.00037710348624458214
2025-10-05 15:48:16.936719894,Theta,0.124979972,4.6914310432133455e-05,0.00037537462748138124
2025-10-05 15:48:17.061709881,Theta,0.124989987,4.669318297045866e-05,0.0003735753886466014
2025-10-05 15:48:17.186800003,Theta,0.125090122,4.652294027118753e-05,0.00037191538010641266
2025-10-05 15:48:17.311779976,Theta,0.124979973,4.618084767837871e-05,0.0003695059821974735
2025-10-05 15:48:17.436670065,Theta,0.124890089,4.5839738799791085e-05,0.00036704064483284246
2025-10-05 15:48:17.561650038,Theta,0.124979973,4.561596714025562e-05,0.00036498621375326767
2025-10-05 15:48:17.686640024,Theta,0.124989986,4.5319111528718814e-05,0.00036258193939407924
2025-10-05 15:48:17.811729908,Theta,0.125089884,4.507300637401901e-05,0.0003603249514086927
2025-10-05 15:48:17.936619997,Theta,0.124890089,4.4598458314615286e-05,0.00035710166172285524
2025-10-05 15:48:18.061599970,Theta,0.124979973,4.431890030898167e-05,0.00035460801634980087
2025-10-05 15:48:18.186589956,Theta,0.124989986,4.396977918741385e-05,0.00035178641581265436
2025-10-05 15:48:18.311579943,Theta,0.124989987,4.360180569329408e-05,0.0003488423892170985
2025-10-05 15:48:18.436559916,Theta,0.124979973,4.321571717058603e-05,0.00034578113703533954
2025-10-05 15:48:18.561549902,Theta,0.124989986,4.283281271555417e-05,0.0003426899553021325
2025-10-05 15:48:18.686640024,Theta,0.125090122,4.2500698018033134e-05,0.0003397606248879758
2025-10-05 15:48:18.811630011,Theta,0.124989987,4.2022968297139585e-05,0.000336210678197283
2025-10-05 15:48:18.936609983,Theta,0.124979972,4.1597742641119595e-05,0.00033283526932714947
2025-10-05 15:48:19.061599970,Theta,0.124989987,4.1177375638357105e-05,0.000329445395000778
2025-10-05 15:48:19.186589956,Theta,0.124989986,4.074240291296327e-05,0.000325965337038787
2025-10-05 15:48:19.311569929,Theta,0.124979973,4.0293617514230995e-05,0.0003224005938473918
2025-10-05 15:48:19.436559916,Theta,0.124989987,3.9850919180794975e-05,0.00031883289323643963
2025-10-05 15:48:19.561549902,Theta,0.124989986,3.939546081987988e-05,0.000315188936975158
2025-10-05 15:48:19.686530113,Theta,0.124980211,3.8928182498065844e-05,0.00031147477017834325
2025-10-05 15:48:19.811520100,Theta,0.124989987,3.8467865434932413e-05,0.0003077675768934388
2025-10-05 15:48:19.936409950,Theta,0.12488985,3.793607733260096e-05,0.00030375628870241226
2025-10-05 15:48:20.061399937,Theta,0.124989987,3.752182552374528e-05,0.00030019865130272616
2025-10-05 15:48:20.186379910,Theta,0.124979973,3.703693398560137e-05,0.0002963429507670111
2025-10-05 15:48:20.311369896,Theta,0.124989986,3.656073032376472e-05,0.0002925092760932442
2025-10-05 15:48:20.436359882,Theta,0.124989986,3.6075873345531306e-05,0.0002886301094995827
2025-10-05 15:48:20.561340094,Theta,0.124980212,3.558324194075091e-05,0.00028471100641716714
2025-10-05 15:48:20.686330080,Theta,0.124989986,3.509997567385792e-05,0.00028082230262717144
2025-10-05 15:48:20.811219931,Theta,0.124889851,3.455456662149192e-05,0.00027668034147540076
2025-10-05 15:48:20.936199903,Theta,0.124979972,3.4113688933135045e-05,0.0002729532451258274
2025-10-05 15:48:21.061290026,Theta,0.125090123,3.3681351819581096e-05,0.00026925668479501854
2025-10-05 15:48:21.186269999,Theta,0.124979973,3.313037093677362e-05,0.0002650854384227913
2025-10-05 15:48:21.311160088,Theta,0.124890089,3.2592470627923475e-05,0.0002609692321375756
2025-10-05 15:48:21.436150074,Theta,0.124989986,3.215426594060933e-05,0.00025725473671634245
2025-10-05 15:48:21.561229944,Theta,0.12507987,3.171015117930942e-05,0.00025351922079315737
2025-10-05 15:48:21.686219931,Theta,0.124989987,0.013659164226641929,0.10928206774388999
2025-10-05 15:48:21.811110020,Theta,0.124890089,8.725658011354831e-06,6.98666970391448e-05
2025-10-05 15:48:21.936089993,Theta,0.124979973,8.38787993828749e-06,6.711379220963259e-05
2025-10-05 15:48:22.061280012,Theta,0.125190019,8.081090775324817e-06,6.455059947969827e-05
2025-10-05 15:48:22.186369896,Theta,0.125089884,7.749541365620338e-06,6.195178313236214e-05
2025-10-05 15:48:22.311249971,Theta,0.124880075,7.4214398977368035e-06,5.9428534918295044e-05
2025-10-05 15:48:22.436340094,Theta,0.125090123,0.005031551783859833,0.04022341383307964
2025-10-05 15:48:22.561219931,Theta,0.124879837,0.008929732054433814,0.07150659601224348
2025-10-05 15:48:22.686209917,Theta,0.124989986,0.007571021483392504,0.060573024493278234
2025-10-05 15:48:22.811300039,Theta,0.125090122,0.003080605380164303,0.024627087502275383
2025-10-05 15:48:22.936379910,Theta,0.125079871,0.0005917420410531671,0.004730913426135266
2025-10-05 15:48:23.061269999,Theta,0.124890089,0.001222130377457331,0.009785647422009052
2025-10-05 15:48:23.186259985,Theta,0.124989986,0.00584583013793849,0.0467703879728292
2025-10-05 15:48:23.311239958,Theta,0.124979973,0.01112103569320888,0.08898254197261574
2025-10-05 15:48:23.436229944,Theta,0.124989986,0.01010133804377955,0.08081717877606251
2025-10-05 15:48:23.561219931,Theta,0.124989987,0.004969528809979584,0.039759415368045316
2025-10-05 15:48:23.686000109,Theta,0.124780178,0.0016035634272840715,0.01285110706673356
2025-10-05 15:48:23.811089993,Theta,0.125089884,0.0006285459501383928,0.005024754440881828
2025-10-05 15:48:23.936180115,Theta,0.125090122,0.0009873266667577152,0.007892922726206272
2025-10-05 15:48:24.061160088,Theta,0.124979973,0.0022295409544942357,0.01783918575893944
2025-10-05 15:48:24.186150074,Theta,0.124989986,0.0036724158311008948,0.029381680473993293
2025-10-05 15:48:24.311130047,Theta,0.124979973,0.0033422361353808716,0.026742173607133615
2025-10-05 15:48:24.436120033,Theta,0.124989986,0.0019422883935430457,0.015539552052938431
2025-10-05 15:48:24.561110020,Theta,0.124989987,0.0012399319934545128,0.009920250599390116
2025-10-05 15:48:24.686100006,Theta,0.124989986,0.0008723253667034525,0.00697916204825763
2025-10-05 15:48:24.811180115,Theta,0.125080109,0.000678579690126413,0.005425160687431228
2025-10-05 15:48:24.936170101,Theta,0.124989986,0.000554646532534453,0.004437527759499493
2025-10-05 15:48:25.061059952,Theta,0.124889851,0.0004589209588300447,0.0036746057037896915
2025-10-05 15:48:25.186039925,Theta,0.124979973,0.0004799704703383201,0.0038403790528768965
2025-10-05 15:48:25.311330080,Theta,0.125290155,0.0006549117617130618,0.005227160599434663
2025-10-05 15:48:25.436219931,Theta,0.124889851,0.0009059478108165431,0.007253974630945337
2025-10-05 15:48:25.561009884,Theta,0.124789953,0.0013651587127727627,0.010939652431576465
2025-10-05 15:48:25.685990095,Theta,0.124980211,0.0019910550923002424,0.01593096280098489
2025-10-05 15:48:25.810980082,Theta,0.124989987,0.002113154181637822,0.016906587738406774
2025-10-05 15:48:25.935970068,Theta,0.124989986,0.0011823076124064524,0.009459218696179808
2025-10-05 15:48:26.060950041,Theta,0.124979973,0.0022828735343595197,0.018265914766676414
2025-10-05 15:48:26.185940027,Theta,0.124989986,0.00541689604207285,0.043338640281733044
2025-10-05 15:48:26.310930014,Theta,0.124989987,0.004759526214636267,0.03807926001813463
2025-10-05 15:48:26.435810089,Theta,0.124880075,0.002284001698663829,0.018289560593744272
2025-10-05 15:48:26.560899973,Theta,0.125089884,0.001114406689306624,0.008908847411726945
2025-10-05 15:48:26.685790062,Theta,0.124890089,0.0010823314933912087,0.008666272096188584
2025-10-05 15:48:26.810770035,Theta,0.124979973,0.0017280588154279242,0.013826685779712276
2025-10-05 15:48:26.935760021,Theta,0.124989986,0.0025176247774861826,0.020142611884812776
2025-10-05 15:48:27.060750008,Theta,0.124989987,0.002867006746802292,0.02293789139127034
2025-10-05 15:48:27.185729980,Theta,0.124979972,0.002980430280507651,0.023847263147951825
2025-10-05 15:48:27.310719967,Theta,0.124989987,0.0038342595484642805,0.030676533700769813
2025-10-05 15:48:27.435800076,Theta,0.125080109,0.003402863285760227,0.027205471061431737
2025-10-05 15:48:27.560790062,Theta,0.124989986,0.0019400189696932024,0.015521395207558488
2025-10-05 15:48:27.685679913,Theta,0.124889851,0.0009842297593211091,0.00788078255711194
2025-10-05 15:48:27.810659885,Theta,0.124979972,0.0038407737427698097,0.030731113804136633
2025-10-05 15:48:27.935750008,Theta,0.125090123,0.017516845333729325,0.14003380054018594
2025-10-05 15:48:28.060729980,Theta,0.124979972,0.015264263318804594,0.12213367529642745
2025-10-05 15:48:28.185719967,Theta,0.124989987,0.0029716857311817835,0.02377539035332313
