Time,Band,dt_s,step_distance,velocity_per_s
2025-10-05 15:47:51.063610077,Theta,0.124780178,1.7712924261837737,14.195302928513001
2025-10-05 15:47:51.188699961,Theta,0.125089884,1.9594416410615552,15.664269390972935
2025-10-05 15:47:51.313689947,Theta,0.124989986,1.7176468978093256,13.742276103697824
2025-10-05 15:47:51.438770056,Theta,0.125080109,1.3926025761838874,11.133685342278422
2025-10-05 15:47:51.563560009,Theta,0.124789953,1.3125846436439823,10.518351935303496
2025-10-05 15:47:51.688640118,Theta,0.125080109,1.6009695960685821,12.799553892846241
2025-10-05 15:47:51.813529968,Theta,0.12488985,1.626445144024231,13.023037052444462
2025-10-05 15:47:51.938620090,Theta,0.125090122,1.388243529361473,11.097946881540919
2025-10-05 15:47:52.063600063,Theta,0.124979973,1.2231506565431753,9.786773250008427
2025-10-05 15:47:52.188689947,Theta,0.125089884,1.0938378504559079,8.744414939707736
2025-10-05 15:47:52.313570023,Theta,0.124880076,1.007305496811667,8.066182605555644
2025-10-05 15:47:52.438659906,Theta,0.125089883,0.8201923266332112,6.5568238370900955
2025-10-05 15:47:52.563640118,Theta,0.124980212,0.1492933465547079,1.194535872244383
2025-10-05 15:47:52.688730001,Theta,0.125089883,0.14942435434633936,1.1945358870176523
2025-10-05 15:47:52.813610077,Theta,0.124880076,0.14917373074494816,1.1945358741209298
2025-10-05 15:47:52.938699961,Theta,0.125089884,0.1494243543463379,1.1945358774682204
2025-10-05 15:47:53.063590049,Theta,0.124890088,0.1491856923259263,1.1945358892366726
2025-10-05 15:47:53.188669920,Theta,0.125079871,0.1494123927653615,1.1945358719258792
2025-10-05 15:47:53.313560009,Theta,0.124890089,0.14918569232592377,1.1945358796719552
2025-10-05 15:47:53.438750029,Theta,0.12519002,0.14954397015609777,1.1945358755921418
2025-10-05 15:47:53.563529968,Theta,0.124779939,0.14905411493519216,1.194535885573659
2025-10-05 15:47:53.688620090,Theta,0.125090122,0.14942463914589008,1.1945358814654452
2025-10-05 15:47:53.813509941,Theta,0.124889851,0.1491854075263796,1.1945358756683888
2025-10-05 15:47:53.938590050,Theta,0.125080109,0.14941267756490687,1.1945358759233802
2025-10-05 15:47:54.063580036,Theta,0.124989986,0.14930502333613943,1.1945358833478021
2025-10-05 15:47:54.188659906,Theta,0.12507987,0.14941239276535528,1.1945358814760143
2025-10-05 15:47:54.313549995,Theta,0.124890089,0.14918569232591988,1.194535879671924
2025-10-05 15:47:54.438640118,Theta,0.125090123,0.14942463914589885,1.1945358719161132
2025-10-05 15:47:54.563519955,Theta,0.124879837,0.14917344594539475,1.1945358796824403
2025-10-05 15:47:54.688610077,Theta,0.125090122,0.14942463914589388,1.1945358814654756
2025-10-05 15:47:54.813499928,Theta,0.124889851,0.14918540752637188,1.194535875668327
2025-10-05 15:47:54.938580036,Theta,0.125080108,0.14941267756491364,1.194535885473601
2025-10-05 15:47:55.063469887,Theta,0.124889851,0.14918540752637677,1.1945358756683662
2025-10-05 15:47:55.188549995,Theta,0.125080108,0.14941267756491172,1.1945358854735857
2025-10-05 15:47:55.313440084,Theta,0.124890089,0.14918569232592885,1.1945358796719958
2025-10-05 15:47:55.438529968,Theta,0.125089884,0.14942435434633924,1.194535877468231
2025-10-05 15:47:55.563410044,Theta,0.124880076,0.14917373074494686,1.1945358741209193
2025-10-05 15:47:55.688499928,Theta,0.125089884,0.14942435434633775,1.194535877468219
2025-10-05 15:47:55.813689947,Theta,0.125190019,0.1495439701560955,1.1945358851339059
2025-10-05 15:47:55.938770056,Theta,0.125080109,0.14941267756491236,1.1945358759234241
2025-10-05 15:47:56.063460112,Theta,0.124690056,0.14894674550596373,1.194535877872761
2025-10-05 15:47:56.188549995,Theta,0.125089883,0.14942435434633328,1.1945358870176037
2025-10-05 15:47:56.313430071,Theta,0.124880076,0.14917373074495666,1.194535874120998
2025-10-05 15:47:56.438519955,Theta,0.125089884,0.14942435434633622,1.1945358774682069
2025-10-05 15:47:56.563400030,Theta,0.124880075,0.1491737307449496,1.1945358836864057
2025-10-05 15:47:56.688489914,Theta,0.125089884,0.14942435434633625,1.194535877468207
