Session,Metric,Band,Flux_mean_per_s,Flux_median_per_s,Flux_p25_per_s,Flux_p75_per_s,Flux_IQR_per_s,n_steps,dt_s
MODULATION,L2,Theta,16.483468204278406,12.365568677703711,8.321836299941738,18.872968147974156,10.551131848032417,14537,0.124989987
MODULATION,L2,Alpha,37.96275332019092,33.12462369793062,21.243037351555248,48.99212380047817,27.74908644892292,14537,0.124989987
MODULATION,L2,BetaL,8.598494845542401,7.6077536824757335,5.428012112048386,10.68126024548566,5.253248133437274,14537,0.124989987
MODULATION,L2,BetaH,5.223383257024739,4.750048197415376,3.504096535939797,6.460124475949287,2.9560279400094895,14537,0.124989987
MODULATION,L2,Gamma,0.8656164732400812,0.7497840562950906,0.5725987027237175,1.0195853626287061,0.44698665990498865,14537,0.124989987
