Track,Metric_X,Metric_Y,N_Matched,Observed_Pearson_r,Bootstrap_Median_r,Bootstrap_CI_Lower,Bootstrap_CI_Upper,Confidence_Level,Block_Length_Windows,Block_Length_Seconds,Bootstrap_Iterations_Requested,Bootstrap_Iterations_Valid,Random_Seed,Resampling_Method,Band,Channel,Feature
POW_Feature_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.026692038927875594,0.01997191621101818,-0.11433754181348184,0.1574956651103185,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,C4,POW.C4.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.060385081675137016,-0.06797101466553737,-0.25123767555271653,0.107209712163319,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,CP1,POW.CP1.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.40948748115019223,0.4127913577429675,0.234101242314131,0.5530945237911173,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,CP1,POW.CP1.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.048434636498014313,0.04987229145627407,-0.09727926858736909,0.1804999328634583,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,CP1,POW.CP1.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.03048458524284995,-0.03179300808889522,-0.16935416000804424,0.1062394090489438,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,CP2,POW.CP2.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.43972190123834004,0.4383110431993552,0.2912159168405016,0.5538601357234665,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,CP2,POW.CP2.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.11801093368000141,0.11694729334577932,-0.03901794277818656,0.2619882764016632,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,CP2,POW.CP2.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.026914692905844688,-0.02971983836706786,-0.1564793035365632,0.10846999825257962,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,CP5,POW.CP5.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.3237972221746019,0.3252849910851774,0.1738707539386449,0.46474246594455537,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,CP5,POW.CP5.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.03330785718343178,0.033344751334508045,-0.1419899705978705,0.20813496621693167,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,CP5,POW.CP5.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.0464042526137196,-0.04728849137786341,-0.17601375098200722,0.07908534415189337,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,CP6,POW.CP6.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.3578476534583568,0.35241508343544764,0.1964097164007038,0.49035689233688723,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,CP6,POW.CP6.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,-0.005008604248821555,-0.005821934823022512,-0.13730245098005217,0.13891479058937137,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,CP6,POW.CP6.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.044068732057363086,-0.05276243169907231,-0.2341376718246719,0.12084711845549265,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,Cz,POW.Cz.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.41832800271806303,0.41868546352154945,0.26298142556059767,0.5506036587110799,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,Cz,POW.Cz.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.05490476143222155,0.0535811129794143,-0.12494562275905166,0.23296896177484083,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,Cz,POW.Cz.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,0.02953602539871932,0.021555429866928492,-0.15503401954021925,0.19196772585339641,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,F3,POW.F3.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.5396647248587206,0.540444006179274,0.4275612403214686,0.6414144439179791,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,F3,POW.F3.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.07790661132945516,0.07673262637329391,-0.07265378801604863,0.21720311209348683,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,F3,POW.F3.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.1330104906947489,-0.13268734024778966,-0.2884499541817049,0.02239844798595383,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,F4,POW.F4.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.5151738879380018,0.5178986235469167,0.4007783143734303,0.6225292929452269,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,F4,POW.F4.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.1006866807518578,0.10195907783918937,0.0035610791351266937,0.20362735719781147,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,F4,POW.F4.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.14678937979053988,-0.15315584592351383,-0.3187052838759988,0.0411501173081089,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,F7,POW.F7.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.3854979828986903,0.3848080930586345,0.25977613495790647,0.4981376587646936,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,F7,POW.F7.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.0749414994753767,0.0747643095418426,-0.02715506141861801,0.18476894960961984,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,F7,POW.F7.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.1870258645977247,-0.18868375713005503,-0.36512813693266183,0.001103097459193876,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,F8,POW.F8.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.4520543578945968,0.45492852593968053,0.31227946368225773,0.556237587889973,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,F8,POW.F8.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.023864415914907507,0.025691132840312204,-0.12236216138317797,0.17253506468789903,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,F8,POW.F8.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.05594423040579255,-0.06761713679215398,-0.26384882920503805,0.13864167594093468,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,FC1,POW.FC1.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.472256124990942,0.4728294196477621,0.33722657953187113,0.5977175804746703,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,FC1,POW.FC1.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.020471038766310942,0.024910161507247,-0.13954852769460788,0.17864881257604415,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,FC1,POW.FC1.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,0.019518800740972606,0.008284421989192148,-0.19654880008974482,0.23583909407667902,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,FC2,POW.FC2.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.5282988787093975,0.5292565172042429,0.3879389090148631,0.651355034461842,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,FC2,POW.FC2.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.07537332011427493,0.07766825420601028,-0.06181475669586115,0.20429691166768194,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,FC2,POW.FC2.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.12699920397480102,-0.12638977445455463,-0.3036208583690237,0.03757789049915741,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,FC5,POW.FC5.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.3953137926653746,0.39521941778176195,0.2522136343511875,0.5169127186990659,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,FC5,POW.FC5.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.11309791927938928,0.11336817137917622,-0.02768488623520132,0.25347984718276495,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,FC5,POW.FC5.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.03914381184331576,-0.03940242907294267,-0.18086575110695832,0.08125105084628192,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,FC6,POW.FC6.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.4864223565133281,0.4884803172069455,0.34699844269585495,0.600283433731214,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,FC6,POW.FC6.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,-0.026991963682910035,-0.020751962875278772,-0.20353003558155375,0.15230372086301022,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,FC6,POW.FC6.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.07559744228246089,-0.08389750162436005,-0.2508527773626689,0.10898459130369322,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,FT10,POW.FT10.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.3904189701024252,0.39482713701309724,0.21571619057304078,0.5276616547309413,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,FT10,POW.FT10.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.06518440982721196,0.0639868794381159,-0.1480672844630523,0.27206173907218606,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,FT10,POW.FT10.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.2503871976587499,-0.2524378788719537,-0.3919733060859241,-0.10384740846446021,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,FT9,POW.FT9.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.32698275116922154,0.3317988195766557,0.2012687063085717,0.43659438605549783,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,FT9,POW.FT9.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.13662284613166845,0.13948881465831564,-0.011566693189214303,0.29653525968591055,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,FT9,POW.FT9.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.24231381113257086,-0.24137920624340076,-0.3521279525800782,-0.10963486753999432,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,Fp1,POW.Fp1.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.4652973254865265,0.47115467091846264,0.3502278526781268,0.588697273058008,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,Fp1,POW.Fp1.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.11636405303958068,0.11402922734815193,-0.04128182829512834,0.2692780403423576,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,Fp1,POW.Fp1.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.22389960150357602,-0.22617193091820723,-0.36367520456625246,-0.06343086179460093,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,Fp2,POW.Fp2.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.33689591622772364,0.3423998113543304,0.15536963367577583,0.489128349029739,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,Fp2,POW.Fp2.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.09991527336752638,0.09770723534758816,-0.0839797851578576,0.2747274763423587,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,Fp2,POW.Fp2.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.16065508662509598,-0.16546300503910555,-0.3230037416735897,0.004912864611711889,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,Fz,POW.Fz.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.5561530524247278,0.5560170847039969,0.4416281145986734,0.6584610386165195,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,Fz,POW.Fz.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,-0.012973285634769462,-0.014471087051692023,-0.15824838453167026,0.1374841032525893,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,Fz,POW.Fz.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.2882032596574083,-0.29714448154226,-0.4128622349808039,-0.15669662209580745,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,O1,POW.O1.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.42391917397161044,0.4217377878734341,0.30422967040792703,0.5419000020351915,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,O1,POW.O1.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.1325046723060094,0.13127688533763882,-0.018368762538958614,0.2714675423320777,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,O1,POW.O1.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.16927220301307008,-0.1695297449688577,-0.29114980652901995,-0.05381172177308881,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,O2,POW.O2.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.3782058628046661,0.3772543920218421,0.25668932236259434,0.48859912402485806,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,O2,POW.O2.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.009055994034323727,0.0088725475329902,-0.1502919264231139,0.17149439957700505,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,O2,POW.O2.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.19307580580427972,-0.19673681231386123,-0.3157040092290962,-0.08374434010944307,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,Oz,POW.Oz.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.35324549134372457,0.3502937438608171,0.21261663865089614,0.48350928431581175,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,Oz,POW.Oz.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.042275168167102056,0.03702694415358371,-0.10329864816295053,0.19289239750616802,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,Oz,POW.Oz.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.08948385659298098,-0.09014521996018168,-0.23573428768616736,0.06700620255693962,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,P3,POW.P3.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.40589118695828136,0.40622451576264074,0.2586076273671106,0.5356402965299937,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,P3,POW.P3.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.12781918359487132,0.12753912034988688,0.0013271604478818208,0.25483967562654286,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,P3,POW.P3.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.09118586846180082,-0.10244043545428286,-0.2816800361192042,0.08655694583855719,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,P4,POW.P4.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.39395462469035347,0.3939483465459429,0.21905817961698154,0.5432820748191968,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,P4,POW.P4.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.062069523284340594,0.06805642419244362,-0.08860135178032144,0.21122415128177874,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,P4,POW.P4.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.19067691806364626,-0.1936577894206904,-0.31862228138244003,-0.06962906118374942,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,P7,POW.P7.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.2500920065224935,0.24753046061107298,0.09857023624215294,0.39707443457202235,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,P7,POW.P7.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.10335217265254945,0.10169067020959191,-0.044750603902072465,0.26200227482396576,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,P7,POW.P7.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.1776122022018725,-0.1815336793428412,-0.3230486849274069,-0.03308124975291431,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,P8,POW.P8.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.3272801406618122,0.33043917405463386,0.1538593154734169,0.479420822207323,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,P8,POW.P8.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.11687801859404758,0.12230166397537849,-0.021318013393693658,0.26049344792479423,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,P8,POW.P8.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.07063220215093306,-0.0700065841397034,-0.23224438860184793,0.07420750135128563,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,PO10,POW.PO10.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.3146294051834498,0.31708326059797226,0.16247026614610555,0.43721473451675685,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,PO10,POW.PO10.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.1647245785502779,0.16528948379413524,0.04901437994411796,0.2986732472439144,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,PO10,POW.PO10.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.1154476891158441,-0.11732356715931486,-0.2559313795539695,0.033912322783385976,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,PO9,POW.PO9.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.2522735934904607,0.2479131924317014,0.1232840344041042,0.37527445437274604,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,PO9,POW.PO9.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.10675573552337644,0.10839540306774326,-0.05948373143408258,0.26970316265817657,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,PO9,POW.PO9.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.1545525272047593,-0.15565811668661295,-0.3134878877555774,-0.018300487544818347,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,Pz,POW.Pz.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.43355433253916675,0.43384213841459757,0.2624088244651547,0.5808164745566953,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,Pz,POW.Pz.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.003853754750754489,0.005227677958648992,-0.13983590378634614,0.13777897213800397,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,Pz,POW.Pz.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.2156210351690107,-0.21713859151825576,-0.355113528550937,-0.0679572198093301,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,T7,POW.T7.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.2564449140169027,0.2555058672764879,0.10675375307325609,0.3800053081365729,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,T7,POW.T7.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.11896867125455717,0.11748329737529287,-0.04489830935832577,0.2634067271008995,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,T7,POW.T7.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.19419750605719335,-0.20328426921265053,-0.37170356495849605,0.006364024947806897,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,T8,POW.T8.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.47941919533470007,0.47550937173056185,0.3285594471889935,0.6038062796061001,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,T8,POW.T8.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,-0.16481928283881606,-0.1662596120327829,-0.34375537969062775,0.017665449772018827,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,T8,POW.T8.BetaH
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.11360743570443528,-0.11296649576547206,-0.2510732974860903,0.023692672392232245,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaL,C3,POW.C3.BetaL
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.3034532615015014,0.3038915673778826,0.14516987495363043,0.43656857428270746,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaL,C3,POW.C3.BetaL
POW_Feature_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,-0.0036989859240052444,-0.0061523011738462505,-0.18040564776620957,0.16750708851267243,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaL,C3,POW.C3.BetaL
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.0973453782738551,-0.09752391432362476,-0.23606432158305105,0.036489409357881836,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaL,C4,POW.C4.BetaL
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.38964282831737307,0.4034118749319213,0.21193147026087297,0.5425535780218697,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaL,C4,POW.C4.BetaL
POW_Feature_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.18407484345277075,0.1869889777395984,0.0392971633673209,0.30921801919852177,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaL,C4,POW.C4.BetaL
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,0.00920693387262698,0.006519346368966602,-0.13892351786540003,0.158319388559369,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaL,CP1,POW.CP1.BetaL
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.4914264271079657,0.4938493888627106,0.37707383265738487,0.5971709483049977,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaL,CP1,POW.CP1.BetaL
POW_Feature_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.07920950173670381,0.08009266801969783,-0.0557551872567648,0.2082827037798861,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaL,CP1,POW.CP1.BetaL
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.07904305183200347,-0.08278999770059192,-0.26526466634355056,0.10184085097268811,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaL,CP2,POW.CP2.BetaL
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.5326373631927821,0.5328075911383034,0.4164814723232731,0.6253466910886639,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaL,CP2,POW.CP2.BetaL
POW_Feature_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.05310402000086724,0.048083408108025194,-0.09151526788717734,0.19125639325856866,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaL,CP2,POW.CP2.BetaL
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.07369664299579445,-0.07575344248456602,-0.2192417674968791,0.06252688768195606,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaL,CP5,POW.CP5.BetaL
POW_Feature_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.3131189665988063,0.31273731879993205,0.20381914093128467,0.4056663426335409,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaL,CP5,POW.CP5.BetaL
