Track,Metric_X,Metric_Y,N_Matched,Observed_Pearson_r,Bootstrap_Median_r,Bootstrap_CI_Lower,Bootstrap_CI_Upper,Confidence_Level,Block_Length_Windows,Block_Length_Seconds,Bootstrap_Iterations_Requested,Bootstrap_Iterations_Valid,Random_Seed,Resampling_Method,Channel
RAW_Channel,Delta_LZC,Delta_Flux,181,0.038284864191055056,0.03676879421711954,-0.10443537177932544,0.1671821277935805,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,FC1
RAW_Channel,Delta_Shannon_Entropy,Delta_LZC,181,-0.7030728706129719,-0.7078735849127478,-0.8127907879264343,-0.5763105542694581,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,FC2
RAW_Channel,Delta_Shannon_Entropy,Delta_Flux,181,0.028948065955801686,0.03308958830685597,-0.09065700713086952,0.17620569336792058,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,FC2
RAW_Channel,Delta_LZC,Delta_Flux,181,0.05947972391169141,0.05946989179219678,-0.10404168907326622,0.19352230467283643,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,FC2
RAW_Channel,Delta_Shannon_Entropy,Delta_LZC,181,-0.8047550214404671,-0.8076649379396553,-0.8683295135914342,-0.7171979350324793,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,FC5
RAW_Channel,Delta_Shannon_Entropy,Delta_Flux,181,0.05247520993485176,0.05618113655425899,-0.09848809940656425,0.22681050547818318,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,FC5
RAW_Channel,Delta_LZC,Delta_Flux,181,0.03640388654809037,0.03656404121333992,-0.1297242721011066,0.19051306072058727,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,FC5
RAW_Channel,Delta_Shannon_Entropy,Delta_LZC,181,-0.710761079757252,-0.7178845270016933,-0.8327363636483757,-0.5553093826679718,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,FC6
RAW_Channel,Delta_Shannon_Entropy,Delta_Flux,181,0.01856823707312986,0.022059573515926013,-0.11014775847850353,0.194519327224731,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,FC6
RAW_Channel,Delta_LZC,Delta_Flux,181,0.050084020294324814,0.04949465436146688,-0.12172942286580078,0.1976512159229945,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,FC6
RAW_Channel,Delta_Shannon_Entropy,Delta_LZC,181,-0.7513474702044904,-0.7565199062218023,-0.8270453404473922,-0.6699435830945356,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,FT10
RAW_Channel,Delta_Shannon_Entropy,Delta_Flux,181,0.05349704749212971,0.05148529122920599,-0.08792397877850136,0.20270894188105767,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,FT10
RAW_Channel,Delta_LZC,Delta_Flux,181,0.04134259034841667,0.04481658407259202,-0.12523568957965675,0.18945827407255533,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,FT10
RAW_Channel,Delta_Shannon_Entropy,Delta_LZC,181,-0.7382349264070363,-0.7400612858022471,-0.8038961808245232,-0.6433130041594282,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,FT9
RAW_Channel,Delta_Shannon_Entropy,Delta_Flux,181,-0.002906715560740897,-0.004814360420766425,-0.13574155080057623,0.13400697183051505,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,FT9
RAW_Channel,Delta_LZC,Delta_Flux,181,0.015159335415450262,0.012278117234373307,-0.10653398906071249,0.14062367016464603,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,FT9
RAW_Channel,Delta_Shannon_Entropy,Delta_LZC,181,-0.7110419055686582,-0.7181489111590713,-0.7881212722468159,-0.6085322532563479,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Fp1
RAW_Channel,Delta_Shannon_Entropy,Delta_Flux,181,0.037783189843788464,0.034632527526292034,-0.12108523272604138,0.21702366251430164,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Fp1
RAW_Channel,Delta_LZC,Delta_Flux,181,-0.02889599857020881,-0.03827481739531252,-0.20968210715206792,0.1323619393763453,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Fp1
RAW_Channel,Delta_Shannon_Entropy,Delta_LZC,181,-0.576566762727544,-0.5816683705346315,-0.710342860563069,-0.4316931915884812,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Fp2
RAW_Channel,Delta_Shannon_Entropy,Delta_Flux,181,0.09168670546314926,0.09819519407125132,-0.04770632817362048,0.2592145522033837,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Fp2
RAW_Channel,Delta_LZC,Delta_Flux,181,-0.04216738199822275,-0.04506341212457346,-0.18073536388471448,0.0795161120753962,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Fp2
RAW_Channel,Delta_Shannon_Entropy,Delta_LZC,181,-0.6774761731231771,-0.6830028164999902,-0.827510840978535,-0.49967862920426304,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Fz
