Time,dt_s,step_distance_l2,v_l2_per_s,step_distance_cos,v_cos_per_s
2025-10-05 15:47:51.063610077,0.124780178,1.9743663558696494,15.82275636655727,0.013606416726879567,0.1090430943837856
2025-10-05 15:47:51.188699961,0.125089884,2.1512021767030642,17.197251351700544,0.009624161949696952,0.07693797165642069
2025-10-05 15:47:51.313689947,0.124989986,1.981424658458908,15.85266725655052,0.006041320692196539,0.04833443770604582
2025-10-05 15:47:51.438770056,0.125080109,1.712328581397274,13.689855206292425,0.005325960853831413,0.042580398245666805
2025-10-05 15:47:51.563560009,0.124789953,1.6115090668435594,12.91377252817428,0.005849758678941219,0.04687684014867142
2025-10-05 15:47:51.688640118,0.125080109,1.860113528383684,14.871377577578574,0.007454992448424735,0.05960174249947876
2025-10-05 15:47:51.813529968,0.12488985,1.9012303623054208,15.223257633069627,0.006980995065000828,0.05589721714775723
2025-10-05 15:47:51.938620090,0.125090122,1.6986655913339739,13.579534212413462,0.004687925657444247,0.037476385684908416
2025-10-05 15:47:52.063600063,0.124979973,1.5455774904109467,12.366601250673552,0.0035242687440947273,0.028198667830522956
2025-10-05 15:47:52.188689947,0.125089884,1.4016372193624143,11.205040523999639,0.006151010871787932,0.04917272824226083
2025-10-05 15:47:52.313570023,0.124880076,1.3386130400982201,10.719188224214566,0.008330557782237347,0.06670846182250359
2025-10-05 15:47:52.438659906,0.125089883,1.3368566404442925,10.687168365520755,0.004972072464782373,0.039747998363563686
2025-10-05 15:47:52.563640118,0.124980212,0.6289465750897354,5.0323692448988275,0.0011029169095174707,0.00882473226655649
2025-10-05 15:47:52.688730001,0.125089883,0.6294984878424541,5.0323693071361655,0.0009787362650472975,0.007824263973828302
2025-10-05 15:47:52.813610077,0.124880076,0.6284426547502904,5.032369252804509,0.0008606726311444213,0.0068919931722689
2025-10-05 15:47:52.938699961,0.125089884,0.6294984878424552,5.032369266906149,0.0007597458756720687,0.006073599649929076
2025-10-05 15:47:53.063590049,0.124890088,0.6284930467842303,5.03236931648435,0.000664994408704267,0.005324637201827154
2025-10-05 15:47:53.188669920,0.125079871,0.6294480958085159,5.0323692435573095,0.0005850725269589407,0.00467759138445978
2025-10-05 15:47:53.313560009,0.124890089,0.6284930467842357,5.032369276190008,0.0005114463825214299,0.004095171895677246
2025-10-05 15:47:53.438750029,0.12519002,0.630002408181897,5.032369259002411,0.00045067000516574307,0.003599887636136994
2025-10-05 15:47:53.563529968,0.124779939,0.6279387344108496,5.032369301052868,0.0003929198833875214,0.003148902672468219
2025-10-05 15:47:53.688620090,0.125090122,0.6294996876527859,5.032369283745569,0.00034693082301251454,0.002773446995379176
2025-10-05 15:47:53.813509941,0.124889851,0.628491846973906,5.032369259323611,0.00030423074519803084,0.002435992538721428
2025-10-05 15:47:53.938590050,0.125080109,0.6294492956188469,5.032369260398125,0.0002688930856948879,0.0021497669601078452
2025-10-05 15:47:54.063580036,0.124989986,0.6289957673133434,5.032369291675442,0.00023700866869647008,0.0018962212596493138
2025-10-05 15:47:54.188659906,0.12507987,0.6294480958085076,5.03236928379049,0.00020991250019131158,0.0016782276811713314
2025-10-05 15:47:54.313549995,0.124890089,0.6284930467842342,5.032369276189996,0.00018546858965984292,0.0014850545078868742
2025-10-05 15:47:54.438640118,0.125090123,0.6294996876527958,5.0323692435157,0.000165241754618628,0.0013209816303292627
2025-10-05 15:47:54.563519955,0.124879837,0.6284414549399532,5.032369276234347,0.0001465704144292257,0.0011736915898538985
2025-10-05 15:47:54.688610077,0.125090122,0.6294996876527823,5.032369283745541,0.00013116952352643096,0.0010486001726533688
2025-10-05 15:47:54.813499928,0.124889851,0.6284918469739105,5.032369259323646,0.00011686959725687451,0.0009357813811217896
2025-10-05 15:47:54.938580036,0.125080108,0.6294492956188381,5.032369300631226,0.00010500763021714654,0.0008395230216554221
2025-10-05 15:47:55.063469887,0.124889851,0.6284918469739014,5.032369259323573,9.397668676891513e-05,0.0007524765704854203
2025-10-05 15:47:55.188549995,0.125080108,0.6294492956188524,5.0323693006313395,8.479643717662633e-05,0.0006779370319749511
2025-10-05 15:47:55.313440084,0.124890089,0.6284930467842277,5.032369276189944,7.620604973634926e-05,0.0006101849261741599
2025-10-05 15:47:55.438529968,0.125089884,0.6294984878424599,5.032369266906186,6.90542193447774e-05,0.0005520368005519727
2025-10-05 15:47:55.563410044,0.124880076,0.6284426547502882,5.032369252804491,6.228847572697926e-05,0.0004987863374376811
2025-10-05 15:47:55.688499928,0.125089884,0.6294984878424584,5.032369266906175,5.66740995192605e-05,0.00045306700835425265
2025-10-05 15:47:55.813689947,0.125190019,0.6300024081818918,5.032369299200216,5.1566679869607945e-05,0.00041190727728548346
2025-10-05 15:47:55.938770056,0.125080109,0.6294492956188461,5.032369260398119,4.684896931517191e-05,0.0003745517148147985
2025-10-05 15:47:56.063460112,0.124690056,0.6274864059156808,5.032369268610168,4.245625759335958e-05,0.0003404943341541172
2025-10-05 15:47:56.188549995,0.125089883,0.629498487842457,5.032369307136189,3.903321773957025e-05,0.0003120413642050512
2025-10-05 15:47:56.313430071,0.124880076,0.6284426547502766,5.032369252804399,3.5595475994187886e-05,0.0002850372704304559
2025-10-05 15:47:56.438519955,0.125089884,0.6294984878424782,5.032369266906332,3.2733244496485625e-05,0.0002616777907994992
2025-10-05 15:47:56.563400030,0.124880075,0.6284426547502968,5.032369293102177,2.994767201947024e-05,0.00023981145126210278
2025-10-05 15:47:56.688489914,0.125089884,0.6294984878424291,5.03236926690594,2.7626783792200627e-05,0.00022085545936073155
2025-10-05 15:47:56.813369989,0.124880075,0.6284426547502981,5.032369293102188,2.5353489349622116e-05,0.0002030226947703396
2025-10-05 15:47:56.938460112,0.125090123,0.6294996876528011,5.032369243515742,2.3458555575506246e-05,0.00018753323614132384
2025-10-05 15:47:57.063250064,0.124789952,0.6279891264447742,5.032369324453096,2.1560019572652855e-05,0.0001727704773269955
2025-10-05 15:47:57.188339949,0.125089885,0.6294984878424809,5.032369226676328,2.0034128615398217e-05,0.00016015786260734202
2025-10-05 15:47:57.313119888,0.124779939,0.627938734410815,5.032369301052592,1.846016471329648e-05,0.0001479417674126005
2025-10-05 15:47:57.438210011,0.125090123,0.629499687652799,5.032369243515725,1.720199976684711e-05,0.0001375168506857021
2025-10-05 15:47:57.563090086,0.124880075,0.6284426547502969,5.032369293102178,1.591631293207385e-05,0.0001274527816553109
2025-10-05 15:47:57.688189983,0.125099897,0.6295488798763902,5.032369290251216,1.4846598464512972e-05,0.00011867794315220719
2025-10-05 15:47:57.813280106,0.125090123,0.6294996876527958,5.0323692435157,1.3813660512229653e-05,0.00011042966607547147
2025-10-05 15:47:57.938100100,0.124819994,0.6281403025466046,5.032369273680661,1.2815031972368551e-05,0.00010266810277501335
2025-10-05 15:47:58.062910079,0.124809979,0.6280899105126959,5.032369330922617,1.1952594736186484e-05,9.57663388132329e-05
2025-10-05 15:47:58.187999964,0.125089885,0.6294984878424779,5.032369226676304,1.1211490525631085e-05,8.962747488041166e-05
2025-10-05 15:47:58.312890053,0.124890089,0.628493046784201,5.032369276189731,1.044679549477845e-05,8.364791456573027e-05
2025-10-05 15:47:58.438090086,0.125200033,0.6300528002158695,5.032369282329738,9.823857110125012e-06,7.846529169944398e-05
2025-10-05 15:47:58.562979937,0.124889851,0.6284918469738847,5.032369259323439,9.156107174779216e-06,7.331346063323604e-05
2025-10-05 15:47:58.688060045,0.125080108,0.6294492956188358,5.032369300631207,8.611052741192005e-06,6.884430209471842e-05
2025-10-05 15:47:58.812849998,0.124789953,0.627989126444824,5.0323692841267755,8.044271696427963e-06,6.446249480058673e-05
2025-10-05 15:47:58.937849998,0.125,0.6290461593472815,5.032369274778252,7.582403725114872e-06,6.065922980091898e-05
2025-10-05 15:47:59.062829971,0.124979973,0.6289453752794125,5.032369268309992,7.126862148654212e-06,5.702403335176118e-05
2025-10-05 15:47:59.187920094,0.125090123,0.6294996876527525,5.032369243515354,6.718412947193109e-06,5.370858055030539e-05
2025-10-05 15:47:59.313009977,0.125089883,0.629498487842463,5.0323693071362365,6.327452496290853e-06,5.058324737813411e-05
2025-10-05 15:47:59.438090086,0.125080109,0.6294492956188474,5.03236926039813,5.9633279499982095e-06,4.767606934207429e-05
2025-10-05 15:47:59.562880039,0.124789953,3.3416203044220922,26.77795947580886,0.0031364300573387682,0.025133674482101683
2025-10-05 15:47:59.688070059,0.12519002,2.853248099249519,22.79133831314604,0.0016545691352460867,0.01321646194517811
2025-10-05 15:47:59.812949896,0.124879837,4.678677378315479,37.46543469876149,0.005371212312679674,0.043011045191223896
2025-10-05 15:47:59.938139915,0.125190019,6.366549597211664,50.85508931196554,0.01401979689018451,0.1119881361323582
2025-10-05 15:48:00.062930107,0.124790192,6.858906928606481,54.96350970119896,0.017730726243551986,0.14208429331971847
2025-10-05 15:48:00.188420057,0.12548995,5.952192200039662,47.43162460451744,0.01060983761502976,0.08454730928675772
2025-10-05 15:48:00.313100100,0.124680043,4.309497628140199,34.564454137541475,0.003986452343631486,0.03197345980728837
2025-10-05 15:48:00.438189983,0.125089883,2.894558886217035,23.13983206952903,0.002077115616465619,0.016604984884873695
2025-10-05 15:48:00.562979937,0.124789954,2.9459917547152106,23.607603499198426,0.0022092089790749503,0.017703420093214798
2025-10-05 15:48:00.688070059,0.125090122,4.031019056867257,32.22491906169264,0.002778722258583999,0.02221376247905489
2025-10-05 15:48:00.812849998,0.124779939,4.664552213306225,37.38222867143912,0.0036582047192630363,0.029317250421664623
2025-10-05 15:48:00.937939882,0.125089884,4.437196450104615,35.47206463237758,0.004460233565703242,0.03565622912963323
2025-10-05 15:48:01.062829971,0.124890089,3.5385926298309616,28.333654481029008,0.004471134026638679,0.035800551208180174
2025-10-05 15:48:01.188119888,0.125289917,2.4319648206524285,19.41069863309454,0.003055452472749298,0.024387058000439877
2025-10-05 15:48:01.312999964,0.124880076,1.8879022473716691,15.11772180032681,0.0019967805156994034,0.015989584404956667
2025-10-05 15:48:01.438189983,0.125190019,2.491653687159193,19.902973951615046,0.0029961729303555895,0.023933001642531815
2025-10-05 15:48:01.562969923,0.12477994,3.3286065867213868,26.675814932443362,0.004941518784293275,0.03960186857192971
2025-10-05 15:48:01.687959909,0.124989986,3.5715582480011427,28.574755164794905,0.005308406719680581,0.042470656166651466
2025-10-05 15:48:01.812849998,0.124890089,3.226666516231264,25.836049458106032,0.004243326682958348,0.033976488582359396
2025-10-05 15:48:01.937930107,0.125080109,2.960366527228681,23.667764210444375,0.0037292918884811455,0.02981522736345829
2025-10-05 15:48:02.062720059,0.124789952,3.409629725217975,27.32295085118692,0.004956673792659294,0.03972013542131416
2025-10-05 15:48:02.187799931,0.125079872,3.916669960674118,31.313351205493063,0.006661208623551906,0.053255639912646424
2025-10-05 15:48:02.312690020,0.124890089,3.8062088714999605,30.476468565091345,0.006293215557636733,0.05039003181138524
2025-10-05 15:48:02.437880039,0.125190019,3.1609478885617524,25.249200485877008,0.00398134191799282,0.03180239087584785
2025-10-05 15:48:02.562760115,0.124880076,2.840365727108571,22.744746945129748,0.0028451296689858685,0.022782895079162736
2025-10-05 15:48:02.688050032,0.125289917,3.31212864140027,26.435715823806238,0.003784410652036163,0.03020522914095444
2025-10-05 15:48:02.812939882,0.12488985,4.06275428085357,32.53070029993286,0.005595530239505986,0.04480372295671735
2025-10-05 15:48:02.938129902,0.12519002,4.736794176593806,37.83683536909576,0.007255629208633652,0.057956929862569326
2025-10-05 15:48:03.063019991,0.124890089,4.989829905982668,39.95377011848128,0.0075255397515252564,0.060257301534353595
2025-10-05 15:48:03.188009977,0.124989986,4.535323595635156,36.28549566871026,0.005792745014089884,0.046345672957271024
2025-10-05 15:48:03.312890053,0.124880076,3.6231697453427434,29.01319298798908,0.0037064729966992394,0.029680258976614006
2025-10-05 15:48:03.437880039,0.124989986,3.481687661397702,27.85573286965327,0.003435977539703594,0.02749002259831915
2025-10-05 15:48:03.562870026,0.124989987,4.57189754230604,36.578110391403115,0.005691820129594349,0.04553820882943487
2025-10-05 15:48:03.687959909,0.125089883,5.638161930994444,45.07288515886168,0.00944446590337178,0.07550143686177865
2025-10-05 15:48:03.812849998,0.124890089,6.038929269328877,48.353951203677,0.012477565386554645,0.09990837132444229
2025-10-05 15:48:03.937930107,0.125080109,5.839923190563468,46.689463554620566,0.0124042930417535,0.09917078855242684
2025-10-05 15:48:04.062819957,0.12488985,5.435026777869821,43.51856278048073,0.009691171850304214,0.07759775394320848
2025-10-05 15:48:04.187910080,0.125090123,4.982101667721967,39.828097920424675,0.006666379310462545,0.05329261136358899
2025-10-05 15:48:04.312900066,0.124989986,4.321066770041861,34.57130373661983,0.004212348972948643,0.03370149167749041
2025-10-05 15:48:04.437779903,0.124879837,3.655517762990217,29.27228166537579,0.002749450109452156,0.02201676568053301
2025-10-05 15:48:04.562669992,0.124890089,3.8572846807396783,30.88543463796938,0.003093334073610343,0.024768451190793395
2025-10-05 15:48:04.687760115,0.125090123,5.387699434877932,43.070542307148685,0.005919497194933898,0.04732185925609729
2025-10-05 15:48:04.812839985,0.12507987,7.603982618921877,60.793016645459225,0.010590549077851508,0.08467029169323174
2025-10-05 15:48:04.937829971,0.124989986,9.358832233461982,74.87665638639228,0.01339914649272611,0.10720176008921316
2025-10-05 15:48:05.062720059,0.124890088,9.390031805480639,75.18636551429637,0.011076874116111912,0.08869298031171147
2025-10-05 15:48:05.187910080,0.125190021,7.272524619473007,58.09188752730544,0.006059691086759078,0.04840394656343318
2025-10-05 15:48:05.312789917,0.124879837,4.071297244526123,32.60171811824293,0.002192639835679744,0.017557997258434474
2025-10-05 15:48:05.437779903,0.124989986,4.808696437824704,38.47265362382474,0.0015491456764324951,0.012394158332272276
2025-10-05 15:48:05.562669992,0.124890089,7.707343686379699,61.71301300281481,0.00446738296246052,0.03577051628540773
2025-10-05 15:48:05.687649965,0.124979973,8.625118660774065,69.01200611376404,0.008717213829962489,0.06974888552714353
2025-10-05 15:48:05.812540054,0.124890089,7.423499314702601,59.44025962462563,0.009360461654746355,0.0749495955179146
2025-10-05 15:48:05.937629938,0.125089884,5.459147290464143,43.641796729655155,0.006073060151484788,0.048549570575065745
2025-10-05 15:48:06.062720059,0.125090121,4.3670125890998985,34.910931048662896,0.0038506405096754293,0.03078293056951659
2025-10-05 15:48:06.187700033,0.124979974,4.436565636066371,35.49821218610888,0.0038998234614530114,0.031203586755851075
2025-10-05 15:48:06.312589884,0.124889851,4.677072635592268,37.449581356232606,0.004656775014201475,0.03728705717009363
2025-10-05 15:48:06.437669992,0.125080108,4.3383733478018,34.684758569298644,0.005344050238046183,0.04272502097652636
2025-10-05 15:48:06.562659979,0.124989987,3.539066434875729,28.314799607713606,0.007152223217435805,0.05722236948017128
2025-10-05 15:48:06.687750101,0.125090122,4.862615429063664,38.872897006717,0.0173032439254851,0.13832622151799565
2025-10-05 15:48:06.812639952,0.124889851,8.975494245551996,71.86728283911553,0.03003464999270522,0.2404891170276536
2025-10-05 15:48:06.937619925,0.124979973,12.740717896553043,101.9420759240606,0.022664030110895128,0.18134129466402693
2025-10-05 15:48:07.062710047,0.125090122,14.03441835210647,112.19445730580127,0.011429476291070495,0.0913699347984527
2025-10-05 15:48:07.187599897,0.12488985,11.637476103998237,93.18192074054247,0.005913807886732458,0.0473521898435498
2025-10-05 15:48:07.312580109,0.124980212,7.5904221333712405,60.7329913424314,0.004714472768983846,0.03772175365636159
2025-10-05 15:48:07.437680006,0.125099897,7.36458517729485,58.86963421956175,0.005361318288422456,0.04285629658370108
