Track,Metric_X,Metric_Y,N_Matched,Observed_Pearson_r,Bootstrap_Median_r,Bootstrap_CI_Lower,Bootstrap_CI_Upper,Confidence_Level,Block_Length_Windows,Block_Length_Seconds,Bootstrap_Iterations_Requested,Bootstrap_Iterations_Valid,Random_Seed,Resampling_Method,Band,Channel,Feature
POW_Feature,Delta_Shannon_Entropy,Delta_Flux,181,0.5568262083253793,0.5613314507604115,0.4519193986606082,0.6496792241707545,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,FC1,POW.FC1.Alpha
POW_Feature,Delta_LZC,Delta_Flux,181,0.09636391675273005,0.09227379599552893,-0.044824921308439604,0.2253905555263477,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,FC1,POW.FC1.Alpha
POW_Feature,Delta_Shannon_Entropy,Delta_LZC,181,-0.15435010358397683,-0.15768087318653645,-0.27662256657789946,-0.03771757512079167,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,FC2,POW.FC2.Alpha
POW_Feature,Delta_Shannon_Entropy,Delta_Flux,181,0.6346976826378411,0.6375620984880237,0.5554135496737598,0.7034980253853573,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,FC2,POW.FC2.Alpha
POW_Feature,Delta_LZC,Delta_Flux,181,0.062347683375135424,0.059748639867981485,-0.05107203274744295,0.16860252584655708,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,FC2,POW.FC2.Alpha
POW_Feature,Delta_Shannon_Entropy,Delta_LZC,181,-0.11247149573641088,-0.11443841920218195,-0.23993786419419902,-0.006133599290573771,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,FC5,POW.FC5.Alpha
POW_Feature,Delta_Shannon_Entropy,Delta_Flux,181,0.5945503303098792,0.6003161448843788,0.5019863850890338,0.6884825376465911,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,FC5,POW.FC5.Alpha
POW_Feature,Delta_LZC,Delta_Flux,181,0.13457192552324038,0.13541397512731723,0.013917113356787606,0.2503288897646333,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,FC5,POW.FC5.Alpha
POW_Feature,Delta_Shannon_Entropy,Delta_LZC,181,-0.1391628916086853,-0.13776508198912854,-0.30957217902866396,0.007810395435201667,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,FC6,POW.FC6.Alpha
POW_Feature,Delta_Shannon_Entropy,Delta_Flux,181,0.5577372438453754,0.5599532909905203,0.45660049308804235,0.6436321220056059,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,FC6,POW.FC6.Alpha
POW_Feature,Delta_LZC,Delta_Flux,181,0.13808992275814044,0.13706626070303535,0.004391686789531974,0.26536568957944734,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,FC6,POW.FC6.Alpha
POW_Feature,Delta_Shannon_Entropy,Delta_LZC,181,-0.07162721622111369,-0.08025709397471319,-0.29953625815212553,0.14032478168028809,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,FT10,POW.FT10.Alpha
