Track,Metric_X,Metric_Y,N_Matched,Observed_Pearson_r,Bootstrap_Median_r,Bootstrap_CI_Lower,Bootstrap_CI_Upper,Confidence_Level,Block_Length_Windows,Block_Length_Seconds,Bootstrap_Iterations_Requested,Bootstrap_Iterations_Valid,Random_Seed,Resampling_Method,Channel
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.19043686390750567,0.18790112086219093,0.05506791895295275,0.3351979631461143,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,F3
RAW_Channel_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.1275237511951103,0.12528813968758168,-0.05790593988452021,0.2871330919689705,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,F3
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.760047081978677,-0.7628291028022423,-0.8551835824632071,-0.6540811062356328,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,F4
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.18274951326822544,0.1802952807795561,0.010966168896028965,0.3377386256893643,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,F4
RAW_Channel_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.08557723259070432,0.0720316534222617,-0.10452499429216502,0.2685319343138842,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,F4
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.7436999878366845,-0.7446434130751813,-0.8165609189235767,-0.6548968287058419,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,F7
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.22972545212775158,0.23095041905565888,0.10303956321059196,0.3798210121382327,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,F7
RAW_Channel_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.03140669903220783,0.017208712902778478,-0.1456222320971296,0.18266106890227587,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,F7
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.7002937626701122,-0.6967456570467956,-0.7906071079799889,-0.5787457162694489,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,F8
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.28859323362708356,0.29063379445171456,0.14557209624471396,0.43244230140004974,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,F8
RAW_Channel_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,-0.02050861652702177,-0.02528689590686136,-0.1963004538439439,0.14468576945273245,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,F8
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.6535955176384003,-0.6599176987682711,-0.7808509783363032,-0.5002472132674226,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,FC1
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.21456764579559873,0.21909197434843658,0.09192090794223189,0.36887030878738286,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,FC1
RAW_Channel_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.10057899803255498,0.09921482648540018,-0.07616150524718075,0.27262300675965034,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,FC1
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.7030728706129719,-0.7090818111728471,-0.8161524922588537,-0.5798518438229678,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,FC2
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.16018045783774637,0.16383107403968378,0.054470622594846564,0.2767593908534217,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,FC2
RAW_Channel_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.11360624308205064,0.11223868677047234,-0.06677471301314719,0.27744292686980143,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,FC2
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.8047550214404671,-0.8087888989012764,-0.8742036943577369,-0.724112251730176,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,FC5
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.14774130474353195,0.143904945165579,-0.01146192465910211,0.2972619710445928,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,FC5
RAW_Channel_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.1108020453374188,0.10893036801188205,-0.07962807826552488,0.28571332368874885,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,FC5
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.710761079757252,-0.7202466950467978,-0.8345635064646797,-0.5491342261044057,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,FC6
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.13363950886735,0.13836711927995488,-0.00012168801889197618,0.2945609363313739,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,FC6
RAW_Channel_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.09845519630150969,0.09301787770978504,-0.09761018620965393,0.2783122060405097,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,FC6
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.7513474702044904,-0.7573264231881993,-0.8250526244002412,-0.6757008663725376,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,FT10
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.2433701733655468,0.244835168169765,0.10868835610578431,0.37660548100247904,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,FT10
RAW_Channel_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,-0.010972036681769028,-0.01171642712767916,-0.22207929579910066,0.17924561105983067,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,FT10
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.7382349264070363,-0.736046953680025,-0.7989858729115494,-0.6372618648941132,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,FT9
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.07098377474804365,0.06847218551476339,-0.09025949300296238,0.2553742455114092,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,FT9
RAW_Channel_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.06123820678884799,0.05569523512503673,-0.09270918410169389,0.2014536928130002,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,FT9
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.7110419055686582,-0.7150598375152253,-0.7891674256226698,-0.6071020818391615,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Fp1
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.16752539342694833,0.16999421917976715,0.020479244124913726,0.31065771664611413,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Fp1
RAW_Channel_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.04905710247646943,0.04243775590975754,-0.11925047614168169,0.20101764454375393,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Fp1
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.576566762727544,-0.5830033030631623,-0.7138822019106776,-0.43903606771759873,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Fp2
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.3413572780889978,0.34387243593936323,0.19335612397848853,0.49512766052693197,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Fp2
RAW_Channel_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.03216908219241419,0.028160222673075594,-0.15319241078012152,0.17686734899661125,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Fp2
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.6774761731231771,-0.6844864641397375,-0.821773207356885,-0.5167737693123371,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Fz
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.3557586450169939,0.3564426194209004,0.25742274213067357,0.46206754719169996,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Fz
RAW_Channel_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.01819931395722358,0.00213750135814789,-0.19926598972003176,0.21045119129220827,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Fz
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.7104339873206195,-0.7188102418287108,-0.8207396474886355,-0.6136748014270772,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,O1
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.319364598468375,0.3188510927152145,0.19063885789268437,0.44746225440985915,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,O1
RAW_Channel_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,-0.017707655258936684,-0.01841404370042133,-0.22588121705422146,0.16411728186972283,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,O1
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.6756886847390321,-0.6789906685913574,-0.7841998647859318,-0.5813629600971822,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,O2
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.3637177807592819,0.36855492719846616,0.21965970732743878,0.5107633174938249,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,O2
RAW_Channel_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,-0.050446440128616994,-0.05864067025173315,-0.29188339648373196,0.15871191633000573,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,O2
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.6252436199759989,-0.627446533386026,-0.7550404851135729,-0.5073501070059434,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Oz
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.4476059860990773,0.45334290971029245,0.3118805629841136,0.5791357128073542,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Oz
RAW_Channel_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,-0.07936434265662477,-0.07916990684364347,-0.34623777102132874,0.14133005869138954,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Oz
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.6445881636458436,-0.6558049615386876,-0.7672542870995903,-0.5158155425456655,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,P3
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.31868071242579876,0.31983078234554596,0.22046162045018888,0.42571107240326833,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,P3
RAW_Channel_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.022767497184492617,0.015936980794945696,-0.1996773709767161,0.22404958582862441,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,P3
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.6257563129306356,-0.6281739217240299,-0.7480593330328736,-0.5173425292719073,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,P4
