Time,dt_s,step_distance_l2_baseline_standardised,v_l2_baseline_standardised_per_s,Flux_Source
2025-10-05 15:47:56.688489914,0.125089884,0.22839806223297182,1.8258715647459693,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:47:56.813369989,0.124880075,0.22801497913277322,1.8258715742505218,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:47:56.938460112,0.125090123,0.2283984975546765,1.825871556259294,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:47:57.063250064,0.124789952,0.22785042752837226,1.8258715856255179,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:47:57.188339949,0.125089885,0.22839806223297454,1.8258715501495146,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:47:57.313119888,0.124779939,0.22783214401677396,1.8258715771352794,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:47:57.438210011,0.125090123,0.22839849755467237,1.825871556259261,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:47:57.563090086,0.124880075,0.22801497913278201,1.8258715742505922,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:47:57.688189983,0.125099897,0.22841634574456435,1.8258715732161184,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:47:57.813280106,0.125090123,0.2283984975546796,1.8258715562593189,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:47:57.938100100,0.124819994,0.2279052780631766,1.8258715672040218,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:47:58.062910079,0.124809979,0.22788699455157316,1.8258715879727305,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:47:58.187999964,0.125089885,0.22839806223297054,1.8258715501494827,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:47:58.312890053,0.124890089,0.22803326264437335,1.825871568114371,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:47:58.438090086,0.125200033,0.22859918086058023,1.8258715703420003,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:47:58.562979937,0.124889851,0.2280328273226685,1.8258715619948054,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:47:58.688060045,0.125080108,0.22838021404307357,1.8258715769822775,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:47:58.812849998,0.124789953,0.22785042752837326,1.8258715709939666,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:47:58.937849998,0.125,0.22823394595027785,1.8258715676022228,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:47:59.062829971,0.124979973,0.22819737892707806,1.8258715652553235,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:47:59.187920094,0.125090123,0.2283984975546723,1.8258715562592602,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:47:59.313009977,0.125089883,0.2283980622329787,1.825871579342501,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:47:59.438090086,0.125080109,0.22838021404306763,1.8258715623846127,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:47:59.562880039,0.124789953,2.2410487566012836,17.958567198124385,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:47:59.688070059,0.12519002,2.0990991874704483,16.76730451413338,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:47:59.812949896,0.124879837,2.1667443441394325,17.350633986969672,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:47:59.938139915,0.125190019,2.0864148597579226,16.665984049079203,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:00.062930107,0.124790192,1.8134446859067737,14.531948840232362,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:00.188420057,0.12548995,1.59315029495756,12.695441307909997,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:00.313100100,0.124680043,1.6322629669430242,13.091613763263013,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:00.438189983,0.125089883,1.7253247850271543,13.792680460234774,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:00.562979937,0.124789954,1.6909775773108324,13.550590597307476,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:00.688070059,0.125090122,1.6433561887809551,13.13737777616809,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:00.812849998,0.124779939,1.663357895312699,13.330331050351763,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:00.937939882,0.125089884,1.591253006845439,12.720876828420744,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:01.062829971,0.124890089,1.4410259381844421,11.538353040844115,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:01.188119888,0.125289917,1.4469137882358554,11.548525395190863,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:01.312999964,0.124880076,1.6658504049707852,13.339601146389317,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:01.438189983,0.125190019,1.7929949871421824,14.322187994413374,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:01.562969923,0.12477994,1.7051952981800584,13.665620436907233,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:01.687959909,0.124989986,1.5629460404307285,12.504570089564844,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:01.812849998,0.124890089,1.594011870576314,12.763317596613403,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:01.937930107,0.125080109,1.7405232368105334,13.915267988857712,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:02.062720059,0.124789952,1.810287145593797,14.506673947545048,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:02.187799931,0.125079872,1.7623682507464908,14.089942870636218,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:02.312690020,0.124890089,1.6525942048540903,13.232388719445066,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:02.437880039,0.125190019,1.6396824363667322,13.097549225283942,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:02.562760115,0.124880076,1.77544658891044,14.217212591305918,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:02.688050032,0.125289917,1.9847002814138164,15.840861969872774,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:02.812939882,0.12488985,2.1956523401779244,17.58071084381897,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:02.938129902,0.12519002,2.3717210570271487,18.944969072032645,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:03.063019991,0.124890089,2.4379541019874815,19.520797218644642,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:03.188009977,0.124989986,2.3362733101546436,18.6916839094185,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:03.312890053,0.124880076,2.1544124306157775,17.251850732504177,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:03.437880039,0.124989986,2.1169511711075186,16.936966223098214,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:03.562870026,0.124989987,2.2730990893531717,18.186249506155814,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:03.687959909,0.125089883,2.360522560355306,18.8706113055946,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:03.812849998,0.124890089,2.1623981579936906,17.314409616552446,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:03.937930107,0.125080109,1.885793816886138,15.076688307699971,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:04.062819957,0.12488985,2.3396848091812465,18.733986862673362,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:04.187910080,0.125090123,3.3292724365136825,26.61499050979175,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:04.312900066,0.124989986,3.9233699401337807,31.389474194626928,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:04.437779903,0.124879837,3.6839502483657767,29.4999604168748,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:04.562669992,0.124890089,2.813708906919015,22.529481157780385,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:04.687760115,0.125090123,2.3116936944639437,18.480225608731264,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:04.812839985,0.12507987,3.11488650845105,24.9031799317592,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:04.937829971,0.124989986,4.144567096622067,33.15919322226396,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:05.062720059,0.124890088,4.50018982645207,36.03320246240895,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:05.187910080,0.125190021,4.057469633311284,32.41048768025435,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:05.312789917,0.124879837,3.25832484895811,26.091680828812343,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:05.437779903,0.124989986,2.797391945866809,22.380928547882302,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:05.562669992,0.124890089,2.7163409006682864,21.74985158885015,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:05.687649965,0.124979973,2.4764931092723432,19.815119573376315,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:05.812540054,0.124890089,1.9831965081502796,15.879534749553102,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:05.937629938,0.125089884,1.6708750968931738,13.357395845799758,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:06.062720059,0.125090121,1.7878867040026656,14.292788988529843,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:06.187700033,0.124979974,1.9807790858153933,15.848771786553527,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:06.312589884,0.124889851,2.0003909271626616,16.01724168253401,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:06.437669992,0.125080108,1.848823481919896,14.781115170766371,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:06.562659979,0.124989987,2.117808791842393,16.943827603105465,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:06.687750101,0.125090122,5.164707640456377,41.28789354331573,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:06.812639952,0.124889851,10.151129664306522,81.28066118284121,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:06.937619925,0.124979973,14.207763238733044,113.68031931590387,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:07.062710047,0.125090122,15.09638595505435,120.68407731710703,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:07.187599897,0.12488985,11.248021961823929,90.06353968576252,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:07.312580109,0.124980212,4.60752914042719,36.86606916963135,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:07.437680006,0.125099897,6.799314794977433,54.35108227928784,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:07.562560081,0.124880075,12.844509612339587,102.85475575138459,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:07.687649965,0.125089884,15.088007322749911,120.61732604012896,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:07.812750101,0.125100136,13.308348672889096,106.38156838525816,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:07.937949896,0.125199795,9.115131436382894,72.80468339730822,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:08.062839985,0.124890089,5.252585874053537,42.05766779502845,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:08.187629938,0.124789953,3.2437644145000077,25.993794664703557,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:08.312710047,0.125080109,2.3378772969206376,18.691039811299156,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:08.437599897,0.12488985,1.9193659475225726,15.368470276187958,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:08.562789917,0.12519002,1.815341381959864,14.500687690279655,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:08.687580109,0.124790192,1.9034286799908646,15.253031103525064,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:08.812560081,0.124979972,2.153972586987976,17.234542083174542,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:08.937449932,0.124889851,2.343784863882416,18.76681607925384,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:09.062639952,0.12519002,2.3151524203192237,18.493106881197267,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:09.187520027,0.124880075,0.2417876903860914,1.9361590741044272,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:09.312410116,0.124890089,0.24180707827043385,1.9361590675977007,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:09.437289953,0.124879837,0.2417872287698015,1.9361590676147464,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:09.562180042,0.124890089,0.24180707827043116,1.9361590675976792,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:09.687269926,0.125089884,0.24219391272453739,1.9361590640258117,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:09.812150002,0.124880076,0.24178769038608858,1.936159058600257,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:09.937340021,0.125190019,0.24238779156788484,1.9361590764506937,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:10.062319994,0.124979973,0.24198110761314565,1.9361590645658537,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:10.187309980,0.124989986,0.24200049549748728,1.936159073555599,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:10.312190056,0.124880076,0.24178769038609482,1.9361590586003072,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:10.437289953,0.125099897,0.2422133006088689,1.9361590730076215,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:10.562170029,0.124880076,0.24178769038609674,1.9361590586003226,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:10.687259912,0.125089883,0.24219391272454013,1.9361590795039765,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:10.812150002,0.12489009,0.24180707827042078,1.936159052094692,BaselineStandardised_BandChannel_State_L2
