Session,Representation,Analysis_Level,Window_Index,t_mid_s,Window_Start_s,Window_End_s,Window_Length_s,Time_mid,Window_Start_Time,Window_End_Time,Band,Channel,Feature,Shannon_Entropy,Lempel_Ziv_Complexity,N_Samples,Sampling_Rate_Hz,Entropy_Bins,Entropy_Definition,LZC_Normalization,LZC_Threshold,LZC_Definition,Flux_Source,Flux_L2_mean_per_s,Flux_L2_median_per_s,Flux_L2_sd_per_s,Flux_L2_q25_per_s,Flux_L2_q75_per_s,N_Flux_Steps,Progress_0_to_1
BASELINE_EC,POW,Band,32,325,320,330,10,2025-10-05T15:53:15.938829899,2025-10-05T15:53:10.938829899,2025-10-05T15:53:20.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,2.383606291,0.5531687083,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_Regionalised_L2_Native,28.375457358519196,21.779693814745436,19.34378472167523,13.617028501726374,42.0154030178207,80,0.17777777777777778
BASELINE_EC,POW,Band,33,335,330,340,10,2025-10-05T15:53:25.938829899,2025-10-05T15:53:20.938829899,2025-10-05T15:53:30.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,2.262979881,0.4741446071,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_Regionalised_L2_Native,16.466027654670576,14.544061335726852,7.487802513121447,10.463926366127321,21.688235367913496,80,0.18333333333333332
BASELINE_EC,POW,Band,34,345,340,350,10,2025-10-05T15:53:35.938829899,2025-10-05T15:53:30.938829899,2025-10-05T15:53:40.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,2.631739969,0.5531687083,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_Regionalised_L2_Native,19.101044603482354,18.92518827627771,7.3324386830042485,13.27399067297992,24.766389795102345,80,0.18888888888888888
BASELINE_EC,POW,Band,35,355,350,360,10,2025-10-05T15:53:45.938829899,2025-10-05T15:53:40.938829899,2025-10-05T15:53:50.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,1.667405833,0.6321928095,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_Regionalised_L2_Native,25.078095511829368,16.630623746828263,21.150452519250468,12.331627332639972,23.960443771609313,80,0.19444444444444445
BASELINE_EC,POW,Band,36,365,360,370,10,2025-10-05T15:53:55.938829899,2025-10-05T15:53:50.938829899,2025-10-05T15:54:00.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,1.997966428,0.5531687083,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_Regionalised_L2_Native,27.508322422936583,25.83176021013991,16.67654316956415,11.678783761032564,39.58673380889404,80,0.2
BASELINE_EC,POW,Band,37,375,370,380,10,2025-10-05T15:54:05.938829899,2025-10-05T15:54:00.938829899,2025-10-05T15:54:10.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,1.724558494,0.4741446071,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_Regionalised_L2_Native,15.938798191168525,14.44408738014766,7.422568392811625,11.7336350541083,18.07488966141572,80,0.20555555555555555
BASELINE_EC,POW,Band,38,385,380,390,10,2025-10-05T15:54:15.938829899,2025-10-05T15:54:10.938829899,2025-10-05T15:54:20.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,1.590014811,0.7902410119,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_Regionalised_L2_Native,14.704644109867804,12.596597576878679,8.207385771067347,7.81635838389882,19.77786598745162,80,0.2111111111111111
BASELINE_EC,POW,Band,39,395,390,400,10,2025-10-05T15:54:25.938829899,2025-10-05T15:54:20.938829899,2025-10-05T15:54:30.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,1.628069304,0.3951205059,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_Regionalised_L2_Native,23.69066068237194,18.467166006321058,13.71212219979256,13.23463683577795,31.050886328098574,80,0.21666666666666667
BASELINE_EC,POW,Band,40,405,400,410,10,2025-10-05T15:54:35.938829899,2025-10-05T15:54:30.938829899,2025-10-05T15:54:40.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,2.259833635,0.6321928095,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_Regionalised_L2_Native,34.61872598439861,33.163235049801926,14.060347848916324,25.454005467814216,40.602426934722835,80,0.2222222222222222
BASELINE_EC,POW,Band,41,415,410,420,10,2025-10-05T15:54:45.938829899,2025-10-05T15:54:40.938829899,2025-10-05T15:54:50.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,1.459536965,0.7112169107,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_Regionalised_L2_Native,20.35673889305989,14.931060628738047,11.418297136122781,13.017228181037636,25.12411713546792,80,0.22777777777777777
BASELINE_EC,POW,Band,42,425,420,430,10,2025-10-05T15:54:55.938829899,2025-10-05T15:54:50.938829899,2025-10-05T15:55:00.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,1.396671708,0.7112169107,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_Regionalised_L2_Native,23.735305370811613,20.543010513492064,11.296832737566772,15.283178292903797,32.090691671045136,80,0.23333333333333334
