Track,Matched_Index,Progress_0_to_1,Baseline_Shannon_Entropy,Modulation_Shannon_Entropy,Delta_Shannon_Entropy_ModMinusBase,Baseline_Lempel_Ziv_Complexity,Modulation_Lempel_Ziv_Complexity,Delta_Lempel_Ziv_Complexity_ModMinusBase,Baseline_RegionalFlux_L2_per_s,Modulation_RegionalFlux_L2_per_s,Delta_RegionalFlux_L2_ModMinusBase,Matched_Progress_Min,Matched_Progress_Max,Baseline_Observed_Progress_Min,Baseline_Observed_Progress_Max,Modulation_Observed_Progress_Min,Modulation_Observed_Progress_Max,Baseline_Flux_Source,Modulation_Flux_Source,Direct_Window_Positions_Identical,Interpolation_Required,Band,Channel,Feature
POW_Feature,36,0.2,4.731521227,3.054428016,-1.6770932109999999,0.5531687083,0.6321928095,0.07902410120000003,25.83176021013991,15.205990398287568,-10.625769811852344,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,37,0.20555555555555557,3.7785358400000004,3.039596568000001,-0.7389392719999992,0.6321928094999996,0.4741446071000008,-0.15804820239999878,14.444087380147652,14.120770843440447,-0.32331653670720506,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,38,0.2111111111111111,3.869790716,3.292496298,-0.5772944179999997,0.5531687083,0.6321928095,0.07902410120000003,12.596597576878679,14.819668881097485,2.2230713042188057,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,39,0.21666666666666667,4.372085133,2.018993914,-2.3530912189999995,0.6321928095,0.6321928095,0.0,18.467166006321058,9.501410117788199,-8.96575588853286,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,40,0.22222222222222224,4.223944940999999,3.1317730640000017,-1.0921718769999975,0.6321928095,0.5531687082999995,-0.07902410120000047,33.163235049801834,11.696376013088466,-21.466859036713366,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,41,0.22777777777777777,4.04168259,3.496052274,-0.5456303159999996,0.6321928095,0.4741446071,-0.1580482024,14.931060628738047,17.10023057939715,2.169169950659102,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,42,0.23333333333333334,4.519790716,3.10772759,-1.412063126,0.6321928095,0.3951205059,-0.23707230360000003,20.543010513492064,8.766955156832806,-11.776055356659258,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,43,0.2388888888888889,3.780522667,3.133327483,-0.6471951840000001,0.5531687083,0.4741446071,-0.07902410119999997,17.508700279055866,17.236828576948184,-0.2718717021076813,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,44,0.24444444444444446,3.9718849779999994,3.0698593149999995,-0.9020256629999999,0.5531687083000004,0.6321928094999992,0.07902410119999881,15.030993630522975,14.64795845266337,-0.38303517785960395,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,45,0.25,3.885354622,2.953647682,-0.9317069399999998,0.6321928095,0.4741446071,-0.1580482024,12.736156887360345,16.49245991807673,3.756303030716385,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,46,0.2555555555555556,4.633058139999995,2.7253001010000037,-1.907758038999991,0.4741446070999992,0.7112169107,0.2370723036000008,19.19310761402299,12.635348481679662,-6.557759132343326,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,47,0.2611111111111111,4.104226809,3.078551158,-1.0256756510000002,0.3951205059,0.7112169107,0.31609640480000006,16.215668157045037,14.634807969745587,-1.58086018729945,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,48,0.26666666666666666,4.184629353,3.839962579,-0.34466677400000023,0.869265113,0.7902410119,-0.07902410110000002,21.71798554797063,14.265025515884481,-7.45296003208615,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,49,0.27222222222222225,4.036837394999999,3.0118674960000003,-1.024969898999999,0.6321928095,0.5531687082999992,-0.07902410120000081,16.062919589010626,12.824115966662646,-3.23880362234798,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,50,0.2777777777777778,3.98204634,3.060365601,-0.9216807390000001,0.6321928095,0.4741446071,-0.1580482024,21.8378546681685,13.48366404087889,-8.35419062728961,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,51,0.2833333333333333,4.179713298,2.169192313,-2.0105209850000003,0.3951205059,0.7112169107,0.31609640480000006,21.380549724131797,15.923896877959764,-5.456652846172032,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,52,0.2888888888888889,2.4817815020000054,3.3617256790000014,0.879944176999996,0.7112169106999985,0.5531687083000008,-0.15804820239999773,12.159628118038269,18.64305504824555,6.483426930207282,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,53,0.29444444444444445,3.020145253,3.511669601,0.491524348,0.5531687083,0.6321928095,0.07902410120000003,11.616468087190906,14.85650752421178,3.240039437020874,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,54,0.3,2.743867355,3.872087197,1.128219842,0.869265113,0.6321928095,-0.23707230349999997,9.965199401698644,17.185738932751157,7.220539531052513,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,55,0.3055555555555556,3.008922487,2.928518864,-0.08040362300000004,0.4741446071,0.7112169107,0.23707230360000003,17.856320961013893,13.98148025132296,-3.8748407096909325,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,56,0.3111111111111111,2.307287494,3.986891535,1.6796040409999997,0.7112169107,0.6321928095,-0.07902410120000003,12.198966718354033,20.56646467620409,8.367497957850059,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,57,0.31666666666666665,3.511323305,3.407097698,-0.10422560700000005,0.7112169107,0.6321928095,-0.07902410120000003,16.69049645929887,12.4707497366664,-4.21974672263247,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,58,0.32222222222222224,3.74382417,3.160132688,-0.5836914819999999,0.4741446071,0.5531687083,0.07902410119999997,13.417800996417881,11.924709046182684,-1.493091950235197,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,59,0.3277777777777778,4.127380242,2.968664417,-1.1587158250000003,0.3951205059,0.6321928095,0.23707230360000003,16.470816219342385,11.274758233096101,-5.196057986246284,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,60,0.33333333333333337,4.307046340000001,2.938475269000001,-1.3685710710000003,0.6321928094999992,0.5531687083000015,-0.0790241011999977,14.442145571496903,11.042827577405657,-3.3993179940912466,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,61,0.3388888888888889,4.375830089,3.01476495,-1.361065139,0.5531687083,0.7112169107,0.15804820240000006,33.492237665248766,13.217424552024855,-20.27481311322391,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,62,0.34444444444444444,4.425595634,3.039992839,-1.3856027949999996,0.4741446071,0.6321928095,0.1580482024,27.925008307407023,17.769679173896215,-10.155329133510808,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,63,0.35000000000000003,4.023675468000008,3.025246680000003,-0.9984287880000053,0.6321928094999992,0.5531687082999992,-0.07902410120000003,13.441524700190916,15.780656205225034,2.3391315050341177,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,64,0.35555555555555557,4.802567157,3.343905935,-1.4586612220000004,0.5531687083,0.4741446071,-0.07902410119999997,26.414208894881934,13.707265516243963,-12.706943378637972,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,65,0.3611111111111111,4.509829509,3.27266413,-1.2371653790000003,0.6321928095,0.6321928095,0.0,25.59064819942627,19.721700099961467,-5.868948099464802,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,66,0.3666666666666667,4.6824466509999905,2.613544828000006,-2.0689018229999845,0.3951205059000039,0.4741446070999992,0.07902410119999531,32.27137856230747,11.11323629089531,-21.15814227141216,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,67,0.37222222222222223,3.729838298,3.194872333,-0.534965965,0.7902410119,0.3951205059,-0.395120506,18.275739107294864,13.445249652925089,-4.830489454369776,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,68,0.37777777777777777,4.729426965,3.281973205,-1.4474537600000001,0.3951205059,0.7112169107,0.31609640480000006,28.35362134867036,22.73233406507743,-5.6212872835929275,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,69,0.38333333333333336,4.325595634,3.441150539,-0.8844450949999998,0.4741446071,0.6321928095,0.1580482024,25.28763998109014,21.85049292551527,-3.437147055574872,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,70,0.3888888888888889,3.99115954,3.166409298,-0.8247502419999999,0.7112169107,0.6321928095,-0.07902410120000003,23.5548223557996,18.45459566235384,-5.100226693445762,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,71,0.3944444444444445,4.257046340000002,3.2499349240000006,-1.0071114160000016,0.5531687083000008,0.632192809499996,0.07902410119999526,26.152683548442617,20.820090416126806,-5.332593132315811,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,72,0.4,4.490434271,3.277455441,-1.21297883,0.6321928095,0.2370723036,-0.39512050590000003,23.22950025577466,12.10606159211876,-11.1234386636559,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,73,0.40555555555555556,3.781757746,3.018124126,-0.7636336199999998,0.5531687083,0.5531687083,0.0,11.774063556949578,10.88892078496119,-0.885142771988388,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,74,0.41111111111111115,3.258918669000002,3.0576571109999993,-0.20126155800000278,0.6321928095000008,0.5531687082999992,-0.07902410120000158,13.925459269429632,15.511101209299975,1.5856419398703423,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,75,0.4166666666666667,3.476458438,2.96472637,-0.5117320679999997,0.7112169107,0.4741446071,-0.23707230360000003,13.38714477007823,14.359029220944453,0.9718844508662237,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,76,0.4222222222222222,3.664220252,3.513964019,-0.1502562329999999,0.5531687083,0.7112169107,0.15804820240000006,17.26818151861337,20.154766670842026,2.8865851522286547,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,77,0.4277777777777778,4.310589077000005,3.8068975429999954,-0.5036915340000094,0.39512050590000075,0.6321928094999992,0.23707230359999848,20.65440805474576,19.3550098236365,-1.299398231109258,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,78,0.43333333333333335,4.733311717,3.371904562,-1.3614071550000002,0.4741446071,0.5531687083,0.07902410119999997,29.80782554589924,16.99188531764643,-12.81594022825281,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,79,0.4388888888888889,4.062991056,3.681736686,-0.3812543700000006,0.5531687083,0.4741446071,-0.07902410119999997,13.633032764661753,19.375678377913047,5.742645613251295,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,80,0.4444444444444445,3.8585291140000066,3.597100437000001,-0.2614286770000058,0.4741446071,0.6321928095000008,0.15804820240000078,20.09117363339951,19.53212109498059,-0.5590525384189213,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,81,0.45,4.532246496,3.690053082,-0.842193414,0.4741446071,0.7112169107,0.23707230360000003,23.897392188628828,17.385286209166104,-6.512105979462724,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,82,0.45555555555555555,4.646762239,2.993865292,-1.652896947,0.5531687083,0.5531687083,0.0,27.67006147155466,12.434300915831376,-15.235760555723285,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,83,0.46111111111111114,4.208260359,3.649870365,-0.5583899939999997,0.6321928095,0.4741446071,-0.1580482024,24.529506570117526,19.489346991609132,-5.040159578508394,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,84,0.4666666666666667,4.340870945,3.65364962,-0.6872213249999999,0.5531687083,0.4741446071,-0.07902410119999997,28.02146876944297,13.336715964427295,-14.684752805015673,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,85,0.47222222222222227,4.096650523000003,3.26204385300001,-0.8346066699999928,0.6321928094999977,0.5531687082999984,-0.07902410119999925,16.71300369794865,15.269063606752647,-1.4439400911960032,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,86,0.4777777777777778,4.32962712,4.230386688,-0.09924043199999932,0.3951205059,0.3951205059,0.0,20.14960287209429,19.041697203419034,-1.107905668675258,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,87,0.48333333333333334,4.664588327,3.044801695,-1.6197866319999998,0.5531687083,0.5531687083,0.0,31.066685481205774,19.434925690409173,-11.6317597907966,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,88,0.48888888888888893,4.313051414000003,3.0287744219999944,-1.2842769920000086,0.6321928095,0.4741446071000008,-0.15804820239999923,23.18744792524012,10.3423592468026,-12.845088678437522,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,89,0.49444444444444446,4.566882745,2.446406811,-2.120475934,0.6321928095,0.5531687083,-0.07902410120000003,23.80699126686666,10.45467229295474,-13.35231897391192,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,90,0.5,3.868542397,1.894414985,-1.974127412,0.4741446071,0.6321928095,0.1580482024,11.465435937114595,7.971095851806609,-3.494340085307986,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,91,0.5055555555555555,4.498010557,2.864422471,-1.6335880859999996,0.5531687083,0.5531687083,0.0,25.882659368128394,14.780561137180811,-11.102098230947583,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,92,0.5111111111111112,3.812089429000013,2.7823474570000113,-1.0297419720000018,0.47414460710000156,0.5531687083000015,0.07902410119999997,15.853057569080098,18.202445891617234,2.349388322537136,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,93,0.5166666666666667,4.473098997,3.32703529,-1.1460637070000002,0.5531687083,0.6321928095,0.07902410120000003,23.20474423011387,16.513590774811576,-6.691153455302295,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,94,0.5222222222222223,4.543453958,3.340470634,-1.2029833239999999,0.5531687083,0.7112169107,0.15804820240000006,37.60447127239963,20.576695216734727,-17.0277760556649,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,95,0.5277777777777778,4.10769641,3.47063666,-0.6370597500000001,0.3951205059,0.4741446071,0.07902410120000003,17.816189378489725,15.209968261414003,-2.6062211170757212,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,96,0.5333333333333333,4.695513921,3.705711646,-0.9898022749999997,0.6321928095,0.7902410119,0.15804820239999995,29.501820350868808,21.909556307549053,-7.592264043319755,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,97,0.5388888888888889,4.62913837,3.698675468,-0.9304629019999999,0.4741446071,0.5531687083,0.07902410119999997,25.44709428700161,17.83635507638654,-7.610739210615073,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,98,0.5444444444444445,3.094807238000016,3.7735870279999784,0.6787797899999624,0.3951205059,0.5531687082999984,0.15804820239999845,18.672676159725807,23.361833608923845,4.689157449198039,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,99,0.55,3.885877671,2.679853361,-1.2060243099999997,0.3951205059,0.4741446071,0.07902410120000003,16.797758613249577,13.845489022716293,-2.952269590533284,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,100,0.5555555555555556,4.880675283,3.832461955,-1.0482133280000006,0.5531687083,0.4741446071,-0.07902410119999997,26.966947385310597,20.641800231432665,-6.325147153877932,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,101,0.5611111111111111,4.075393415,3.511166266,-0.5642271489999997,0.5531687083,0.4741446071,-0.07902410119999997,18.253356691059423,16.043216418121794,-2.210140272937629,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,102,0.5666666666666667,2.434335884,3.065924072,0.6315881880000003,0.5531687083,0.5531687083,0.0,12.487002287804398,16.27560138822541,3.7885991004210133,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,103,0.5722222222222223,4.447810402000005,3.238533689000002,-1.2092767130000035,0.3951205059,0.7112169107000016,0.3160964048000016,13.562936585536495,14.495302331859968,0.9323657463234731,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,104,0.5777777777777778,4.692747810999988,3.3381551570000183,-1.3545926539999695,0.39512050590000153,0.7902410118999952,0.39512050599999365,21.4767387189061,16.462398876064693,-5.014339842841405,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,105,0.5833333333333334,4.056643966,4.247896778,0.1912528120000001,0.4741446071,0.5531687083,0.07902410119999997,19.981755535296863,20.957324920582053,0.9755693852851905,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,106,0.5888888888888889,3.75301279,3.001311901,-0.7517008890000003,0.6321928095,0.5531687083,-0.07902410120000003,23.19997605622224,12.07389808113013,-11.12607797509211,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,107,0.5944444444444444,3.312412324,3.318505837,0.006093513000000161,0.4741446071,0.4741446071,0.0,13.763031651625553,10.861539667735201,-2.9014919838903523,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,108,0.6,3.274555711,3.742005484,0.4674497729999998,0.3951205059,0.3951205059,0.0,17.926379344075812,17.64537368989438,-0.2810056541814312,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,109,0.6055555555555556,4.622776101999955,3.4017123959999944,-1.2210637059999607,0.47414460710000317,0.7902410119,0.3160964047999968,27.057715740984726,26.514708527697127,-0.5430072132875985,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,110,0.6111111111111112,2.341762212,3.109069743,0.7673075310000002,0.6321928095,0.7902410119,0.15804820239999995,10.771452075362955,22.138424024515473,11.366971949152518,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,111,0.6166666666666667,4.113460684,3.544895494,-0.5685651899999997,0.5531687083,0.7112169107,0.15804820240000006,24.12077453144631,21.332606962671377,-2.7881675687749308,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,112,0.6222222222222222,4.743453958,3.913837,-0.8296169579999999,0.3951205059,0.4741446071,0.07902410120000003,20.512186914236974,15.91238718789203,-4.599799726344944,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,113,0.6277777777777778,4.183260359,2.836404848,-1.3468555110000002,0.6321928095,0.4741446071,-0.1580482024,30.738157636842484,10.859943604530446,-19.878214032312037,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,114,0.6333333333333333,3.761977192,3.243081843,-0.5188953489999997,0.6321928095,0.4741446071,-0.1580482024,28.552267019095652,15.871057511052054,-12.681209508043597,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
POW_Feature,115,0.638888888888889,4.7773670019999885,3.4729136380000036,-1.304453363999985,0.47414460710000317,0.5531687082999984,0.07902410119999526,36.31442991593502,15.75268612607417,-20.561743789860852,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,Alpha,PO9,POW.PO9.Alpha
