Dataset,Metric,Band,Envelope_Band,Channel_A,Channel_B,Value
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC1,P7,0.37381767535812993
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC1,P8,0.4241285597584622
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC1,O1,0.554767725285032
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC1,Oz,0.5694889985378536
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC1,O2,0.5494516180850725
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC1,PO9,0.26480990032150575
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC1,PO10,0.3821269801605739
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC2,FC5,0.8016982062844836
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC2,FC6,0.872475627888215
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC2,C3,0.830500557780924
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC2,Cz,0.8684845210902008
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC2,C4,0.8918549699552005
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC2,FT9,0.4395559949103105
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC2,FT10,0.5379074441956762
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC2,T7,0.7250594058734495
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC2,T8,0.6992333579485498
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC2,CP1,0.710724638510964
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC2,CP2,0.7372667306902002
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC2,CP5,0.6907159757367586
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC2,CP6,0.7230186274304322
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC2,P3,0.6707569952464568
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC2,Pz,0.6982919802876724
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC2,P4,0.7148326433345064
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC2,P7,0.3224376150751201
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC2,P8,0.45989284844404477
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC2,O1,0.5286559683171597
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC2,Oz,0.5519176294677164
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC2,O2,0.5423786482947818
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC2,PO9,0.2636548820099
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC2,PO10,0.4091521347074549
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC5,FC6,0.6943396599692477
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC5,C3,0.8502148142244625
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC5,Cz,0.7557078217873437
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC5,C4,0.7138335613325916
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC5,FT9,0.5991031262749241
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC5,FT10,0.41757805555480554
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC5,T7,0.8881382435639925
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC5,T8,0.5340494100934052
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC5,CP1,0.6327333420162532
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC5,CP2,0.6450405226189133
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC5,CP5,0.7680141882590703
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC5,CP6,0.5499336701837358
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC5,P3,0.6222304474970862
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC5,Pz,0.6194152824483997
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC5,P4,0.612940491562157
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC5,P7,0.3121735969498028
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC5,P8,0.33807056325693663
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC5,O1,0.46167029073325827
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC5,Oz,0.4737457090793477
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC5,O2,0.4532992204775843
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC5,PO9,0.16407847469802017
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC5,PO10,0.3035563588886703
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC6,C3,0.703331307323772
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC6,Cz,0.7411362259129526
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC6,C4,0.8648350860121472
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC6,FT9,0.4290566458714002
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC6,FT10,0.6981580531110242
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC6,T7,0.6306720392388961
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC6,T8,0.8415131984846537
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC6,CP1,0.6217831695915285
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC6,CP2,0.6528396327773219
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC6,CP5,0.5667339791599438
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC6,CP6,0.768310914727186
