Dataset,Metric,Band,Envelope_Band,Channel_A,Channel_B,Value
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,Fz,CP2,0.12396804510471729
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,Fz,CP6,0.13632418875146834
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,Fz,T8,0.2537937722660043
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,Fz,FT10,0.1551584890934822
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,Fz,FC6,0.4388309013820361
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,Fz,C4,0.2793611862217587
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,Fz,FC2,0.7814630844302655
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,Fz,F4,0.6928748525960519
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,Fz,F8,0.28009360084582646
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,Fz,Fp2,0.30673358309444115
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,Fp1,F7,0.6650435595577818
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,Fp1,F3,0.3324442733239821
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,Fp1,FC1,0.14127281750071144
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,Fp1,C3,0.03717653931643839
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,Fp1,FC5,0.18587299694940132
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,Fp1,FT9,0.24066858598830312
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,Fp1,T7,0.07349692785926655
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,Fp1,CP5,0.01293213460947536
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,Fp1,CP1,0.026444642507539338
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,Fp1,P3,0.022342179441175215
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,Fp1,P7,0.020754823715437
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,Fp1,PO9,0.020174208391630834
