Metric,Band,Envelope_Band,Channel_A,Channel_B,Baseline,Modulation,Delta,Abs_Delta,Percent_Change
Band-Power Envelope Coherence Change,BetaL,UltraSlow,F3,O1,0.024639420004132325,0.008667786729884506,-0.015971633274247818,0.015971633274247818,-64.82146605548826
Band-Power Envelope Coherence Change,BetaL,UltraSlow,F3,Pz,0.11706630351412045,0.04897413876462682,-0.06809216474949363,0.06809216474949363,-58.16546923024728
Band-Power Envelope Coherence Change,BetaL,UltraSlow,F3,Oz,0.054428336625379894,0.008063756889742809,-0.04636457973563708,0.04636457973563708,-85.18463471473665
Band-Power Envelope Coherence Change,BetaL,UltraSlow,F3,O2,0.03941746537079716,0.005592917282791801,-0.03382454808800536,0.03382454808800536,-85.81106818974878
Band-Power Envelope Coherence Change,BetaL,UltraSlow,F3,PO10,0.0687859397897944,0.020851187211174353,-0.04793475257862005,0.04793475257862005,-69.68684694154896
Band-Power Envelope Coherence Change,BetaL,UltraSlow,F3,P8,0.025882433083431192,0.009544455591823075,-0.01633797749160812,0.01633797749160812,-63.12380848795465
Band-Power Envelope Coherence Change,BetaL,UltraSlow,F3,P4,0.12689678179674727,0.053260847273009886,-0.07363593452373737,0.07363593452373737,-58.02821275773668
Band-Power Envelope Coherence Change,BetaL,UltraSlow,F3,CP2,0.1555101709548993,0.09795925764288015,-0.057550913312019156,0.057550913312019156,-37.00781303154116
Band-Power Envelope Coherence Change,BetaL,UltraSlow,F3,CP6,0.19729826643711437,0.10922317409554326,-0.08807509234157111,0.08807509234157111,-44.64058094988058
Band-Power Envelope Coherence Change,BetaL,UltraSlow,F3,T8,0.36022001245595103,0.23683489083903558,-0.12338512161691545,0.12338512161691545,-34.25271149586766
Band-Power Envelope Coherence Change,BetaL,UltraSlow,F3,FT10,0.31831143494146896,0.12675710183912062,-0.19155433310234835,0.19155433310234835,-60.17827576240587
Band-Power Envelope Coherence Change,BetaL,UltraSlow,F3,FC6,0.6835586364616065,0.46145701303039016,-0.22210162343121637,0.22210162343121637,-32.49196361279405
Band-Power Envelope Coherence Change,BetaL,UltraSlow,F3,C4,0.4428709170150288,0.2951568221445489,-0.14771409487047987,0.14771409487047987,-33.35375821606891
Band-Power Envelope Coherence Change,BetaL,UltraSlow,F3,FC2,0.8039198513024495,0.7285307004801402,-0.07538915082230924,0.07538915082230924,-9.377694890873698
Band-Power Envelope Coherence Change,BetaL,UltraSlow,F3,F4,0.8000210162411702,0.7089072738173262,-0.09111374242384396,0.09111374242384396,-11.388918612655207
Band-Power Envelope Coherence Change,BetaL,UltraSlow,F3,F8,0.569362003551554,0.3194500402526838,-0.24991196329887017,0.24991196329887017,-43.89333354526202
Band-Power Envelope Coherence Change,BetaL,UltraSlow,F3,Fp2,0.7540119034836763,0.4036672652844933,-0.350344638199183,0.350344638199183,-46.464072593618894
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC1,C3,0.7518912484872441,0.3915409819384163,-0.3603502665488278,0.3603502665488278,-47.925849286559576
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC1,FC5,0.8339547652863175,0.4874449237620494,-0.3465098415242681,0.3465098415242681,-41.55019623939706
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC1,FT9,0.4711179578636782,0.04626633618942582,-0.4248516216742524,0.4248516216742524,-90.17945815540035
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC1,T7,0.7693511304110285,0.12305313619343941,-0.6462979942175892,0.6462979942175892,-84.00559493196587
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC1,CP5,0.38915272301633413,0.1341255638207326,-0.25502715919560154,0.25502715919560154,-65.5339521252424
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC1,CP1,0.31350788065836455,0.13445931983582057,-0.17904856082254397,0.17904856082254397,-57.11134292590768
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC1,P3,0.22995058795392834,0.0394592982425841,-0.19049128971134424,0.19049128971134424,-82.84009682528408
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC1,P7,0.07174712670464757,0.01945592124431766,-0.052291205460329906,0.052291205460329906,-72.88264751784496
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC1,PO9,0.04198730023091291,0.03475211498734419,-0.007235185243568719,0.007235185243568719,-17.231842018367868
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC1,O1,0.06254990162145604,0.0036962221470918637,-0.05885367947436418,0.05885367947436418,-94.09076265305592
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC1,Pz,0.2977866489772126,0.10160416117033923,-0.19618248780687336,0.19618248780687336,-65.88021608110635
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC1,Oz,0.12499854341337388,0.0044855988213434944,-0.12051294459203038,0.12051294459203038,-96.41147912699311
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC1,O2,0.10078307056450506,0.00479735804678488,-0.09598571251772017,0.09598571251772017,-95.2399167638831
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC1,PO10,0.12349731595496297,0.01264803023368391,-0.11084928572127906,0.11084928572127906,-89.75845739165992
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC1,P8,0.058775070795720995,0.012112637920537515,-0.04666243287518348,0.04666243287518348,-79.39153835707612
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC1,P4,0.3076873604159193,0.08159114863627198,-0.22609621177964734,0.22609621177964734,-73.48245032685763
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC1,CP2,0.3589251922935689,0.18732771780074586,-0.17159747449282303,0.17159747449282303,-47.808701695274586
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC1,CP6,0.2837278398131646,0.14985618977164947,-0.1338716500415151,0.1338716500415151,-47.183121025300125
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC1,T8,0.41769162008516075,0.22997442064870377,-0.18771719943645698,0.18771719943645698,-44.94157661055886
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC1,FT10,0.3072329089585239,0.07392384928718894,-0.23330905967133497,0.23330905967133497,-75.93882454266364
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC1,FC6,0.7127866048738466,0.448318267079686,-0.2644683377941606,0.2644683377941606,-37.10343825007316
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC1,C4,0.5703559568518513,0.3858133155576299,-0.18454264129422138,0.18454264129422138,-32.35569631162035
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC1,FC2,0.8596158169221829,0.7586702776730583,-0.10094553924912464,0.10094553924912464,-11.743099331344991
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC1,F4,0.7443482106754554,0.6114260883671062,-0.1329221223083492,0.1329221223083492,-17.85751888725972
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC1,F8,0.5135276166134689,0.20049901166598907,-0.31302860494747986,0.31302860494747986,-60.95652791018166
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC1,Fp2,0.6112032636214351,0.24384161550830344,-0.36736164811313166,0.36736164811313166,-60.10466075336058
Band-Power Envelope Coherence Change,BetaL,UltraSlow,C3,FC5,0.6890554926448087,0.3410596727509876,-0.3479958198938211,0.3479958198938211,-50.50330831238355
Band-Power Envelope Coherence Change,BetaL,UltraSlow,C3,FT9,0.2876337716321186,0.026534075612417288,-0.26109969601970134,0.26109969601970134,-90.77504861064989
Band-Power Envelope Coherence Change,BetaL,UltraSlow,C3,T7,0.6879194887270885,0.16389963934390075,-0.5240198493831878,0.5240198493831878,-76.1745899004581
Band-Power Envelope Coherence Change,BetaL,UltraSlow,C3,CP5,0.6683960891579711,0.2787675818704431,-0.389628507287528,0.389628507287528,-58.29305610964486
Band-Power Envelope Coherence Change,BetaL,UltraSlow,C3,CP1,0.41341165714882,0.11201313576693152,-0.3013985213818885,0.3013985213818885,-72.90518207941848
Band-Power Envelope Coherence Change,BetaL,UltraSlow,C3,P3,0.37507939173163396,0.06034970122532248,-0.3147296905063115,0.3147296905063115,-83.91015274214209
Band-Power Envelope Coherence Change,BetaL,UltraSlow,C3,P7,0.09499132255303461,0.005691561097861065,-0.08929976145517354,0.08929976145517354,-94.00833576700292
Band-Power Envelope Coherence Change,BetaL,UltraSlow,C3,PO9,0.04487498684648484,0.03584294131280328,-0.00903204553368156,0.00903204553368156,-20.127126865974915
Band-Power Envelope Coherence Change,BetaL,UltraSlow,C3,O1,0.10282795571738225,0.004420251345983537,-0.09840770437139872,0.09840770437139872,-95.70131360178706
Band-Power Envelope Coherence Change,BetaL,UltraSlow,C3,Pz,0.37952411780464457,0.07379884229423407,-0.3057252755104105,0.3057252755104105,-80.55490051037518
Band-Power Envelope Coherence Change,BetaL,UltraSlow,C3,Oz,0.16912361161618786,0.005274251118744123,-0.16384936049744372,0.16384936049744372,-96.88142237009838
Band-Power Envelope Coherence Change,BetaL,UltraSlow,C3,O2,0.12457093637511595,0.006799691937071353,-0.1177712444380446,0.1177712444380446,-94.54151013475914
Band-Power Envelope Coherence Change,BetaL,UltraSlow,C3,PO10,0.10362259649979665,0.012525702533503229,-0.09109689396629342,0.09109689396629342,-87.91219004676475
Band-Power Envelope Coherence Change,BetaL,UltraSlow,C3,P8,0.07106528977851831,0.0046570804056725945,-0.06640820937284571,0.06640820937284571,-93.44675801620336
Band-Power Envelope Coherence Change,BetaL,UltraSlow,C3,P4,0.3550724541192745,0.035613778923074275,-0.31945867519620025,0.31945867519620025,-89.96999668380047
Band-Power Envelope Coherence Change,BetaL,UltraSlow,C3,CP2,0.4153864216570312,0.08569773229467893,-0.3296886893623523,0.3296886893623523,-79.36915415944043
Band-Power Envelope Coherence Change,BetaL,UltraSlow,C3,CP6,0.20073048108145056,0.04345931724611986,-0.15727116383533069,0.15727116383533069,-78.34941807941698
Band-Power Envelope Coherence Change,BetaL,UltraSlow,C3,T8,0.23033126847817267,0.06148187268435184,-0.16884939579382083,0.16884939579382083,-73.30719659099252
Band-Power Envelope Coherence Change,BetaL,UltraSlow,C3,FT10,0.1620564815521454,0.015488860134083939,-0.14656762141806146,0.14656762141806146,-90.4423075302298
Band-Power Envelope Coherence Change,BetaL,UltraSlow,C3,FC6,0.4190562308303358,0.11673152538792747,-0.3023247054424083,0.3023247054424083,-72.14418572022406
Band-Power Envelope Coherence Change,BetaL,UltraSlow,C3,C4,0.41724789632263803,0.11387846485927167,-0.30336943146336637,0.30336943146336637,-72.70724050068911
Band-Power Envelope Coherence Change,BetaL,UltraSlow,C3,FC2,0.5885852937273813,0.2268448325920873,-0.361740461135294,0.361740461135294,-61.459310144239446
Band-Power Envelope Coherence Change,BetaL,UltraSlow,C3,F4,0.43046757050149687,0.13835514393485743,-0.29211242656663944,0.29211242656663944,-67.8593340321379
Band-Power Envelope Coherence Change,BetaL,UltraSlow,C3,F8,0.25639922717273395,0.02855889975179512,-0.22784032742093882,0.22784032742093882,-88.86154998721769
Band-Power Envelope Coherence Change,BetaL,UltraSlow,C3,Fp2,0.312336682998697,0.03962916117780195,-0.272707521820895,0.272707521820895,-87.31203751114714
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC5,FT9,0.5887055645984239,0.10589721781014912,-0.48280834678827483,0.48280834678827483,-82.01185377237172
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC5,T7,0.8551302084877748,0.3312421733107619,-0.5238880351770129,0.5238880351770129,-61.264124454621296
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC5,CP5,0.38033727113482385,0.12317863435133919,-0.25715863678348466,0.25715863678348466,-67.61331489185707
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC5,CP1,0.20517327745607125,0.03483623245142469,-0.17033704500464655,0.17033704500464655,-83.02106742000876
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC5,P3,0.15729095914277638,0.030322378419061678,-0.1269685807237147,0.1269685807237147,-80.72210978665505
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC5,P7,0.07919063736246744,0.011990823741888146,-0.0671998136205793,0.0671998136205793,-84.8582810528417
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC5,PO9,0.04003825764932746,0.06183102345124802,0.021792765801920556,0.021792765801920556,54.4298555466402
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC5,O1,0.04373806885799438,0.04434621551699038,0.0006081466589960005,0.0006081466589960005,1.390428692612121
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC5,Pz,0.20309526687266333,0.02812481275331885,-0.17497045411934448,0.17497045411934448,-86.15191127474549
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC5,Oz,0.0897571896720663,0.0249911392649796,-0.0647660504070867,0.0647660504070867,-72.15694992647794
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC5,O2,0.07334473040504796,0.021739951934049182,-0.051604778470998786,0.051604778470998786,-70.35921760978628
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC5,PO10,0.09384172229759043,0.007505829224140468,-0.08633589307344997,0.08633589307344997,-92.00160755752329
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC5,P8,0.03734757509686095,0.0023582748883218038,-0.034989300208539145,0.034989300208539145,-93.68560105386865
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC5,P4,0.19852268270581064,0.02028704683026754,-0.17823563587554309,0.17823563587554309,-89.78099300605825
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC5,CP2,0.248157186362839,0.029200469191982988,-0.21895671717085602,0.21895671717085602,-88.23307532618136
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC5,CP6,0.173803977923094,0.018529329142014373,-0.1552746487810796,0.1552746487810796,-89.33894991159904
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC5,T8,0.28523754678826074,0.05090576622138146,-0.23433178056687928,0.23433178056687928,-82.15320290243201
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC5,FT10,0.2430247657217245,0.03179917154472385,-0.21122559417700065,0.21122559417700065,-86.91525472711061
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC5,FC6,0.5595746050714611,0.1352313654939851,-0.424343239577476,0.424343239577476,-75.83318394573764
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC5,C4,0.4030210567282382,0.074419496480297,-0.3286015602479412,0.3286015602479412,-81.53458851891232
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC5,FC2,0.7216418330914511,0.3024413657193091,-0.41920046737214206,0.41920046737214206,-58.08982353147732
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC5,F4,0.649232174835367,0.2496775702207655,-0.39955460461460146,0.39955460461460146,-61.54263761125532
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC5,F8,0.43735926477597126,0.09461468681779776,-0.3427445779581735,0.3427445779581735,-78.36682690001724
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FC5,Fp2,0.5850812206652134,0.16117157272932772,-0.4239096479358857,0.4239096479358857,-72.45312838000814
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FT9,T7,0.6188389820049074,0.07413645162534241,-0.544702530379565,0.544702530379565,-88.02007407724122
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FT9,CP5,0.13423365555452157,0.012975766130960782,-0.12125788942356079,0.12125788942356079,-90.33344798861532
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FT9,CP1,0.13475974489915357,0.04831140171534396,-0.08644834318380962,0.08644834318380962,-64.14997538656857
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FT9,P3,0.10412710234595939,0.08757428574916833,-0.01655281659679106,0.01655281659679106,-15.896741793308326
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FT9,P7,0.15312223928901825,0.198600319451314,0.045478080162295764,0.045478080162295764,29.700506192608565
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FT9,PO9,0.07805408672243225,0.013410428172409854,-0.0646436585500224,0.0646436585500224,-82.81905696994623
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FT9,O1,0.05884957541487352,0.08172524202100138,0.022875666606127866,0.022875666606127866,38.87142166253644
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FT9,Pz,0.16645139264437606,0.03840267003023351,-0.12804872261414255,0.12804872261414255,-76.9285979407328
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FT9,Oz,0.1038600997203437,0.03966277099795306,-0.06419732872239065,0.06419732872239065,-61.811349012036366
Band-Power Envelope Coherence Change,BetaL,UltraSlow,FT9,O2,0.10185161178209995,0.021451051504349176,-0.08040056027775078,0.08040056027775078,-78.93891797192049
