Dataset,Metric,Band,Envelope_Band,Channel_A,Channel_B,Value
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fz,PO9,0.22738662528405304
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fz,O1,0.15715843058842555
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fz,Pz,0.3485790103310617
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fz,Oz,0.2768892117890624
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fz,O2,0.2482914783497472
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fz,PO10,0.16098329451001703
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fz,P8,0.10948208727906888
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fz,P4,0.3345757741830489
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fz,CP2,0.3920877713104071
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fz,CP6,0.37494271747769525
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fz,T8,0.1281382507043588
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fz,FT10,0.23299987660617985
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fz,FC6,0.6148594913059559
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fz,C4,0.42911849861047385
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fz,FC2,0.37102028728035913
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fz,F4,0.29934946763547715
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fz,F8,0.3335316555259244
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fz,Fp2,0.3684051889386874
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,F7,0.5540006737753164
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,F3,0.5204958664535058
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,FC1,0.41764614212959067
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,C3,0.20667887842863195
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,FC5,0.37379733932891435
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,FT9,0.3374516516729717
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,T7,0.2731054765599898
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,CP5,0.24372049599391402
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,CP1,0.22455227154429264
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,P3,0.20614836320464028
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,P7,0.15832760864968354
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,PO9,0.1940891735109296
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,O1,0.109632001817478
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,Pz,0.20089159698678405
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,Oz,0.1797106989689231
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,O2,0.17476016870288005
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,PO10,0.15478284489327504
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,P8,0.09276750616288303
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,P4,0.19024365299429835
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,CP2,0.22205042630234975
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,CP6,0.24486879831164438
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,T8,0.14764439705105706
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,FT10,0.18227248646790822
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,FC6,0.39736647871417163
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,C4,0.2563297817170905
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,FC2,0.23439651302877695
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,F4,0.18906840317954574
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,F8,0.26914852720547855
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,Fp2,0.7124467200510407
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F7,F3,0.7412851694799621
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F7,FC1,0.6597698228689707
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F7,C3,0.379999225213173
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F7,FC5,0.6778397582173595
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F7,FT9,0.688036233288148
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F7,T7,0.6021797474627534
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F7,CP5,0.5120012002740348
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F7,CP1,0.4114279010543166
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F7,P3,0.39055160470765704
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F7,P7,0.34654102172914886
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F7,PO9,0.36347053241096733
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F7,O1,0.2057108733087441
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F7,Pz,0.37651898388685867
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F7,Oz,0.32657152081005625
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F7,O2,0.316402391603838
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F7,PO10,0.25048798092891694
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F7,P8,0.14149001098167882
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F7,P4,0.3473892301467576
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F7,CP2,0.39951789853083225
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F7,CP6,0.35571132212246576
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F7,T8,0.14415155591143655
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F7,FT10,0.24475863927470473
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F7,FC6,0.5338811692565388
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F7,C4,0.37315372917877565
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F7,FC2,0.3392017591337437
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F7,F4,0.2819094382175064
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F7,F8,0.3068031810511204
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F7,Fp2,0.43162510755804173
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F3,FC1,0.8054486221189596
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F3,C3,0.44090313626579375
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F3,FC5,0.6983736548511309
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F3,FT9,0.4357041421926826
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F3,T7,0.5055139552097383
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F3,CP5,0.5303110514006197
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F3,CP1,0.4275224688679547
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F3,P3,0.40985734686175307
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F3,P7,0.25379124869798936
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F3,PO9,0.2577333904666633
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F3,O1,0.17936572763326647
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F3,Pz,0.3809594041058611
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F3,Oz,0.30043905771269486
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F3,O2,0.2767742030860625
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F3,PO10,0.1895517350433094
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F3,P8,0.1283227068903769
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F3,P4,0.36247196451473046
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F3,CP2,0.4210469339500477
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F3,CP6,0.407667782207315
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F3,T8,0.11746011763248139
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F3,FT10,0.24603393764155956
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F3,FC6,0.6610988637337946
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F3,C4,0.4648191272710273
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F3,FC2,0.40471356152671717
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F3,F4,0.33552172347874
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F3,F8,0.34372553671482353
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,F3,Fp2,0.4554799642252826
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,C3,0.5308794081496441
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,FC5,0.7294993743050725
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,FT9,0.4918429690372028
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,T7,0.5833953888341381
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,CP5,0.6989239338515906
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,CP1,0.6602194122685826
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,P3,0.6507292551181315
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,P7,0.35581177422562543
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,PO9,0.3762918147991235
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,O1,0.30667637452370544
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,Pz,0.5807004451711286
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,Oz,0.5203843343010393
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,O2,0.4822187426111695
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,PO10,0.30525311200971844
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,P8,0.20888549467539635
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,P4,0.5639681128378153
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,CP2,0.6367292489849802
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,CP6,0.5502676980859468
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,T8,0.2516566597587888
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,FT10,0.2859988215718907
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,FC6,0.7170178467520215
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,C4,0.558675891476106
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,FC2,0.4598554164858348
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,F4,0.3169791184661131
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,F8,0.3435513141913548
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,Fp2,0.3646248062291639
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,C3,FC5,0.45290371376921623
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,C3,FT9,0.30875697634672056
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,C3,T7,0.37597142226865793
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,C3,CP5,0.5008937034931225
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,C3,CP1,0.45063950618799126
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,C3,P3,0.4534748292875479
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,C3,P7,0.270703651985491
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,C3,PO9,0.27466690544105354
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,C3,O1,0.24042262643466475
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,C3,Pz,0.4136986268139598
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,C3,Oz,0.35581260327051273
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,C3,O2,0.3317784249047921
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,C3,PO10,0.1939211179119211
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,C3,P8,0.13360889561916678
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,C3,P4,0.3886750707013709
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,C3,CP2,0.43457761304807097
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,C3,CP6,0.3310669827520327
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,C3,T8,0.08064755140086509
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,C3,FT10,0.1464462934205864
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,C3,FC6,0.36892118757217207
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,C3,C4,0.3583739178009513
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,C3,FC2,0.29681514205665
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,C3,F4,0.18448009398255125
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,C3,F8,0.1800132097247147
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,C3,Fp2,0.16781107385955776
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,FT9,0.5125246358973493
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,T7,0.5695895701981976
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,CP5,0.6210000296420549
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,CP1,0.48366170035202943
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,P3,0.48084108089450806
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,P7,0.35848156112408697
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,PO9,0.35310651647198327
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,O1,0.24406570834136251
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,Pz,0.44097362655274513
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,Oz,0.36826911218066827
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,O2,0.34268554670341045
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,PO10,0.23734332009954787
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,P8,0.14250006175410632
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,P4,0.4057577795999935
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,CP2,0.46489741149463426
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,CP6,0.3952124303006255
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,T8,0.14906686347623602
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,FT10,0.2203481825714275
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,FC6,0.5392707655446549
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,C4,0.4282051488287546
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,FC2,0.3770594923481456
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,F4,0.2547318792187507
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,F8,0.2760531843125558
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,Fp2,0.2954893284628137
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,T7,0.5522693373440525
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,CP5,0.47452381084545403
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,CP1,0.39641774694781573
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,P3,0.38304093090964475
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,P7,0.4307844541905432
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,PO9,0.440612899584322
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,O1,0.22996941616929567
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,Pz,0.36844948695962254
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,Oz,0.35585599760105985
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,O2,0.334234267833949
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,PO10,0.27969692950511277
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,P8,0.13950889628170052
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,P4,0.3149071187854583
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,CP2,0.3707180270455861
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,CP6,0.30190388346626185
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,T8,0.14090988095018941
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,FT10,0.21652408094917372
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,FC6,0.3849848943114479
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,C4,0.27817796723047383
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,FC2,0.2511597459234854
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,F4,0.18073813849878714
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,F8,0.23030999054670787
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,Fp2,0.271893453048379
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,T7,CP5,0.5980313900966902
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,T7,CP1,0.46427979291503624
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,T7,P3,0.4563835961355683
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,T7,P7,0.40107600076632327
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,T7,PO9,0.3910814832594036
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,T7,O1,0.22816352809871718
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,T7,Pz,0.4177171741698498
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,T7,Oz,0.366199552058524
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,T7,O2,0.3458834025356386
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,T7,PO10,0.254750966522954
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,T7,P8,0.1429670762123246
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,T7,P4,0.3780241737115023
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,T7,CP2,0.43684486410773277
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,T7,CP6,0.3212122096645223
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,T7,T8,0.10963212178067333
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,T7,FT10,0.1894839789606311
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,T7,FC6,0.3965888871159302
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,T7,C4,0.3219700790836938
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,T7,FC2,0.2638046902763642
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,T7,F4,0.18383899066006817
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,T7,F8,0.1927652456881224
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,T7,Fp2,0.21659688307427752
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,CP5,CP1,0.6496879007447967
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,CP5,P3,0.6921023992344283
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,CP5,P7,0.5076704703625702
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,CP5,PO9,0.45420144081937613
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,CP5,O1,0.3439942517452728
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,CP5,Pz,0.5853746507448201
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,CP5,Oz,0.5123937562448015
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,CP5,O2,0.46217786067147326
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,CP5,PO10,0.2714372824911195
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,CP5,P8,0.16429537209690864
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,CP5,P4,0.5265208036430304
BASELINE_EC,Band-Power Envelope Coherence,Theta,UltraSlow,CP5,CP2,0.6037165806007034
