Source_File,Dataset,Metric,Band,Envelope_Band,N_Edges,Mean,Median,SD,Min,P10,P25,P75,P90,Max,Mean_Baseline,Mean_Modulation,Mean_Delta,Median_Delta,Mean_Abs_Delta,Max_Abs_Delta
MODULATION_DATASET__POW_Alpha__Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,Alpha,Fast,496,0.2032753548726214,0.1051366683080477,0.2347807279152401,0.0019927156908808,0.0153592175432721,0.0354051089819265,0.290037244866366,0.6122631176059627,0.9353603639996048,,,,,,
MODULATION_DATASET__POW_Alpha__Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,Alpha,Medium,496,0.2032789008935825,0.1051064010748951,0.234803538200445,0.0019923918181836,0.0153720398677051,0.0354184015235398,0.2903781650673613,0.6122403211067688,0.9353614265222128,,,,,,
MODULATION_DATASET__POW_Alpha__Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,Alpha,Slow,496,0.2042129179897046,0.1056527849525363,0.2352240050807032,0.0019994387040819,0.0159341631044549,0.0356151384911834,0.2923322634229297,0.6156692149547756,0.9360927698539532,,,,,,
MODULATION_DATASET__POW_Alpha__Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,Alpha,UltraSlow,496,0.200799394260123,0.0949940251226536,0.2378307346144191,0.0020760222326636,0.0111171904747416,0.0271312276736266,0.2959712391218699,0.6068886776657303,0.9366810923708264,,,,,,
MODULATION_DATASET__POW_BetaH__Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,Fast,496,0.1536792854084666,0.0839460861193186,0.1805935538048007,0.0028594805487891,0.0083717489729143,0.0205980265970025,0.2231691297804043,0.40387159771881,0.8137858022025074,,,,,,
MODULATION_DATASET__POW_BetaH__Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,Medium,496,0.153661598299392,0.0839198001306473,0.1805954620257557,0.002860668725378,0.0083675493183868,0.0205986868180401,0.2230066838006566,0.4038463371419071,0.8137312710445948,,,,,,
MODULATION_DATASET__POW_BetaH__Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,Slow,496,0.1543431706495716,0.0854418575021961,0.1807250393861992,0.002861165259881,0.0084429893287104,0.0209358079162879,0.2229892324724154,0.4054421272779994,0.8157385741547871,,,,,,
MODULATION_DATASET__POW_BetaH__Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,496,0.1476841589954725,0.0716184002665409,0.1814463923815218,0.0019433182965427,0.0070136602057447,0.0198493555562559,0.212667808151881,0.4137006203101349,0.8177732258729177,,,,,,
MODULATION_DATASET__POW_BetaL__Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,BetaL,Fast,496,0.1613119587804151,0.078207507048502,0.2025840263010745,0.0022956179801406,0.0086054980557153,0.0226043097457459,0.2126760269575018,0.4667502195240205,0.9003461994071523,,,,,,
MODULATION_DATASET__POW_BetaL__Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,BetaL,Medium,496,0.1613094195819354,0.0781556905959392,0.202584682963036,0.0022968385113992,0.008598066650874,0.0225976415309887,0.2127051887337415,0.4667390028542011,0.900334317944929,,,,,,
MODULATION_DATASET__POW_BetaL__Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,BetaL,Slow,496,0.1615841942635427,0.0816855503990874,0.2024889154275004,0.0021812770846331,0.0088757048405546,0.0231241059013965,0.2144704912077242,0.4692746840418859,0.901004164155414,,,,,,
MODULATION_DATASET__POW_BetaL__Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,BetaL,UltraSlow,496,0.1592915015489906,0.0630509864778225,0.2043625998415518,0.0023582748883218,0.0077386405238147,0.0193488010953066,0.2174990899515015,0.4751097176206136,0.8955428081850509,,,,,,
MODULATION_DATASET__POW_Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,Alpha,Fast,496,0.2032753548726214,0.1051366683080477,0.2347807279152401,0.0019927156908808,0.0153592175432721,0.0354051089819265,0.290037244866366,0.6122631176059627,0.9353603639996048,,,,,,
MODULATION_DATASET__POW_Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,Alpha,Medium,496,0.2032789008935825,0.1051064010748951,0.234803538200445,0.0019923918181836,0.0153720398677051,0.0354184015235398,0.2903781650673613,0.6122403211067688,0.9353614265222128,,,,,,
MODULATION_DATASET__POW_Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,Alpha,Slow,496,0.2042129179897046,0.1056527849525363,0.2352240050807032,0.0019994387040819,0.0159341631044549,0.0356151384911834,0.2923322634229297,0.6156692149547756,0.9360927698539532,,,,,,
MODULATION_DATASET__POW_Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,Alpha,UltraSlow,496,0.200799394260123,0.0949940251226536,0.2378307346144191,0.0020760222326636,0.0111171904747416,0.0271312276736266,0.2959712391218699,0.6068886776657303,0.9366810923708264,,,,,,
MODULATION_DATASET__POW_Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,Fast,496,0.1536792854084666,0.0839460861193186,0.1805935538048007,0.0028594805487891,0.0083717489729143,0.0205980265970025,0.2231691297804043,0.40387159771881,0.8137858022025074,,,,,,
MODULATION_DATASET__POW_Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,Medium,496,0.153661598299392,0.0839198001306473,0.1805954620257557,0.002860668725378,0.0083675493183868,0.0205986868180401,0.2230066838006566,0.4038463371419071,0.8137312710445948,,,,,,
MODULATION_DATASET__POW_Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,Slow,496,0.1543431706495716,0.0854418575021961,0.1807250393861992,0.002861165259881,0.0084429893287104,0.0209358079162879,0.2229892324724154,0.4054421272779994,0.8157385741547871,,,,,,
MODULATION_DATASET__POW_Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,496,0.1476841589954725,0.0716184002665409,0.1814463923815218,0.0019433182965427,0.0070136602057447,0.0198493555562559,0.212667808151881,0.4137006203101349,0.8177732258729177,,,,,,
MODULATION_DATASET__POW_Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,BetaL,Fast,496,0.1613119587804151,0.078207507048502,0.2025840263010745,0.0022956179801406,0.0086054980557153,0.0226043097457459,0.2126760269575018,0.4667502195240205,0.9003461994071523,,,,,,
MODULATION_DATASET__POW_Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,BetaL,Medium,496,0.1613094195819354,0.0781556905959392,0.202584682963036,0.0022968385113992,0.008598066650874,0.0225976415309887,0.2127051887337415,0.4667390028542011,0.900334317944929,,,,,,
MODULATION_DATASET__POW_Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,BetaL,Slow,496,0.1615841942635427,0.0816855503990874,0.2024889154275004,0.0021812770846331,0.0088757048405546,0.0231241059013965,0.2144704912077242,0.4692746840418859,0.901004164155414,,,,,,
MODULATION_DATASET__POW_Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,BetaL,UltraSlow,496,0.1592915015489906,0.0630509864778225,0.2043625998415518,0.0023582748883218,0.0077386405238147,0.0193488010953066,0.2174990899515015,0.4751097176206136,0.8955428081850509,,,,,,
MODULATION_DATASET__POW_Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,Gamma,Fast,496,0.098843845600363,0.0394614258935252,0.1285390975066935,0.0019132557051873,0.0069305521181353,0.014125083294917,0.1306486613181275,0.3015863265819286,0.730921073981089,,,,,,
MODULATION_DATASET__POW_Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,Gamma,Medium,496,0.0988275479150334,0.0394586144520468,0.1285257660424327,0.0019152125205992,0.0069294176105896,0.0141266247845096,0.1306222656302806,0.3015776050703964,0.7309055679016037,,,,,,
MODULATION_DATASET__POW_Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,Gamma,Slow,496,0.1002249856258215,0.0400596441953357,0.129666258171204,0.0020513634846914,0.0069777501759114,0.014437476175779,0.1332212301788591,0.304243997843279,0.7320760628475266,,,,,,
MODULATION_DATASET__POW_Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,Gamma,UltraSlow,496,0.09013241746238,0.0353481928988981,0.122489671836538,0.0016336536957897,0.0060382351140499,0.0120350603789337,0.1144323478751058,0.2738848157037346,0.7214958538048477,,,,,,
MODULATION_DATASET__POW_Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,Theta,Fast,496,0.1689480238771342,0.0814796526334115,0.1878660680734316,0.0016127407497674,0.0188088994105534,0.0412490600712658,0.2362380791790151,0.4427569420846117,0.8271847932105579,,,,,,
MODULATION_DATASET__POW_Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,Theta,Medium,496,0.1689195278896515,0.0814391718096318,0.1878519298967759,0.0016118605736819,0.0188043049941174,0.0412411012631949,0.2362182903719666,0.4426521301387615,0.8271529889277178,,,,,,
MODULATION_DATASET__POW_Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,Theta,Slow,496,0.1682536459306161,0.0817911487278746,0.1873123908781994,0.0016974423331629,0.0179389981984623,0.0401614100850887,0.232837481741949,0.4469548795461051,0.8283615299989068,,,,,,
MODULATION_DATASET__POW_Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,496,0.1671271011162741,0.0810842334411457,0.191501247388037,0.0010868559342332,0.0182525837491871,0.0375778479847092,0.2377677771334288,0.4306166503753149,0.8481665005447422,,,,,,
MODULATION_DATASET__POW_Gamma__Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,Gamma,Fast,496,0.098843845600363,0.0394614258935252,0.1285390975066935,0.0019132557051873,0.0069305521181353,0.014125083294917,0.1306486613181275,0.3015863265819286,0.730921073981089,,,,,,
MODULATION_DATASET__POW_Gamma__Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,Gamma,Medium,496,0.0988275479150334,0.0394586144520468,0.1285257660424327,0.0019152125205992,0.0069294176105896,0.0141266247845096,0.1306222656302806,0.3015776050703964,0.7309055679016037,,,,,,
MODULATION_DATASET__POW_Gamma__Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,Gamma,Slow,496,0.1002249856258215,0.0400596441953357,0.129666258171204,0.0020513634846914,0.0069777501759114,0.014437476175779,0.1332212301788591,0.304243997843279,0.7320760628475266,,,,,,
MODULATION_DATASET__POW_Gamma__Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,Gamma,UltraSlow,496,0.09013241746238,0.0353481928988981,0.122489671836538,0.0016336536957897,0.0060382351140499,0.0120350603789337,0.1144323478751058,0.2738848157037346,0.7214958538048477,,,,,,
MODULATION_DATASET__POW_Theta__Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,Theta,Fast,496,0.1689480238771342,0.0814796526334115,0.1878660680734316,0.0016127407497674,0.0188088994105534,0.0412490600712658,0.2362380791790151,0.4427569420846117,0.8271847932105579,,,,,,
MODULATION_DATASET__POW_Theta__Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,Theta,Medium,496,0.1689195278896515,0.0814391718096318,0.1878519298967759,0.0016118605736819,0.0188043049941174,0.0412411012631949,0.2362182903719666,0.4426521301387615,0.8271529889277178,,,,,,
MODULATION_DATASET__POW_Theta__Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,Theta,Slow,496,0.1682536459306161,0.0817911487278746,0.1873123908781994,0.0016974423331629,0.0179389981984623,0.0401614100850887,0.232837481741949,0.4469548795461051,0.8283615299989068,,,,,,
MODULATION_DATASET__POW_Theta__Envelope_Coherence_Summary.csv,MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,496,0.1671271011162741,0.0810842334411457,0.191501247388037,0.0010868559342332,0.0182525837491871,0.0375778479847092,0.2377677771334288,0.4306166503753149,0.8481665005447422,,,,,,
MODULATION_DATASET__RawEEG_Coherence_Summary.csv,MODULATION_DATASET,Raw EEG Band-Limited Coherence,Alpha,,496,0.3590091379096987,0.2746895137551916,0.2545383639276182,0.0069606173961188,0.0812597039376432,0.159245832070522,0.54590843381053,0.7729152604740721,0.9664376897425544,,,,,,
MODULATION_DATASET__RawEEG_Coherence_Summary.csv,MODULATION_DATASET,Raw EEG Band-Limited Coherence,BetaH,,496,0.2501577504546666,0.1763963385193557,0.2345058127995618,0.0030001230103323,0.0194254975975724,0.0490391331255195,0.3880317498219138,0.6269490748028157,0.8890928729299343,,,,,,
MODULATION_DATASET__RawEEG_Coherence_Summary.csv,MODULATION_DATASET,Raw EEG Band-Limited Coherence,BetaL,,496,0.2791028198151151,0.203025203761562,0.2578258485812282,0.0035039044865031,0.0171235741415552,0.0496303446279587,0.460780321062608,0.6948255683640376,0.931700549274356,,,,,,
MODULATION_DATASET__RawEEG_Coherence_Summary.csv,MODULATION_DATASET,Raw EEG Band-Limited Coherence,Gamma,,496,0.1142843182713783,0.0681890148317337,0.1192625178972411,0.0034968228959764,0.010443709611809,0.0226303593730697,0.1687119025224084,0.3015367719176999,0.6817278176363685,,,,,,
MODULATION_DATASET__RawEEG_Coherence_Summary.csv,MODULATION_DATASET,Raw EEG Band-Limited Coherence,Theta,,496,0.2893127888226309,0.2200927853638262,0.2510674878657239,0.0038179871945981,0.0214804087972504,0.0704234387146987,0.4608108849387834,0.658567064415023,0.9026975610672744,,,,,,
MODULATION_DATASET__RawEEG_PLV_Summary.csv,MODULATION_DATASET,Raw EEG Phase-Locking Value,Alpha,,496,0.4464569037117781,0.4245206388202088,0.2462224059275968,0.0229786863022983,0.1434832046509723,0.2225850953957084,0.6441935821826893,0.7999343834956039,0.964304932784684,,,,,,
MODULATION_DATASET__RawEEG_PLV_Summary.csv,MODULATION_DATASET,Raw EEG Phase-Locking Value,BetaH,,496,0.3671526194983011,0.3450359543093002,0.226956595139034,0.0092018909624008,0.0861843166320623,0.1736926267951488,0.5394519684629299,0.7039932000276969,0.8929125752227819,,,,,,
MODULATION_DATASET__RawEEG_PLV_Summary.csv,MODULATION_DATASET,Raw EEG Phase-Locking Value,BetaL,,496,0.3842373588206524,0.3640315245778944,0.2389375126689391,0.0163587182554378,0.0910473110959732,0.1729866464236674,0.5730733244365456,0.7361409194154773,0.9233619669058384,,,,,,
MODULATION_DATASET__RawEEG_PLV_Summary.csv,MODULATION_DATASET,Raw EEG Phase-Locking Value,Gamma,,496,0.2579308108741698,0.227160028260078,0.1652647939157683,0.011935827187786,0.06857921406824,0.1198055048275182,0.3659090013573201,0.5118165199427713,0.7598311809985664,,,,,,
MODULATION_DATASET__RawEEG_PLV_Summary.csv,MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,496,0.3915091712834687,0.3743954258787585,0.2373613185540798,0.0090573887677534,0.0815359625751411,0.1915844818162829,0.5747194091279741,0.7262512501170555,0.9057985011533856,,,,,,
MODULATION_DATASET__RawEEG_Spectral_State_Dynamics_Summary.csv,MODULATION_DATASET,Raw EEG Band-Limited Coherence,Alpha,,496,0.3590091379096987,0.2746895137551916,0.2545383639276182,0.0069606173961188,0.0812597039376432,0.159245832070522,0.54590843381053,0.7729152604740721,0.9664376897425544,,,,,,
MODULATION_DATASET__RawEEG_Spectral_State_Dynamics_Summary.csv,MODULATION_DATASET,Raw EEG Band-Limited Coherence,BetaH,,496,0.2501577504546666,0.1763963385193557,0.2345058127995618,0.0030001230103323,0.0194254975975724,0.0490391331255195,0.3880317498219138,0.6269490748028157,0.8890928729299343,,,,,,
MODULATION_DATASET__RawEEG_Spectral_State_Dynamics_Summary.csv,MODULATION_DATASET,Raw EEG Band-Limited Coherence,BetaL,,496,0.2791028198151151,0.203025203761562,0.2578258485812282,0.0035039044865031,0.0171235741415552,0.0496303446279587,0.460780321062608,0.6948255683640376,0.931700549274356,,,,,,
MODULATION_DATASET__RawEEG_Spectral_State_Dynamics_Summary.csv,MODULATION_DATASET,Raw EEG Band-Limited Coherence,Gamma,,496,0.1142843182713783,0.0681890148317337,0.1192625178972411,0.0034968228959764,0.010443709611809,0.0226303593730697,0.1687119025224084,0.3015367719176999,0.6817278176363685,,,,,,
MODULATION_DATASET__RawEEG_Spectral_State_Dynamics_Summary.csv,MODULATION_DATASET,Raw EEG Band-Limited Coherence,Theta,,496,0.2893127888226309,0.2200927853638262,0.2510674878657239,0.0038179871945981,0.0214804087972504,0.0704234387146987,0.4608108849387834,0.658567064415023,0.9026975610672744,,,,,,
MODULATION_DATASET__RawEEG_Spectral_State_Dynamics_Summary.csv,MODULATION_DATASET,Raw EEG Phase-Locking Value,Alpha,,496,0.4464569037117781,0.4245206388202088,0.2462224059275968,0.0229786863022983,0.1434832046509723,0.2225850953957084,0.6441935821826893,0.7999343834956039,0.964304932784684,,,,,,
MODULATION_DATASET__RawEEG_Spectral_State_Dynamics_Summary.csv,MODULATION_DATASET,Raw EEG Phase-Locking Value,BetaH,,496,0.3671526194983011,0.3450359543093002,0.226956595139034,0.0092018909624008,0.0861843166320623,0.1736926267951488,0.5394519684629299,0.7039932000276969,0.8929125752227819,,,,,,
MODULATION_DATASET__RawEEG_Spectral_State_Dynamics_Summary.csv,MODULATION_DATASET,Raw EEG Phase-Locking Value,BetaL,,496,0.3842373588206524,0.3640315245778944,0.2389375126689391,0.0163587182554378,0.0910473110959732,0.1729866464236674,0.5730733244365456,0.7361409194154773,0.9233619669058384,,,,,,
MODULATION_DATASET__RawEEG_Spectral_State_Dynamics_Summary.csv,MODULATION_DATASET,Raw EEG Phase-Locking Value,Gamma,,496,0.2579308108741698,0.227160028260078,0.1652647939157683,0.011935827187786,0.06857921406824,0.1198055048275182,0.3659090013573201,0.5118165199427713,0.7598311809985664,,,,,,
MODULATION_DATASET__RawEEG_Spectral_State_Dynamics_Summary.csv,MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,496,0.3915091712834687,0.3743954258787585,0.2373613185540798,0.0090573887677534,0.0815359625751411,0.1915844818162829,0.5747194091279741,0.7262512501170555,0.9057985011533856,,,,,,
