Dataset,Metric,Band,Envelope_Band,Channel_A,Channel_B,Value
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,Fz,CP6,0.29488305498788003
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,Fz,T8,0.31933893687944703
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,Fz,FT10,0.020862628742772824
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,Fz,FC6,0.5485127988508108
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,Fz,C4,0.5254945048268878
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,Fz,FC2,0.8195849198309042
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,Fz,F4,0.8220851151328261
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,Fz,F8,0.1176846666751691
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,Fz,Fp2,0.3859264488135773
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,F7,0.2771765023879333
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,F3,0.24801208424599094
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,FC1,0.1908351302023719
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,C3,0.061293306001521074
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,FC5,0.0973453291316812
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,FT9,0.02991517733444425
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,T7,0.015880231934425032
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,CP5,0.01974982735182081
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,CP1,0.06680608131773787
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,P3,0.03876629417903729
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,P7,0.020350605654078254
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,PO9,0.02681093794588494
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,O1,0.021637090686340617
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,Pz,0.06163106161640704
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,Oz,0.03193940167397293
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,O2,0.021760856011748753
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,PO10,0.0010868559342332032
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,P8,0.03552499795577306
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,P4,0.08542958596279943
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,CP2,0.04683765620315588
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,CP6,0.11965766488479211
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,T8,0.14455083411503714
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,FT10,0.011555862330121442
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,FC6,0.16844234335428165
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,C4,0.1542972758009872
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,FC2,0.19636748279752736
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,F4,0.25139131308970825
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,F8,0.07119269285273346
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,Fp1,Fp2,0.7390104167454865
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F7,F3,0.2990293147604913
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F7,FC1,0.2117554225854442
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F7,C3,0.03873164546554988
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F7,FC5,0.25627683662559375
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F7,FT9,0.14384341536897197
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F7,T7,0.07942290662403155
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F7,CP5,0.040369895321269215
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F7,CP1,0.047070613063178675
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F7,P3,0.027839774202202974
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F7,P7,0.09152264472710293
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F7,PO9,0.14987561887552503
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F7,O1,0.05191828523619854
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F7,Pz,0.051618317985693676
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F7,Oz,0.050890336054082545
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F7,O2,0.03638707583151668
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F7,PO10,0.0021797934906269533
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F7,P8,0.03886594549937339
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F7,P4,0.06501921294988548
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F7,CP2,0.03871276566677581
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F7,CP6,0.09098548379198461
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F7,T8,0.10727532208119248
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F7,FT10,0.040829177101234154
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F7,FC6,0.1453152471427815
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F7,C4,0.11411581229321893
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F7,FC2,0.17690020568574347
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F7,F4,0.22224189310091302
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F7,F8,0.05841067511800593
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F7,Fp2,0.28366213597002254
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F3,FC1,0.7222465109925092
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F3,C3,0.12669217043691897
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F3,FC5,0.3149521355131428
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F3,FT9,0.053776863960639826
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F3,T7,0.06551277927698985
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F3,CP5,0.08224878722721424
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F3,CP1,0.170335228430337
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F3,P3,0.08812080173067324
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F3,P7,0.033261714240962206
