Time,v_cos_regional
2025-10-09 15:29:43.947309971,0.0012507535009030901
2025-10-09 15:29:44.072200060,0.0018515180991200975
2025-10-09 15:29:44.197190046,0.004725473446579809
2025-10-09 15:29:44.322079897,0.00904351308982787
2025-10-09 15:29:44.447069883,0.009619762789768505
2025-10-09 15:29:44.572060108,0.006065417936240491
2025-10-09 15:29:44.697050095,0.0023420717288389348
2025-10-09 15:29:44.821939945,0.001585620135575505
2025-10-09 15:29:44.947030067,0.0032939864134736707
2025-10-09 15:29:45.071919918,0.004801002199611992
2025-10-09 15:29:45.197010040,0.005722928140461936
2025-10-09 15:29:45.322000027,0.007192799334743816
2025-10-09 15:29:45.447089911,0.005872021336328137
2025-10-09 15:29:45.571980000,0.004882628183495719
2025-10-09 15:29:45.696969986,0.005229925259233048
2025-10-09 15:29:45.821959972,0.005911423081058409
2025-10-09 15:29:45.946949959,0.005460170980655099
2025-10-09 15:29:46.071939945,0.0038077562749944116
2025-10-09 15:29:46.197040081,0.002484061391428316
2025-10-09 15:29:46.321929932,0.0015707268270921393
2025-10-09 15:29:46.447020054,0.0007353730858356
2025-10-09 15:29:46.572010040,0.0015424263392783688
2025-10-09 15:29:46.697000027,0.003721905420746907
2025-10-09 15:29:46.821990013,0.007309725789661492
2025-10-09 15:29:46.947079897,0.01143808265024615
2025-10-09 15:29:47.071969986,0.01282313726055151
2025-10-09 15:29:47.197060108,0.011933230083608137
2025-10-09 15:29:47.322050095,0.011207940935407001
2025-10-09 15:29:47.447149992,0.011243408230791951
2025-10-09 15:29:47.571939945,0.008291812107626195
2025-10-09 15:29:47.696929932,0.004080822010224416
2025-10-09 15:29:47.821919918,0.0012665743305113608
2025-10-09 15:29:47.946909904,0.002889745672661981
2025-10-09 15:29:48.071899891,0.004720782211340202
2025-10-09 15:29:48.196990013,0.005928296169095515
2025-10-09 15:29:48.321990013,0.0037737865952732763
2025-10-09 15:29:48.446870089,0.00014432367079997288
2025-10-09 15:29:48.571969986,0.00024960921551320236
2025-10-09 15:29:48.696959972,0.00027326164129681807
2025-10-09 15:29:48.821949959,0.0002034452126166153
2025-10-09 15:29:48.946939945,0.00020114030100859548
2025-10-09 15:29:49.071929932,0.0002211591032039717
2025-10-09 15:29:49.196919918,0.00023054982891512754
2025-10-09 15:29:49.321919918,0.0002439379957571708
2025-10-09 15:29:49.446909904,0.0002500096577947586
2025-10-09 15:29:49.571899891,0.0002425889535516701
2025-10-09 15:29:49.696890116,0.00018671995644692352
2025-10-09 15:29:49.821880102,0.0002016081327228525
2025-10-09 15:29:49.946870089,0.00022263608741446284
2025-10-09 15:29:50.071860075,0.0002925756109841693
2025-10-09 15:29:50.196850061,0.00031932148577407116
2025-10-09 15:29:50.321840048,0.00037846397693319656
2025-10-09 15:29:50.446830034,0.0004235633350901935
2025-10-09 15:29:50.571820021,0.0010889232919214509
2025-10-09 15:29:50.696810007,0.00045487679937084025
2025-10-09 15:29:50.821810007,0.0004647533934185599
2025-10-09 15:29:50.946899891,0.0028574596480583914
2025-10-09 15:29:51.071890116,0.00273874936604368
2025-10-09 15:29:51.196680069,0.004715142248878812
2025-10-09 15:29:51.321670055,0.005802157118016904
2025-10-09 15:29:51.446660042,0.005079306601114553
2025-10-09 15:29:51.571660042,0.00402488138895174
2025-10-09 15:29:51.696650028,0.0006529404242566761
2025-10-09 15:29:51.821640015,0.0005739743398102126
2025-10-09 15:29:51.946630001,0.0004921531513213395
2025-10-09 15:29:52.071619987,0.0004274978033705912
2025-10-09 15:29:52.196609974,0.00037983114248174576
2025-10-09 15:29:52.321599960,0.0003304009538874775
2025-10-09 15:29:52.446589947,0.00029179664094813873
2025-10-09 15:29:52.571579933,0.00028566225480497476
2025-10-09 15:29:52.696470022,0.00026662210226757743
2025-10-09 15:29:52.821460009,0.00023550516668746635
2025-10-09 15:29:52.946350098,0.0002044002266129441
2025-10-09 15:29:53.071340084,0.00018440644749306845
2025-10-09 15:29:53.196330070,0.00016851755027713633
2025-10-09 15:29:53.321320057,0.00015185773488402
2025-10-09 15:29:53.446310043,0.000133683124609707
2025-10-09 15:29:53.571300030,0.00012540134225624833
2025-10-09 15:29:53.696290016,0.00012303216178655152
2025-10-09 15:29:53.821379900,0.00011240213633445517
2025-10-09 15:29:53.946369886,0.00010252940194765969
2025-10-09 15:29:54.071360111,0.005887587307172981
2025-10-09 15:29:54.196350098,0.0027339979099572087
2025-10-09 15:29:54.321340084,0.002366818369547885
2025-10-09 15:29:54.446330070,0.0024901603517435422
2025-10-09 15:29:54.571419954,0.002933758115648444
2025-10-09 15:29:54.696409941,0.0033185839365440506
2025-10-09 15:29:54.821399927,0.005143521578568566
2025-10-09 15:29:54.946389914,0.005309105134885694
2025-10-09 15:29:55.071379900,0.004586775436815516
2025-10-09 15:29:55.196369886,0.005813763235424818
2025-10-09 15:29:55.321369886,0.007643568130696776
2025-10-09 15:29:55.446259975,0.00567789327349788
2025-10-09 15:29:55.571350098,0.003664335617289627
2025-10-09 15:29:55.696340084,0.0024152235929788546
2025-10-09 15:29:55.821229935,0.004090431100027492
2025-10-09 15:29:55.946219921,0.007531381316278729
2025-10-09 15:29:56.071209908,0.010578115812906352
2025-10-09 15:29:56.196199894,0.010334237106162658
2025-10-09 15:29:56.321290016,0.0059657267504976685
