Time,dt_s,step_distance_l2_regional,v_l2_regional_per_s
2025-10-05 16:11:06.955159903,0.124989987,1.7090645996893297,13.67361210853898
2025-10-05 16:11:07.080060005,0.124900102,1.381236654112086,11.058731193927175
2025-10-05 16:11:07.205049992,0.124989987,1.4680078251363304,11.745003422844828
2025-10-05 16:11:07.330039978,0.124989986,1.3424896749979125,10.740777865179636
2025-10-05 16:11:07.455029964,0.124989986,1.3353015522532725,10.683268276014308
2025-10-05 16:11:07.580120087,0.125090123,1.701586815773662,13.602887062263598
2025-10-05 16:11:07.705120087,0.125,1.6379245252640613,13.10339620211249
2025-10-05 16:11:07.830110073,0.124989986,1.05683890490403,8.455388617325152
2025-10-05 16:11:07.955100060,0.124989987,0.9055214649280822,7.244752053043115
2025-10-05 16:11:08.080189943,0.125089883,1.5427922392920408,12.333469360524068
2025-10-05 16:11:08.205189943,0.125,1.9412739904971552,15.530191923977242
2025-10-05 16:11:08.330179930,0.124989987,1.6776655055244174,13.422399232063425
2025-10-05 16:11:08.455169916,0.124989986,1.4732259640818004,11.786751972928458
2025-10-05 16:11:08.580260038,0.125090122,1.1086524245200793,8.862829508792704
2025-10-05 16:11:08.705260038,0.125,1.0856015492919124,8.6848123943353
2025-10-05 16:11:08.830149889,0.124889851,1.2187407591815824,9.75852520779757
2025-10-05 16:11:08.955039978,0.124890089,1.2884228262260218,10.316453743787642
2025-10-05 16:11:09.079930067,0.124890089,1.146006393594294,9.176119600605729
2025-10-05 16:11:09.204930067,0.125,1.333002759528183,10.664022076225464
2025-10-05 16:11:09.329920053,0.124989986,2.4430101811618585,19.54564729019058
2025-10-05 16:11:09.454910040,0.124989987,4.010352728053357,32.08539199266704
2025-10-05 16:11:09.579900026,0.124989986,5.719310906416787,45.758153028489716
2025-10-05 16:11:09.704890013,0.124989987,7.3596304735536835,58.88176045296879
2025-10-05 16:11:09.829890013,0.125,8.687466534779558,69.49973227823646
2025-10-05 16:11:09.954879999,0.124989986,8.247963864654112,65.98899742779483
2025-10-05 16:11:10.079869986,0.124989987,7.08504338669646,56.6848877798224
2025-10-05 16:11:10.204859972,0.124989986,4.320909646526442,34.57004664778858
2025-10-05 16:11:10.329859972,0.125,3.084085211802969,24.67268169442375
2025-10-05 16:11:10.454849958,0.124989986,5.683216185391352,45.46937212547053
2025-10-05 16:11:10.579839945,0.124989987,7.307799340732681,58.467078172691394
2025-10-05 16:11:10.704930067,0.125090122,8.79528298626889,70.3115709349847
2025-10-05 16:11:10.829930067,0.125,7.891760807779449,63.134086462235594
2025-10-05 16:11:10.954920053,0.124989986,5.931887545412042,47.45890239088468
2025-10-05 16:11:11.079910040,0.124989987,3.6756304088259815,29.407398920891012
2025-10-05 16:11:11.204900026,0.124989986,2.136171353270788,17.09073999952915
2025-10-05 16:11:11.329900026,0.125,1.6376146500182058,13.100917200145647
2025-10-05 16:11:11.454890013,0.124989987,1.7502033041469058,14.002748109309795
2025-10-05 16:11:11.579979897,0.125089884,1.8872786147840628,15.087380005757002
2025-10-05 16:11:11.704969883,0.124989986,1.8807604145654095,15.047288784922415
2025-10-05 16:11:11.829869986,0.124900103,1.7137868597473693,13.721260580124337
2025-10-05 16:11:11.954859972,0.124989986,1.427154666145019,11.418152060157995
2025-10-05 16:11:12.079849958,0.124989986,1.2205179582419097,9.76492595368328
2025-10-05 16:11:12.204839945,0.124989987,1.071194445304516,8.570242073107151
2025-10-05 16:11:12.329829931,0.124989986,0.7988223048004791,6.3910904414412775
2025-10-05 16:11:12.454829931,0.125,0.9090302906474018,7.2722423251792145
2025-10-05 16:11:12.579819918,0.124989987,1.2031256461738524,9.625776232570153
2025-10-05 16:11:12.704809904,0.124989986,1.4098506987152932,11.279709229788162
2025-10-05 16:11:12.829799891,0.124989987,1.4666297206997239,11.733977704147804
2025-10-05 16:11:12.954799891,0.125,1.2186168036002951,9.748934428802361
2025-10-05 16:11:13.079790115,0.124990224,0.7579785051134366,6.064302317863168
2025-10-05 16:11:13.204780102,0.124989987,0.5782431388280799,4.626315697017233
2025-10-05 16:11:13.329770088,0.124989986,0.9654079140542097,7.723882088075517
2025-10-05 16:11:13.454669952,0.124899864,1.5869685305366013,12.70592680978901
2025-10-05 16:11:13.579760075,0.125090123,2.448989938378423,19.57780422342716
2025-10-05 16:11:13.704550028,0.124789953,3.1488378853648133,25.233104185597487
2025-10-05 16:11:13.829540014,0.124989986,3.638736330222107,29.112222880176233
2025-10-05 16:11:13.954440117,0.124900103,3.1936697381921006,25.569792670163775
2025-10-05 16:11:14.079430103,0.124989986,2.1800179598317535,17.441540955383047
2025-10-05 16:11:14.204420090,0.124989987,1.6287093834892712,13.030718880619382
2025-10-05 16:11:14.329410076,0.124989986,1.8930704981912319,15.145777344044442
2025-10-05 16:11:14.454410076,0.125,2.1423740236387876,17.1389921891103
2025-10-05 16:11:14.579400063,0.124989987,1.951548643918145,15.613639866353015
2025-10-05 16:11:14.704390049,0.124989986,1.5610588427307122,12.489471298370352
2025-10-05 16:11:14.829380035,0.124989986,1.9585268829631874,15.669470376316287
2025-10-05 16:11:14.954370022,0.124989987,1.499973287627983,12.000747608910329
2025-10-05 16:11:15.079370022,0.125,2.1851773289589107,17.481418631671286
2025-10-05 16:11:15.204459906,0.125089884,3.3374523238788374,26.68043343839728
2025-10-05 16:11:15.329550028,0.125090122,5.320463810592104,42.53304517995517
2025-10-05 16:11:15.454540014,0.124989986,6.900447499946797,55.208002823096535
2025-10-05 16:11:15.579540014,0.125,6.931889924171148,55.45511939336918
2025-10-05 16:11:15.704430103,0.124890089,5.0724475643138005,40.61529305430955
2025-10-05 16:11:15.829519987,0.125089884,1.6843744663108617,13.465313200792972
2025-10-05 16:11:15.954410076,0.124890089,3.221059484151916,25.791153725192043
2025-10-05 16:11:16.079410076,0.125,6.625619610597808,53.004956884782466
2025-10-05 16:11:16.204400063,0.124989987,8.307888805884742,66.46843483458193
2025-10-05 16:11:16.329390049,0.124989986,7.697978367469832,61.58876093857497
2025-10-05 16:11:16.454380035,0.124989986,5.723881063373521,45.794717213373566
2025-10-05 16:11:16.579479933,0.125099898,3.5470107202994536,28.353426157865083
2025-10-05 16:11:16.704269886,0.124789953,2.031835380939177,16.282043001804617
2025-10-05 16:11:16.829260111,0.124990225,1.1604642891588695,9.284440356506835
2025-10-05 16:11:16.954250097,0.124989986,1.3220936683426594,10.577596739171243
2025-10-05 16:11:17.079240084,0.124989987,1.8047669267240578,14.439292058843545
2025-10-05 16:11:17.204339981,0.125099897,1.8237252262579193,14.578151301418893
2025-10-05 16:11:17.329329967,0.124989986,1.2971720695065865,10.378207975049989
2025-10-05 16:11:17.454319954,0.124989987,0.682621228267551,5.461407306711305
2025-10-05 16:11:17.579309940,0.124989986,0.8637704686202812,6.910717380353025
2025-10-05 16:11:17.704410076,0.125100136,1.373065841959882,10.975734206714867
2025-10-05 16:11:17.829400063,0.124989987,1.6244047793696619,12.996279288913454
2025-10-05 16:11:17.954390049,0.124989986,1.5448693523493338,12.359944998708407
2025-10-05 16:11:18.079380035,0.124989986,1.477677260821777,11.82236519989511
2025-10-05 16:11:18.204380035,0.125,1.4841098764399154,11.872879011519323
2025-10-05 16:11:18.329370022,0.124989987,1.4063075247889412,11.251361477371313
2025-10-05 16:11:18.454360008,0.124989986,1.3648805153809256,10.919918939593494
2025-10-05 16:11:18.579349995,0.124989987,1.2224858555112204,9.780670314904668
2025-10-05 16:11:18.704250097,0.124900102,1.394095009883383,11.161680315388239
2025-10-05 16:11:18.829339981,0.125089884,1.8181803174043272,14.534990834305411
2025-10-05 16:11:18.954329967,0.124989986,1.8763090985020967,15.011675403356687
2025-10-05 16:11:19.079319954,0.124989987,1.278895607237647,10.231984480786025
2025-10-05 16:11:19.204319954,0.125,1.3969735841785809,11.175788673428647
2025-10-05 16:11:19.329309940,0.124989986,2.722842086101855,21.78448188722779
2025-10-05 16:11:19.454299927,0.124989987,3.8878908620959582,31.1056185812385
2025-10-05 16:11:19.579289913,0.124989986,4.253560651812344,34.03121152291627
2025-10-05 16:11:19.704279900,0.124989987,3.6339292108445784,29.073762611436855
2025-10-05 16:11:19.829279900,0.125,2.3904843919977803,19.123875135982242
2025-10-05 16:11:19.954269886,0.124989986,1.6031937602191135,12.826577644541167
2025-10-05 16:11:20.079159975,0.124890089,2.5594701794219543,20.49378137141014
