Time,dt_s,step_distance_cos_regional,v_cos_regional_per_s
2025-10-09 15:29:55.071379900,0.124989986,0.004586775436815516,0.03669714337607427
2025-10-09 15:29:55.196369886,0.124989986,0.005813763235424818,0.046513832199523715
2025-10-09 15:29:55.321369886,0.125,0.007643568130696776,0.06114854504557421
2025-10-09 15:29:55.446259975,0.124890089,0.00567789327349788,0.04546312136504187
2025-10-09 15:29:55.571350098,0.125090123,0.003664335617289627,0.029293564746831587
2025-10-09 15:29:55.696340084,0.124989986,0.0024152235929788546,0.019323336774986554
2025-10-09 15:29:55.821229935,0.124889851,0.004090431100027492,0.03275230987366213
2025-10-09 15:29:55.946219921,0.124989986,0.007531381316278729,0.060255877749108074
2025-10-09 15:29:56.071209908,0.124989987,0.010578115812906352,0.08463170584141554
2025-10-09 15:29:56.196199894,0.124989986,0.010334237106162658,0.08268052055116366
2025-10-09 15:29:56.321290016,0.125090122,0.0059657267504976685,0.04769142962781401
2025-10-09 15:29:56.446280003,0.124989987,0.0037800297972396812,0.03024266093602907
2025-10-09 15:29:56.571280003,0.125,0.0034971501320809617,0.027977201056647694
2025-10-09 15:29:56.696269989,0.124989986,0.004445725300581627,0.03556865188049246
2025-10-09 15:29:56.821259975,0.124989986,0.0054847153845010155,0.04388123848978602
2025-10-09 15:29:56.946249962,0.124989987,0.006101707789990418,0.04881757280277514
2025-10-09 15:29:57.071239948,0.124989986,0.007368051857398306,0.058949137392481234
2025-10-09 15:29:57.196229935,0.124989987,0.009970169053719058,0.07976774214496925
2025-10-09 15:29:57.321219921,0.124989986,0.010914566643950074,0.08732352881414096
2025-10-09 15:29:57.446209908,0.124989987,0.006694737261430883,0.053562188637005646
2025-10-09 15:29:57.571199894,0.124989986,0.002449731660552956,0.01959942343343375
2025-10-09 15:29:57.696190119,0.124990225,0.0013495749568158688,0.010797444014648896
2025-10-09 15:29:57.821089983,0.124899864,0.0026369686423599603,0.021112662239247598
2025-10-09 15:29:57.946079969,0.124989986,0.005715519893725651,0.0457278224971211
2025-10-09 15:29:58.070970058,0.124890089,0.006726847760563426,0.0538621424199916
2025-10-09 15:29:58.195960045,0.124989987,0.006401542431176077,0.051216442091285896
2025-10-09 15:29:58.320849895,0.12488985,0.006427170799736426,0.05146271534265135
2025-10-09 15:29:58.445839882,0.124989987,0.007984831055404595,0.06388376578841148
2025-10-09 15:29:58.570729971,0.124890089,0.011429929575969111,0.09151990896546731
2025-10-09 15:29:58.695820093,0.125090122,0.012249792739240317,0.09792773836482722
2025-10-09 15:29:58.820709944,0.124889851,0.008747001537563692,0.07003772898699104
2025-10-09 15:29:58.945800066,0.125090122,0.004712393546604021,0.037671987773774986
2025-10-09 15:29:59.070790052,0.124989986,0.003829621962399443,0.030639430285234557
2025-10-09 15:29:59.195879936,0.125089884,0.02897644677373512,0.2316450047530232
2025-10-09 15:29:59.320869923,0.124989987,0.06304521198489854,0.5044021005050472
2025-10-09 15:29:59.445859909,0.124989986,0.030518386253572838,0.24416665070730417
2025-10-09 15:29:59.570849895,0.124989986,0.007319702679109197,0.05856231297689078
2025-10-09 15:29:59.695839882,0.124989987,0.0013335916231107525,0.01066958766153606
2025-10-09 15:29:59.820830107,0.124990225,0.00017182487540490232,0.0013747065052879322
2025-10-09 15:29:59.946019888,0.125189781,0.0005919340748525848,0.004728293876099877
2025-10-09 15:30:00.070909977,0.124890089,0.0019797690270310087,0.015852090769436545
2025-10-09 15:30:00.195899963,0.124989986,0.005607332013523814,0.04486225011277154
2025-10-09 15:30:00.320790052,0.124890089,0.013917630581486207,0.11143903165515566
2025-10-09 15:30:00.445879936,0.125089884,0.022505334786317333,0.17991330766856678
2025-10-09 15:30:00.570980072,0.125100136,0.020195914552304628,0.1614379903815982
2025-10-09 15:30:00.695869923,0.124889851,0.014816391728665002,0.1186356746367245
2025-10-09 15:30:00.820760012,0.124890089,0.013528445533957822,0.10832281121969432
2025-10-09 15:30:00.945749998,0.124989986,0.009351604826786208,0.07481883250059895
2025-10-09 15:30:01.070739985,0.124989987,0.00666574669558373,0.05333024553065783
2025-10-09 15:30:01.195830107,0.125090122,0.0037324676944137103,0.02983822890838423
2025-10-09 15:30:01.320820093,0.124989986,0.00398298443426115,0.031866428357397766
2025-10-09 15:30:01.445810080,0.124989987,0.006015599800252347,0.04812865369969474
2025-10-09 15:30:01.570800066,0.124989986,0.006590598654892865,0.0527290134658697
2025-10-09 15:30:01.695889950,0.125089884,0.0057862099774030895,0.04625641812413136
2025-10-09 15:30:01.820879936,0.124989986,0.0031501383455720955,0.02520312583739385
2025-10-09 15:30:01.945770025,0.124890089,0.0021224889500434108,0.016994854972386245
2025-10-09 15:30:02.070770025,0.125,0.0029586087318176357,0.023668869854541086
2025-10-09 15:30:02.195760012,0.124989987,0.003177581009318531,0.0254226845332701
2025-10-09 15:30:02.320749998,0.124989986,0.0041455662759875,0.033167187297608786
2025-10-09 15:30:02.445640087,0.124890089,0.006222920405378973,0.0498271756806817
2025-10-09 15:30:02.570630074,0.124989987,0.007969099354763975,0.06375790210110172
2025-10-09 15:30:02.695630074,0.125,0.006253454811432468,0.05002763849145975
2025-10-09 15:30:02.820620060,0.124989986,0.043579238350061944,0.34866183879772533
2025-10-09 15:30:02.945709944,0.125089884,0.006610600887910434,0.052846806444479824
2025-10-09 15:30:03.070699930,0.124989986,0.005583497936140547,0.04467156221731673
2025-10-09 15:30:03.195590019,0.124890089,0.0034742975475506865,0.027818841153605764
2025-10-09 15:30:03.320580006,0.124989987,0.0021248756903561317,0.017000367320272877
2025-10-09 15:30:03.445669889,0.125089883,0.0018359757859166548,0.014677252403510959
2025-10-09 15:30:03.570660114,0.124990225,0.0014398665608279515,0.011519833337590612
2025-10-09 15:30:03.695650101,0.124989987,0.0011778669707548373,0.009423690641353833
2025-10-09 15:30:03.820650101,0.125,0.001080340487378595,0.00864272389902876
2025-10-09 15:30:03.945640087,0.124989986,0.0010737690455722149,0.008590840593999385
2025-10-09 15:30:04.070630074,0.124989987,0.000795324867940761,0.006363108653981707
2025-10-09 15:30:04.195620060,0.124989986,0.0006443897181135361,0.005155530764788917
2025-10-09 15:30:04.320610046,0.124989986,0.0005254031569266182,0.004203562011172785
2025-10-09 15:30:04.445600033,0.124989987,0.00031678130219381373,0.00253445343740866
2025-10-09 15:30:04.570590019,0.124989986,0.00020203004967289662,0.001616369888007641
2025-10-09 15:30:04.695580006,0.124989987,0.00016521804228020187,0.001321850223731937
2025-10-09 15:30:04.820580006,0.125,0.00020421356782196476,0.001633708542575718
2025-10-09 15:30:04.945569992,0.124989986,0.00013014228929320026,0.0010412217287007319
2025-10-09 15:30:05.070559978,0.124989986,0.0014670583459737152,0.01173740707494531
2025-10-09 15:30:05.195549965,0.124989987,0.0020385272721790137,0.01630952463559352
2025-10-09 15:30:05.320539951,0.124989986,0.0028110454966789877,0.022490165705586908
2025-10-09 15:30:05.445529938,0.124989987,0.0019563589227364897,0.015652125179727316
2025-10-09 15:30:05.570529938,0.125,0.0011108244179994786,0.008886595343995829
2025-10-09 15:30:05.695519924,0.124989986,0.0015189594428950404,0.012152649116186319
2025-10-09 15:30:05.820509911,0.124989987,0.0019882726579846244,0.015907455514693546
2025-10-09 15:30:05.945499897,0.124989986,0.0028258523851981687,0.02260863030417628
2025-10-09 15:30:06.070489883,0.124989986,0.002265554103669798,0.018125884930251916
2025-10-09 15:30:06.195480108,0.124990225,0.0012401148614945567,0.00992169476848735
2025-10-09 15:30:06.320470095,0.124989987,0.0015619589142040757,0.012496672347074297
2025-10-09 15:30:06.445460081,0.124989986,0.0017841812366431453,0.014274593459376381
2025-10-09 15:30:06.570450068,0.124989987,0.0012478003056412001,0.009983202139553789
2025-10-09 15:30:06.695440054,0.124989986,0.002929245031591532,0.02343583774456565
2025-10-09 15:30:06.820430040,0.124989986,0.004486592125025335,0.03589561266952486
2025-10-09 15:30:06.945430040,0.125,0.004298188584305196,0.03438550867444157
2025-10-09 15:30:07.070420027,0.124989987,0.002964972781992481,0.02372168245759143
2025-10-09 15:30:07.195310116,0.124890089,0.002661873444058549,0.02131372845813689
2025-10-09 15:30:07.320300102,0.124989986,0.002499671090288813,0.019998970879865633
2025-10-09 15:30:07.445189953,0.124889851,0.0013281404445908418,0.010634494588281971
2025-10-09 15:30:07.570179939,0.124989986,0.003872136120966707,0.030979570803109837
2025-10-09 15:30:07.695070028,0.124890089,0.008784550399651758,0.07033825077706334
2025-10-09 15:30:07.820060015,0.124989987,0.010848464710051964,0.08679467028068388
2025-10-09 15:30:07.945149899,0.125089884,0.005890164695372069,0.047087458290168915
2025-10-09 15:30:08.070139885,0.124989986,0.003101444156803135,0.02481354111683103
2025-10-09 15:30:08.195029974,0.124890089,0.0013663977564835061,0.010940802167924679
2025-10-09 15:30:08.320120096,0.125090122,0.000761947680864905,0.006091189845229387
2025-10-09 15:30:08.445110083,0.124989987,0.0005804861122532534,0.004644260921902916
2025-10-09 15:30:08.570100069,0.124989986,0.0007754857136931248,0.0062043827550562715
2025-10-09 15:30:08.695090055,0.124989986,0.0012195684694081832,0.009757329434441117
2025-10-09 15:30:08.820080042,0.124989987,0.002392631323077876,0.01914258398217032
2025-10-09 15:30:08.945070028,0.124989986,0.004361990801483029,0.03489872221829858
2025-10-09 15:30:09.070060015,0.124989987,0.007330305830643868,0.05864714451601526
2025-10-09 15:30:09.195050001,0.124989986,0.009584551127522656,0.07668255221280412
2025-10-09 15:30:09.320050001,0.125,0.010611521322441697,0.08489217057953358
2025-10-09 15:30:09.445039988,0.124989987,0.012307798135269055,0.09847027294489642
2025-10-09 15:30:09.570130110,0.125090122,0.00781064458963332,0.06244013887550066
2025-10-09 15:30:09.695120096,0.124989986,0.004905837621394404,0.0392498453547663
2025-10-09 15:30:09.820110083,0.124989987,0.0038802784256389833,0.031044714210899018
2025-10-09 15:30:09.945100069,0.124989986,0.002753033819306472,0.022026035104176042
2025-10-09 15:30:10.070090055,0.124989986,0.0023109013065190087,0.018488691618214988
2025-10-09 15:30:10.195189953,0.125099898,0.002636788743125118,0.02107746517207487
2025-10-09 15:30:10.320179939,0.124989986,0.00338521416955051,0.027083883100447025
2025-10-09 15:30:10.445169926,0.124989987,0.005471661130542871,0.043776795740788986
2025-10-09 15:30:10.570159912,0.124989986,0.0064681885315446275,0.05174965402063992
2025-10-09 15:30:10.695050001,0.124890089,0.0007668469339120465,0.006140174453010811
2025-10-09 15:30:10.820039988,0.124989987,0.0004721125690728689,0.003777203121661809
2025-10-09 15:30:10.945029974,0.124989986,0.0004061893798451566,0.003249775384766877
2025-10-09 15:30:11.069920063,0.124890089,0.0004019201650025117,0.0032181910367804424
2025-10-09 15:30:11.194910049,0.124989986,0.0004193887907075755,0.0033553791317936102
2025-10-09 15:30:11.319999933,0.125089884,0.00038676171197626896,0.003091870418364677
2025-10-09 15:30:11.444989920,0.124989987,0.00032903210646051395,0.002632467722878585
2025-10-09 15:30:11.570090055,0.125100135,0.00028791256858973213,0.0023014568976263065
2025-10-09 15:30:11.695080042,0.124989987,0.00026353771898146583,0.0021084706487845767
2025-10-09 15:30:11.820070028,0.124989986,0.0002410394851535269,0.0019284703748468851
2025-10-09 15:30:11.945060015,0.124989987,0.00022178246071391516,0.0017744018223949025
2025-10-09 15:30:12.070050001,0.124989986,0.00020457678037277827,0.0016367453659269812
2025-10-09 15:30:12.195039988,0.124989987,0.00018849375577645322,0.0015080708487188916
2025-10-09 15:30:12.320029974,0.124989986,0.00018698569286790256,0.0014960053909270985
2025-10-09 15:30:12.445019960,0.124989986,0.00016749589638009876,0.0013400745270913045
2025-10-09 15:30:12.570009947,0.124989987,0.00014357655190022633,0.0011487044310215533
2025-10-09 15:30:12.694999933,0.124989986,0.00012677778440661758,0.0010143035331375873
2025-10-09 15:30:12.820100069,0.125100136,0.00011197060759238209,0.0008950478486480789
2025-10-09 15:30:12.945090055,0.124989986,0.00010299607226749163,0.0008240345931992634
2025-10-09 15:30:13.070080042,0.124989987,0.00010016445700244958,0.0008013798497510811
2025-10-09 15:30:13.195070028,0.124989986,9.887302089539585e-05,0.0007910475395636564
2025-10-09 15:30:13.320159912,0.125089884,0.00011151624717864461,0.0008914889326993428
2025-10-09 15:30:13.445149899,0.124989987,0.003013852271600004,0.02411274970050204
2025-10-09 15:30:13.570149899,0.125,0.005376359326786706,0.04301087461429365
2025-10-09 15:30:13.695039988,0.124890089,0.006192128464245883,0.04958062336112102
2025-10-09 15:30:13.820029974,0.124989986,0.006112991281463809,0.04890784835725807
2025-10-09 15:30:13.945019960,0.124989986,0.007201932855616988,0.05762007890469712
2025-10-09 15:30:14.070009947,0.124989987,0.004267045235405331,0.03413909656143361
2025-10-09 15:30:14.194900036,0.124890089,0.0013266779613941848,0.01062276416020638
2025-10-09 15:30:14.319900036,0.125,0.0005239286767726448,0.004191429414181158
2025-10-09 15:30:14.444789886,0.12488985,0.005941920154812763,0.04757728634322776
2025-10-09 15:30:14.569780111,0.124990225,0.006804052980466824,0.05443668079217254
2025-10-09 15:30:14.694669962,0.124889851,0.003354696398254031,0.026861241096796818
2025-10-09 15:30:14.819659948,0.124989986,0.0013555154169249128,0.010844992149410376
2025-10-09 15:30:14.944659948,0.125,0.0019516377424093623,0.015613101939274898
2025-10-09 15:30:15.069550037,0.124890089,0.0026145792412316515,0.020935041860941035
2025-10-09 15:30:15.194540024,0.124989987,0.0026504849975618194,0.021205578632165305
2025-10-09 15:30:15.319530010,0.124989986,0.0028832072186130153,0.023067505732923398
2025-10-09 15:30:15.444619894,0.125089884,0.0036187337321788027,0.028929067774807454
2025-10-09 15:30:15.569610119,0.124990225,0.00564311844234644,0.04514847814976283
2025-10-09 15:30:15.694600105,0.124989986,0.007385285357938365,0.05908701644256817
2025-10-09 15:30:15.819489956,0.124889851,0.0070664370572647295,0.056581355495930005
2025-10-09 15:30:15.944679976,0.12519002,0.00542264440790996,0.043315309063054384
2025-10-09 15:30:16.069570065,0.124890089,0.004031981872485435,0.03228424212657447
2025-10-09 15:30:16.194669962,0.125099897,0.0030754099009504543,0.024583632558470087
2025-10-09 15:30:16.319560051,0.124890089,0.0053646820330917055,0.042955226279738704
2025-10-09 15:30:16.444649935,0.125089884,0.006802430656435932,0.05438034187029809
2025-10-09 15:30:16.569540024,0.124890089,0.010396585034426753,0.0832458773764406
2025-10-09 15:30:16.694629908,0.125089884,0.012275701304394593,0.09813504427260154
2025-10-09 15:30:16.819519997,0.124890089,0.07619675221092359,0.6101104805115768
2025-10-09 15:30:16.944610119,0.125090122,0.09935345811469087,0.7942550261058253
2025-10-09 15:30:17.069499969,0.12488985,0.027878529128931406,0.22322493884756373
2025-10-09 15:30:17.194489956,0.124989987,0.004732852076523519,0.037865849818222
2025-10-09 15:30:17.319380045,0.124890089,0.0010282696008728776,0.00823339633357838
2025-10-09 15:30:17.444469929,0.125089884,0.00020678453020051002,0.0016530875526314342
2025-10-09 15:30:17.569370031,0.124900102,0.00015861592397581337,0.0012699423093810874
2025-10-09 15:30:17.694560051,0.12519002,0.0010535731063102682,0.008415791500874176
2025-10-09 15:30:17.819449902,0.124889851,0.005038175040011028,0.04034094844112696
2025-10-09 15:30:17.944540024,0.125090122,0.021206261314417607,0.1695278649933494
2025-10-09 15:30:18.069430113,0.124890089,0.07055109723568331,0.5649054925061613
2025-10-09 15:30:18.194619894,0.125189781,0.07997231892274104,0.6388086813790419
2025-10-09 15:30:18.319610119,0.124990225,0.018745445441189723,0.1499752915973207
2025-10-09 15:30:18.444600105,0.124989986,0.003559214166734992,0.02847599460275955
2025-10-09 15:30:18.569489956,0.124889851,0.003426938085467457,0.027439684314039713
2025-10-09 15:30:18.694479942,0.124989986,0.005307651322209672,0.042464612502714195
2025-10-09 15:30:18.819370031,0.124890089,0.007214558312024333,0.05776726055519372
2025-10-09 15:30:18.944469929,0.125099898,0.008490394279059954,0.06786891448192832
2025-10-09 15:30:19.069360018,0.124890089,0.006223517943472201,0.04983196019239126
2025-10-09 15:30:19.194449902,0.125089884,0.003630156526943318,0.029020384469645184
2025-10-09 15:30:19.319339991,0.124890089,0.006133595404369641,0.04911194678041779
2025-10-09 15:30:19.444430113,0.125090122,0.012917535564396454,0.1032658323284428
2025-10-09 15:30:19.569319963,0.12488985,0.01421802998700994,0.11384455972210664
2025-10-09 15:30:19.694410086,0.125090123,0.011429114896747583,0.09136704499641098
2025-10-09 15:30:19.819309950,0.124899864,0.004636689059081434,0.0371232514639202
2025-10-09 15:30:19.944400072,0.125090122,0.002407377146767642,0.019245141888722773
2025-10-09 15:30:20.069289923,0.124889851,0.002158592933830583,0.017283973970235445
2025-10-09 15:30:20.194380045,0.125090122,0.0024810737151984563,0.019834289674755104
2025-10-09 15:30:20.319269896,0.124889851,0.0017798213080979508,0.014251128445160455
2025-10-09 15:30:20.444360018,0.125090122,0.0011406122524095785,0.00911832392656535
2025-10-09 15:30:20.569250107,0.124890089,0.0020591054905766404,0.016487341045746555
2025-10-09 15:30:20.694339991,0.125089884,0.002491383126281499,0.019916743437714744
2025-10-09 15:30:20.819430113,0.125090122,0.0021013459644936283,0.01679865628793318
2025-10-09 15:30:20.944519997,0.125089884,0.0024287865806505993,0.01941633090530805
2025-10-09 15:30:21.069319963,0.124799966,0.0028267844454888946,0.022650522560950816
2025-10-09 15:30:21.194410086,0.125090123,0.0036600308946667104,0.02925915177704886
2025-10-09 15:30:21.319400072,0.124989986,0.003882030543438164,0.031058732524685332
2025-10-09 15:30:21.444390059,0.124989987,0.003299748657436208,0.026400104013421553
2025-10-09 15:30:21.569180012,0.124789953,0.003742727590163919,0.029992218926181653
2025-10-09 15:30:21.694269896,0.125089884,0.004675216780618108,0.037374859030312214
2025-10-09 15:30:21.819060087,0.124790191,0.0067665972617980685,0.054223791209663814
2025-10-09 15:30:21.944149971,0.125089884,0.00969945194779076,0.07753985884094959
2025-10-09 15:30:22.069050074,0.124900103,0.011668809945055592,0.09342514269228099
2025-10-09 15:30:22.194139957,0.125089883,0.005543088412707897,0.044312843531142294
2025-10-09 15:30:22.318929911,0.124789954,0.00519569525079655,0.04163552501026285
2025-10-09 15:30:22.444020033,0.125090122,0.006805433856974852,0.0544042466996303
2025-10-09 15:30:22.568909883,0.12488985,0.007483464851331334,0.05992052077355633
2025-10-09 15:30:22.694000006,0.125090123,0.007755175242278423,0.06199670330709022
2025-10-09 15:30:22.818890095,0.124890089,0.00771968473404594,0.061811828271224466
2025-10-09 15:30:22.943979979,0.125089884,0.004425079908688345,0.03537520195228852
2025-10-09 15:30:23.068969965,0.124989986,0.0036454749594814206,0.029166136233357294
2025-10-09 15:30:23.194060087,0.125090122,0.004921576770729796,0.03934424790735912
2025-10-09 15:30:23.318959951,0.124899864,0.005544375890363051,0.04439056787414157
2025-10-09 15:30:23.444050074,0.125090123,0.00443923463433471,0.03548829058497856
2025-10-09 15:30:23.568939924,0.12488985,0.003285788527469302,0.026309492144231915
2025-10-09 15:30:23.694030046,0.125090122,0.0031878782573144804,0.025484652235885422
2025-10-09 15:30:23.819020033,0.124989987,0.0043572501472367575,0.03486079366690995
2025-10-09 15:30:23.944109917,0.125089884,0.0056110977260440675,0.044856526735959454
2025-10-09 15:30:24.068900108,0.124790191,0.006086657444436039,0.04877512724085853
2025-10-09 15:30:24.193989992,0.125089884,0.008347686192343717,0.06673350334503242
2025-10-09 15:30:24.318979979,0.124989987,0.013646722581939663,0.10918252661262909
2025-10-09 15:30:24.444070101,0.125090122,0.010114226900295065,0.08085552031274751
2025-10-09 15:30:24.568959951,0.12488985,0.004244075884160758,0.033982552498547786
2025-10-09 15:30:24.694050074,0.125090123,0.0017141527033484039,0.013703341736648575
2025-10-09 15:30:24.819149971,0.125099897,0.003199037649854408,0.025571864778229262
2025-10-09 15:30:24.944139957,0.124989986,0.007039738164442144,0.05632241741704127
2025-10-09 15:30:25.068929911,0.124789954,0.008758751800420406,0.07018795599860872
2025-10-09 15:30:25.194020033,0.125090122,0.005633880357709953,0.04503857113281857
2025-10-09 15:30:25.318909883,0.12488985,0.004707309884964039,0.03769169299958355
2025-10-09 15:30:25.444000006,0.125090123,0.008189731002701373,0.06547064473428788
2025-10-09 15:30:25.568890095,0.124890089,0.013073659558582418,0.1046813214984771
2025-10-09 15:30:25.693979979,0.125089884,0.015773109061576807,0.12609420168282198
