Track,N_Matched,Matched_Progress_Min,Matched_Progress_Max,Baseline_Observed_Progress_Min,Baseline_Observed_Progress_Max,Modulation_Observed_Progress_Min,Modulation_Observed_Progress_Max,Baseline_Flux_Source,Modulation_Flux_Source,Direct_Window_Positions_Identical,Interpolation_Required,DeltaEntropy_Mean,DeltaEntropy_Median,DeltaEntropy_Q25,DeltaEntropy_Q75,DeltaLZC_Mean,DeltaLZC_Median,DeltaLZC_Q25,DeltaLZC_Q75,DeltaFlux_Mean,DeltaFlux_Median,DeltaFlux_Q25,DeltaFlux_Q75,Corr_DeltaEntropy_DeltaLZC,Corr_DeltaEntropy_DeltaFlux,Corr_DeltaLZC_DeltaFlux,N_Hplus_LZCminus_Fluxplus,N_Hplus_LZCminus_Fluxminus,Pct_Hplus_LZCminus,N_H-_LZC-_Flux-,N_H-_LZC-_Flux+,N_H-_LZC+_Flux-,N_H-_LZC+_Flux+,N_H+_LZC-_Flux-,N_H+_LZC-_Flux+,N_H+_LZC+_Flux-,N_H+_LZC+_Flux+,Band,Channel,Feature
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.17092927153756957,-0.20098791900000057,-0.6972942480000004,0.3177376479999845,0.013509508555248257,0.0,-0.0790241012000017,0.07902410120000164,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.0994395476400104,0.3964419596771946,0.11990159690632358,6,29,19.337016574585636,37,1,49,3,29,6,24,4,Alpha,O1,POW.O1.Alpha
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.19528327830607786,-0.26244006699999733,-0.7552627469999997,0.2626541809999998,0.00870693886961314,0.0,-0.07902410120000003,0.07902410120000003,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.034898190047446785,0.38072348790324223,0.09891816141500434,6,25,17.12707182320442,40,2,45,2,25,6,31,6,Alpha,O2,POW.O2.Alpha
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.15036228272762478,-0.2326647260000163,-0.7211666050000005,0.35253165499999994,0.018748675486187572,0.0,-0.07902410120000003,0.15653950619999998,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.1305883807537613,0.3902136310663836,0.1629066900803209,7,28,19.337016574585636,34,2,49,2,28,7,24,7,Alpha,Oz,POW.Oz.Alpha
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.4589353314397795,-0.5432221180000005,-1.0513971159999995,0.2515538460000002,0.013958608805524547,0.0,-0.07902410120000003,0.15804820229999997,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.12254089448258668,0.439727035111084,0.1217622267442597,3,25,15.469613259668508,49,3,58,1,25,3,9,11,Alpha,P3,POW.P3.Alpha
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.20555226642541458,-0.3199757479999996,-0.7298088310000104,0.35144419299999985,0.018777849166298072,0.0,-0.07902410120000003,0.07902410120000003,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.18573901606529822,0.46425568629577063,0.11359759060452948,4,21,13.812154696132596,36,1,60,2,21,4,17,4,Alpha,P4,POW.P4.Alpha
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-1.1809558051464093,-1.1236029249999997,-1.791218512,-0.6292787180000037,0.01657819227182297,0.0,-0.07902410120000003,0.15804820239999695,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.15676288358897936,0.4162102305637377,0.1138661080880388,3,7,5.524861878453039,53,4,73,7,7,3,3,1,Alpha,P7,POW.P7.Alpha
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.8616246300552484,-0.8796726400000003,-1.305796678,-0.4624214809999998,0.04013360511381192,0.07902410119999681,-0.07902410120000003,0.1580482024,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.010340062583764369,0.310156939827707,0.3291496883908392,3,3,3.314917127071823,52,2,74,8,3,3,7,4,Alpha,P8,POW.P8.Alpha
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.5948428839348067,-0.5952863620000004,-0.957437207999996,-0.27350192299999954,0.029659438921546745,0.07902410119999687,-0.07902410120000003,0.1580482024,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.10295094197364349,0.31414289156895403,0.2671327541463738,2,9,6.077348066298343,54,3,74,8,9,2,7,3,Alpha,PO10,POW.PO10.Alpha
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.8331325600068513,-0.8817150379999998,-1.2632331260000003,-0.4767370689999999,0.02792555295248609,0.0030173921999999687,-0.07902410119999997,0.1580482024,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.09799210714277942,0.35238483994916703,0.12023292643980582,2,6,4.419889502762431,53,3,74,8,6,2,8,3,Alpha,PO9,POW.PO9.Alpha
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.420774017181216,-0.4428840500000062,-0.9585705649999845,0.15970917300000043,0.021380761955248292,0.0,-0.07902410120000003,0.15804820239999212,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.18992726153050218,0.4465434701465927,0.1107193974038574,5,23,15.469613259668508,40,2,60,3,23,5,15,6,Alpha,Pz,POW.Pz.Alpha
