Track,Matched_Index,Progress_0_to_1,Baseline_Shannon_Entropy,Modulation_Shannon_Entropy,Delta_Shannon_Entropy_ModMinusBase,Baseline_Lempel_Ziv_Complexity,Modulation_Lempel_Ziv_Complexity,Delta_Lempel_Ziv_Complexity_ModMinusBase,Baseline_RegionalFlux_L2_per_s,Modulation_RegionalFlux_L2_per_s,Delta_RegionalFlux_L2_ModMinusBase,Matched_Progress_Min,Matched_Progress_Max,Baseline_Observed_Progress_Min,Baseline_Observed_Progress_Max,Modulation_Observed_Progress_Min,Modulation_Observed_Progress_Max,Baseline_Flux_Source,Modulation_Flux_Source,Direct_Window_Positions_Identical,Interpolation_Required
POW_BandMedian_BaselineStandardisedFlux,128,0.7111111111111111,3.856523291,3.466448135,-0.390075156,0.5531687083,0.7112169107,0.15804820240000006,8.58169634462666,8.603833370780663,0.02213702615400237,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,129,0.7166666666666667,4.228903915,3.448709767,-0.7801941480000001,0.6321928095,0.7112169107,0.07902410120000003,11.206793604077664,7.456315981250771,-3.7504776228268923,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,130,0.7222222222222222,4.060031727,3.817904849,-0.2421268780000001,0.5531687083,0.5531687083,0.0,10.996152768537836,9.118088992177011,-1.8780637763608254,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,131,0.7277777777777779,3.648626174,3.715145675999993,0.06651950199999312,0.47414460710000156,0.6321928095,0.15804820239999845,8.537778630563533,8.051450210358274,-0.48632842020525935,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,132,0.7333333333333334,3.6527433170000005,3.3687741950000065,-0.283969121999994,0.5531687083000031,0.6321928094999985,0.07902410119999537,7.430349893244988,8.471312892118428,1.0409629988734403,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,133,0.7388888888888889,3.675190603,3.707971764,0.03278116099999995,0.7112169107,0.5531687083,-0.15804820240000006,7.113111367907779,7.179192553400974,0.06608118549319553,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,134,0.7444444444444445,4.238340009,3.878415165,-0.359924844,0.5531687083,0.5531687083,0.0,10.200905182670729,7.997201147885855,-2.2037040347848738,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,135,0.75,4.106198333,3.23715609,-0.869042243,0.3951205059,0.7112169107,0.31609640480000006,10.383865015292375,5.842425616037156,-4.5414393992552196,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,136,0.7555555555555555,4.187448884,3.675629933,-0.511818951,0.6321928095,0.7902410119,0.15804820239999995,11.089265081233634,7.649079821545485,-3.440185259688149,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,137,0.7611111111111112,3.9636972029999966,3.468576697000004,-0.4951205059999926,0.6321928095,0.7112169107,0.07902410120000003,12.097954615595834,9.963682881666289,-2.1342717339295447,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,138,0.7666666666666667,3.788374308,3.664386108,-0.12398819999999988,0.6321928095,0.7112169107,0.07902410120000003,10.071378022367693,9.014210003275327,-1.0571680190923658,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,139,0.7722222222222223,3.873221736,3.763408608,-0.10981312799999987,0.5531687083,0.6321928095,0.07902410120000003,9.359570712674135,10.418174813977522,1.0586041013033878,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,140,0.7777777777777778,3.535931093,3.591768768,0.05583767500000025,0.6321928095,0.6321928095,0.0,9.108161830364448,8.651404309923004,-0.45675752044144424,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,141,0.7833333333333333,3.955868501,3.979749859,0.02388135800000013,0.6321928095,0.6321928095,0.0,9.740800146210296,10.370778709923265,0.6299785637129691,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,142,0.788888888888889,3.8881741529999987,3.5449648120000075,-0.34320934099999123,0.5531687083000031,0.6321928095,0.07902410119999692,10.94870064616579,8.684958990034852,-2.2637416561309376,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
