Track,Matched_Index,Progress_0_to_1,Baseline_Shannon_Entropy,Modulation_Shannon_Entropy,Delta_Shannon_Entropy_ModMinusBase,Baseline_Lempel_Ziv_Complexity,Modulation_Lempel_Ziv_Complexity,Delta_Lempel_Ziv_Complexity_ModMinusBase,Baseline_RegionalFlux_L2_per_s,Modulation_RegionalFlux_L2_per_s,Delta_RegionalFlux_L2_ModMinusBase,Matched_Progress_Min,Matched_Progress_Max,Baseline_Observed_Progress_Min,Baseline_Observed_Progress_Max,Modulation_Observed_Progress_Min,Modulation_Observed_Progress_Max,Baseline_Flux_Source,Modulation_Flux_Source,Direct_Window_Positions_Identical,Interpolation_Required,Band
POW_Band_MatchingBandBaselineStandardisedFlux,15,0.08333333333333334,3.684682773999999,3.1737230070000013,-0.5109597669999979,0.6321928094999998,0.9482892141999995,0.31609640469999967,4.820985292419522,4.30387392561584,-0.5171113668036815,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,16,0.08888888888888889,3.293996129,3.74401337,0.45001724099999985,0.5531687083,0.7112169107,0.15804820240000006,4.120048205587066,6.051987532786482,1.9319393271994159,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,17,0.09444444444444444,3.450173545,3.792851428,0.3426778829999999,0.7112169107,0.6321928095,-0.07902410120000003,3.3050417932812586,5.134919476133829,1.8298776828525707,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,18,0.1,3.350788852,3.527418881,0.17663002900000002,0.6321928095,0.5531687083,-0.07902410120000003,3.90568775360207,3.4110647104814102,-0.49462304312065974,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,19,0.10555555555555556,3.302868795,3.865487692,0.5626188969999997,0.6321928095,0.3951205059,-0.23707230360000003,2.9982892320931267,5.11837546728704,2.120086235193913,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,20,0.11111111111111112,3.640664686000002,3.469026611,-0.17163807500000194,0.3951205059000006,0.6321928095000006,0.23707230359999998,5.027937814053891,3.789759392252314,-1.2381784218015768,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,21,0.11666666666666667,4.308294659,3.438824222,-0.8694704370000004,0.6321928095,0.869265113,0.23707230349999997,9.667352077475332,4.218830406446351,-5.448521671028981,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,22,0.12222222222222223,4.065724929999997,3.535475297000001,-0.5302496329999964,0.7902410119,0.4741446071,-0.31609640479999995,6.69602948389358,3.8535760603797353,-2.8424534235138443,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,23,0.1277777777777778,3.0417063460000033,3.929078011,0.8873716649999968,0.7902410118999995,0.47414460710000117,-0.31609640479999834,5.021059440018317,3.7429006951391934,-1.2781587448791236,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,24,0.13333333333333333,3.730003435,3.913514105,0.18351067,0.7112169107,0.7112169107,0.0,7.636858011587206,6.168981072666853,-1.4678769389203534,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,25,0.1388888888888889,4.323133296,3.409086589,-0.9140467069999998,0.7112169107,0.7112169107,0.0,7.991973265184187,6.167527777649879,-1.824445487534308,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,26,0.14444444444444446,4.0297841589999965,3.8429441479999973,-0.18684001099999925,0.7112169107000005,0.3160964047000004,-0.3951205060000001,6.792546891482056,5.459608174379556,-1.3329387171024996,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,27,0.15,3.310589077,3.346811842,0.03622276500000021,0.7902410119,0.3951205059,-0.395120506,4.22221626329992,3.4744678290792015,-0.7477484342207186,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,28,0.15555555555555556,3.355253194,3.427703136,0.07244994199999999,0.6321928095,1.027313315,0.3951205055,3.353182439895176,4.540993881265061,1.187811441369885,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,29,0.16111111111111112,4.161400721,3.186973374,-0.9744273469999998,0.5531687083,0.869265113,0.3160964047,4.066973290618505,4.99073028964872,0.923756999030215,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,30,0.16666666666666669,3.8356775160000014,3.677433662999999,-0.15824385300000232,0.6321928094999996,0.7112169106999988,0.07902410119999925,5.54531257253467,5.218776678178493,-0.32653589435617736,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,31,0.17222222222222222,4.139711066,3.507997063,-0.6317140030000004,0.5531687083,0.4741446071,-0.07902410119999997,5.382909748149005,4.002003579759319,-1.3809061683896857,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,32,0.17777777777777778,4.227890051,3.438697203,-0.7891928480000003,0.7902410119,0.6321928095,-0.15804820239999995,6.270577976437208,5.350828977297224,-0.9197489991399834,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,33,0.18333333333333335,3.8787551170000008,3.481228591999995,-0.39752652500000574,0.5531687083,0.6321928095000005,0.07902410120000047,4.110886753998133,3.453866538957455,-0.6570202150406779,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,34,0.18888888888888888,4.039188016,2.545562289,-1.493625727,0.5531687083,0.7112169107,0.15804820240000006,5.338579943051263,2.7502739690198363,-2.5883059740314267,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,35,0.19444444444444445,4.108260359,4.584017864,0.4757575049999998,0.6321928095,0.4741446071,-0.1580482024,5.3352088469342664,7.642147749630776,2.3069389026965093,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,36,0.2,4.243744616,3.47356997,-0.7701746460000001,0.5531687083,0.6321928095,0.07902410120000003,8.066224172005494,4.6306537194228525,-3.435570452582642,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,37,0.20555555555555557,3.68266211,3.7557980219999982,0.07313591199999836,0.6321928094999992,0.7112169106999988,0.07902410119999959,4.736829643117912,4.998057096634812,0.26122745351690035,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,38,0.2111111111111111,3.712651103,3.411305344,-0.3013457589999997,0.4741446071,0.4741446071,0.0,3.782345773344651,4.653415400561581,0.8710696272169303,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,39,0.21666666666666667,4.456521227,2.940340958,-1.5161802689999995,0.4741446071,0.5531687083,0.07902410119999997,6.546227269351892,2.4286392243877177,-4.117588044964174,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,40,0.22222222222222224,4.020515983999999,3.7270573470000006,-0.29345863699999875,0.6321928094999988,0.5531687083,-0.07902410119999881,10.67945842712064,3.7240349935589694,-6.95542343356167,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,41,0.22777777777777777,3.803415165,3.843776852,0.04036168699999987,0.3951205059,0.5531687083,0.1580482024,5.8088591785868875,5.146597167789695,-0.6622620107971926,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,42,0.23333333333333334,3.601389501,3.363085713,-0.23830378800000007,0.4741446071,0.3951205059,-0.07902410120000003,6.289450495930739,1.971810320683442,-4.317640175247297,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
