Track,Matched_Index,Progress_0_to_1,Baseline_Shannon_Entropy,Modulation_Shannon_Entropy,Delta_Shannon_Entropy_ModMinusBase,Baseline_Lempel_Ziv_Complexity,Modulation_Lempel_Ziv_Complexity,Delta_Lempel_Ziv_Complexity_ModMinusBase,Baseline_RegionalFlux_L2_per_s,Modulation_RegionalFlux_L2_per_s,Delta_RegionalFlux_L2_ModMinusBase,Matched_Progress_Min,Matched_Progress_Max,Baseline_Observed_Progress_Min,Baseline_Observed_Progress_Max,Modulation_Observed_Progress_Min,Modulation_Observed_Progress_Max,Baseline_Flux_Source,Modulation_Flux_Source,Direct_Window_Positions_Identical,Interpolation_Required,Region
RAW_RegionMedian_BaselineStandardisedFlux,49,0.27222222222222225,1.5510544039999974,1.247489860999999,-0.30356454299999847,0.4730599744000005,0.3713741855000011,-0.10168578889999941,8.467295750943954,4.849586241136654,-3.6177095098073,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Central
RAW_RegionMedian_BaselineStandardisedFlux,50,0.2777777777777778,1.28674803,1.135493477,-0.151254553,0.5218701231,0.4820664697,-0.03980365340000003,9.53489186839859,5.592403704289109,-3.9424881641094816,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Central
RAW_RegionMedian_BaselineStandardisedFlux,51,0.2833333333333333,1.259810721,1.275192427,0.015381705999999884,0.5130248668,0.5086022386,-0.004422628200000056,8.886539231148056,6.1660767538958545,-2.7204624772522017,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Central
RAW_RegionMedian_BaselineStandardisedFlux,52,0.2888888888888889,1.125840498999999,1.2575269529999986,0.13168645399999956,0.5130248667999996,0.4864890978000001,-0.026535768999999487,7.626420263913108,7.2993436081722,-0.3270766557409077,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Central
RAW_RegionMedian_BaselineStandardisedFlux,53,0.29444444444444445,1.041134969,1.113733212,0.07259824300000006,0.4687985852,0.4953343542,0.026535768999999987,8.128036450127523,6.973012480167028,-1.155023969960495,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Central
RAW_RegionMedian_BaselineStandardisedFlux,54,0.3,1.186976767,1.121212861,-0.06576390599999993,0.5128500657,0.5128500657,0.0,6.1360652753499885,6.453693052911321,0.31762777756133254,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Central
RAW_RegionMedian_BaselineStandardisedFlux,55,0.3055555555555556,1.52040586,1.464026245,-0.056379615000000216,0.4997569823,0.3361197403,-0.16363724199999996,11.631943569612513,6.070362639788442,-5.561580929824071,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Central
RAW_RegionMedian_BaselineStandardisedFlux,56,0.3111111111111111,1.344939167,1.30363285,-0.04130631699999987,0.4113044191,0.3759233938,-0.03538102529999998,8.627766030768603,7.175515979941768,-1.4522500508268354,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Central
RAW_RegionMedian_BaselineStandardisedFlux,57,0.31666666666666665,1.757812443,1.113300674,-0.644511769,0.5130248668,0.4201496754,-0.09287519140000006,8.945071415216677,5.495092653538983,-3.449978761677695,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Central
RAW_RegionMedian_BaselineStandardisedFlux,58,0.32222222222222224,1.637108255,1.086214081,-0.550894174,0.3936139064,0.4687985852,0.07518467880000002,5.514816241680505,5.349609603845645,-0.16520663783486,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Central
