Track,Matched_Index,Progress_0_to_1,Baseline_Shannon_Entropy,Modulation_Shannon_Entropy,Delta_Shannon_Entropy_ModMinusBase,Baseline_Lempel_Ziv_Complexity,Modulation_Lempel_Ziv_Complexity,Delta_Lempel_Ziv_Complexity_ModMinusBase,Baseline_RegionalFlux_L2_per_s,Modulation_RegionalFlux_L2_per_s,Delta_RegionalFlux_L2_ModMinusBase,Matched_Progress_Min,Matched_Progress_Max,Baseline_Observed_Progress_Min,Baseline_Observed_Progress_Max,Modulation_Observed_Progress_Min,Modulation_Observed_Progress_Max,Baseline_Flux_Source,Modulation_Flux_Source,Direct_Window_Positions_Identical,Interpolation_Required,Band
POW_Band_BaselineStandardisedFlux,13,0.07222222222222223,3.8469987570000006,3.2233778719999995,-0.6236208850000011,0.6321928094999998,0.2370723036000012,-0.3951205058999986,8.669971358571694,6.649421438013679,-2.0205499205580146,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,14,0.07777777777777778,4.096762239,3.102248464,-0.9945137750000002,0.5531687083,0.7112169107,0.15804820240000006,8.522422783668382,6.81206417535628,-1.7103586083121023,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,15,0.08333333333333334,3.684682773999999,3.1737230070000013,-0.5109597669999979,0.6321928094999998,0.9482892141999995,0.31609640469999967,8.466150430475835,5.659204682450456,-2.806945748025379,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,16,0.08888888888888889,3.293996129,3.74401337,0.45001724099999985,0.5531687083,0.7112169107,0.15804820240000006,8.584580111019093,5.985329020110994,-2.5992510909080995,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,17,0.09444444444444444,3.450173545,3.792851428,0.3426778829999999,0.7112169107,0.6321928095,-0.07902410120000003,7.845724232101585,6.5338976523863375,-1.3118265797152473,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,18,0.1,3.350788852,3.527418881,0.17663002900000002,0.6321928095,0.5531687083,-0.07902410120000003,7.917459329395642,5.93764303724686,-1.979816292148782,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,19,0.10555555555555556,3.302868795,3.865487692,0.5626188969999997,0.6321928095,0.3951205059,-0.23707230360000003,9.209915754710622,5.875603700465341,-3.334312054245281,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,20,0.11111111111111112,3.640664686000002,3.469026611,-0.17163807500000194,0.3951205059000006,0.6321928095000006,0.23707230359999998,6.7470512788254675,5.41752875816107,-1.3295225206643977,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,21,0.11666666666666667,4.308294659,3.438824222,-0.8694704370000004,0.6321928095,0.869265113,0.23707230349999997,12.014819106666135,6.046064882257117,-5.968754224409018,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,22,0.12222222222222223,4.065724929999997,3.535475297000001,-0.5302496329999964,0.7902410119,0.4741446071,-0.31609640479999995,8.91674478317899,5.562139648795342,-3.3546051343836476,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,23,0.1277777777777778,3.0417063460000033,3.929078011,0.8873716649999968,0.7902410118999995,0.47414460710000117,-0.31609640479999834,6.423954541958057,7.372523095137562,0.9485685531795047,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,24,0.13333333333333333,3.730003435,3.913514105,0.18351067,0.7112169107,0.7112169107,0.0,8.004681362980376,6.5893897660132215,-1.4152915969671547,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,25,0.1388888888888889,4.323133296,3.409086589,-0.9140467069999998,0.7112169107,0.7112169107,0.0,11.625539532984241,6.661293313561886,-4.964246219422355,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,26,0.14444444444444446,4.0297841589999965,3.8429441479999973,-0.18684001099999925,0.7112169107000005,0.3160964047000004,-0.3951205060000001,9.554982469627628,6.5009592334885475,-3.0540232361390807,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
