Time,v_l2,threshold
2025-10-09 15:52:27.714979887,18.153462572386157,15.393921423133069
2025-10-09 15:52:27.840070009,18.90329556127148,15.393921423133069
2025-10-09 15:52:27.964960098,17.10247467049286,15.393921423133069
2025-10-09 15:52:34.714550018,15.792552287244046,15.393921423133069
2025-10-09 15:52:34.839639902,15.500602946929579,15.393921423133069
2025-10-09 15:52:35.589400053,16.766955761957714,15.393921423133069
2025-10-09 15:52:35.714489937,16.558748558504718,15.393921423133069
2025-10-09 15:52:36.964410067,18.986952753820027,15.393921423133069
2025-10-09 15:52:37.089400053,21.465231157936152,15.393921423133069
2025-10-09 15:52:37.214400053,20.11273507975146,15.393921423133069
2025-10-09 15:52:37.714370012,15.784762468061466,15.393921423133069
2025-10-09 15:52:37.839359999,20.06484208368155,15.393921423133069
2025-10-09 15:52:37.964349985,19.805074469129547,15.393921423133069
2025-10-09 15:52:38.089339972,16.03275796523396,15.393921423133069
2025-10-09 15:52:41.588929892,16.985706007264014,15.393921423133069
2025-10-09 15:52:41.713920116,15.522978356114878,15.393921423133069
2025-10-09 15:52:42.213890076,19.50799740181485,15.393921423133069
2025-10-09 15:52:42.338880062,18.696006576231973,15.393921423133069
2025-10-09 15:52:49.463249922,15.550214104469427,15.393921423133069
2025-10-09 15:52:49.588340044,17.132498079970798,15.393921423133069
2025-10-09 15:53:05.712059975,15.877045465679783,15.393921423133069
2025-10-09 15:53:05.837150097,16.225489611932886,15.393921423133069
2025-10-09 15:53:10.836539984,15.830359399264127,15.393921423133069
2025-10-09 15:53:11.461610079,15.470858421800646,15.393921423133069
2025-10-09 15:53:14.086450100,15.9253825212916,15.393921423133069
2025-10-09 15:53:14.211539984,16.829293903365524,15.393921423133069
2025-10-09 15:53:14.336529970,15.664713276669477,15.393921423133069
2025-10-09 15:53:21.585989952,17.51398695938603,15.393921423133069
2025-10-09 15:53:21.710979939,16.866693914473576,15.393921423133069
2025-10-09 15:53:22.210949898,16.542750610166223,15.393921423133069
2025-10-09 15:53:22.335839987,17.34564661988428,15.393921423133069
2025-10-09 15:53:30.210059881,15.491089924597365,15.393921423133069
2025-10-09 15:53:31.834959984,17.67606166382778,15.393921423133069
2025-10-09 15:53:31.959959984,18.211409908842725,15.393921423133069
2025-10-09 15:53:33.584860086,16.345171402445523,15.393921423133069
2025-10-09 15:53:33.709850073,15.642568623855743,15.393921423133069
2025-10-09 15:53:34.209919930,17.837925840001272,15.393921423133069
2025-10-09 15:53:34.334909916,21.80231950398122,15.393921423133069
2025-10-09 15:53:34.459899902,21.017138862161616,15.393921423133069
2025-10-09 15:53:34.584800005,16.3176566949661,15.393921423133069
2025-10-09 15:53:35.209759951,17.322238747392642,15.393921423133069
2025-10-09 15:53:35.334850073,16.874580027989794,15.393921423133069
2025-10-09 15:53:35.959810019,16.487090378158634,15.393921423133069
2025-10-09 15:53:49.458689928,16.281855638528334,15.393921423133069
2025-10-09 15:53:52.458400011,16.133466803307467,15.393921423133069
2025-10-09 15:53:53.083270073,18.93898085286109,15.393921423133069
2025-10-09 15:53:53.208260059,19.8247733931332,15.393921423133069
2025-10-09 15:53:53.333250046,17.20526326443635,15.393921423133069
2025-10-09 15:53:53.708230019,17.794500522472497,15.393921423133069
2025-10-09 15:53:53.833220005,19.46756228242702,15.393921423133069
2025-10-09 15:53:53.958309889,17.677944485623577,15.393921423133069
2025-10-09 15:53:56.083280087,16.276201819664283,15.393921423133069
2025-10-09 15:53:56.208280087,15.525968362898078,15.393921423133069
2025-10-09 15:54:05.082429886,16.194617905058397,15.393921423133069
2025-10-09 15:54:07.332299948,18.283313512760728,15.393921423133069
2025-10-09 15:54:07.457190037,18.31634629576341,15.393921423133069
2025-10-09 15:54:07.582279921,15.770977194724841,15.393921423133069
2025-10-09 15:54:19.456459999,23.51764188667527,15.393921423133069
2025-10-09 15:54:19.581549883,27.884957891309117,15.393921423133069
2025-10-09 15:54:19.706439972,25.417331992591567,15.393921423133069
2025-10-09 15:54:19.831530094,15.897308222103577,15.393921423133069
2025-10-09 15:54:20.081520081,18.28298376168469,15.393921423133069
2025-10-09 15:54:20.206409931,26.490658963268373,15.393921423133069
2025-10-09 15:54:20.331500053,26.937995173998583,15.393921423133069
2025-10-09 15:54:20.456399918,20.931334544739567,15.393921423133069
2025-10-09 15:54:23.206130028,17.26134602713989,15.393921423133069
2025-10-09 15:54:23.331120014,15.477550509283855,15.393921423133069
2025-10-09 15:54:33.830280066,15.517743543690397,15.393921423133069
2025-10-09 15:54:33.955270052,18.966570055481437,15.393921423133069
2025-10-09 15:54:34.080260038,19.658658315794316,15.393921423133069
2025-10-09 15:54:34.205159903,17.573247320914994,15.393921423133069
2025-10-09 15:54:51.578900099,15.744066131537846,15.393921423133069
2025-10-09 15:54:51.703789949,16.438381229253107,15.393921423133069
2025-10-09 15:54:52.328649998,19.02440460062367,15.393921423133069
2025-10-09 15:54:52.453739882,20.69625019624318,15.393921423133069
2025-10-09 15:54:52.578639984,17.77985173649432,15.393921423133069
2025-10-09 15:54:57.203550100,17.951961395198435,15.393921423133069
2025-10-09 15:54:57.328449965,19.05752367472933,15.393921423133069
2025-10-09 15:54:57.453540087,16.03519481690487,15.393921423133069
2025-10-09 15:55:09.077229977,16.08047519022647,15.393921423133069
2025-10-09 15:55:09.202320099,16.70782059814017,15.393921423133069
2025-10-09 15:55:09.827179909,16.574419638925704,15.393921423133069
2025-10-09 15:55:09.952280045,16.517576058763254,15.393921423133069
2025-10-09 15:55:46.199460030,16.373517622108427,15.393921423133069
2025-10-09 15:55:46.324559927,21.22873818686907,15.393921423133069
2025-10-09 15:55:46.449549913,24.97688666997167,15.393921423133069
2025-10-09 15:55:46.574440002,24.46215011174208,15.393921423133069
2025-10-09 15:55:46.699429989,18.15685077515328,15.393921423133069
2025-10-09 15:55:47.074709892,16.356395732385966,15.393921423133069
2025-10-09 15:55:47.199700117,20.970800337437364,15.393921423133069
2025-10-09 15:55:47.324599981,20.30559129146642,15.393921423133069
2025-10-09 15:55:47.449589968,16.620017887714717,15.393921423133069
2025-10-09 15:56:13.697289944,15.434817879511794,15.393921423133069
2025-10-09 15:56:25.196579933,17.805157215643504,15.393921423133069
2025-10-09 15:56:25.321680069,16.689137911765606,15.393921423133069
2025-10-09 15:56:57.194129944,15.489595275567565,15.393921423133069
2025-10-09 15:57:06.442970037,16.67885737464617,15.393921423133069
2025-10-09 15:57:06.567859888,17.819361897129006,15.393921423133069
2025-10-09 15:57:06.693049908,17.000964263741512,15.393921423133069
2025-10-09 15:57:36.565829992,16.935841526660667,15.393921423133069
2025-10-09 15:57:36.690819979,16.038664323977983,15.393921423133069
2025-10-09 15:57:47.690049887,16.820649085481477,15.393921423133069
2025-10-09 15:57:52.314769983,15.405440214503445,15.393921423133069
2025-10-09 15:57:52.439759970,20.177978866533092,15.393921423133069
2025-10-09 15:57:52.564749956,20.790334928671495,15.393921423133069
2025-10-09 15:57:52.689749956,15.809089140280692,15.393921423133069
2025-10-09 15:57:53.064919949,17.261464115237473,15.393921423133069
2025-10-09 15:57:53.189810038,20.497378003863666,15.393921423133069
2025-10-09 15:57:53.314810038,18.65843922545251,15.393921423133069
2025-10-09 15:57:57.314260006,15.926146284352411,15.393921423133069
2025-10-09 15:57:59.939100027,17.52080616879597,15.393921423133069
2025-10-09 15:58:00.064199924,18.881822451861098,15.393921423133069
2025-10-09 15:58:00.188990116,17.636548931724484,15.393921423133069
2025-10-09 15:58:00.688760042,18.55679797892697,15.393921423133069
2025-10-09 15:58:00.813849926,18.528471371626342,15.393921423133069
2025-10-09 15:58:00.939039946,15.462579113119977,15.393921423133069
2025-10-09 15:58:12.563129902,19.601756502965312,15.393921423133069
2025-10-09 15:58:12.688019991,21.584090183134638,15.393921423133069
2025-10-09 15:58:12.813119888,19.139905044319498,15.393921423133069
2025-10-09 15:58:13.313090086,17.681159807238185,15.393921423133069
2025-10-09 15:58:13.437979937,19.158126888387677,15.393921423133069
2025-10-09 15:58:13.563070059,15.42129454837424,15.393921423133069
2025-10-09 15:58:26.686969995,16.58966028464947,15.393921423133069
2025-10-09 15:58:26.811959982,18.062101766740273,15.393921423133069
2025-10-09 15:58:31.311589956,17.54319569248266,15.393921423133069
2025-10-09 15:58:31.436579943,17.960866877055377,15.393921423133069
2025-10-09 15:58:46.810539961,20.771510623093082,15.393921423133069
2025-10-09 15:58:46.935430050,27.18862870376073,15.393921423133069
2025-10-09 15:58:47.060430050,27.582616094538732,15.393921423133069
2025-10-09 15:58:47.185319901,22.73001462336986,15.393921423133069
2025-10-09 15:58:47.310309887,16.80637033045583,15.393921423133069
2025-10-09 15:58:49.435080051,17.358380859017185,15.393921423133069
2025-10-09 15:58:49.560070038,18.78474307379848,15.393921423133069
2025-10-09 15:58:50.185039997,18.44284662642955,15.393921423133069
2025-10-09 15:58:50.310129881,16.96059729356269,15.393921423133069
2025-10-09 15:59:03.558820009,16.72269292384854,15.393921423133069
2025-10-09 15:59:05.058830023,16.25484664474236,15.393921423133069
2025-10-09 15:59:05.183919907,15.493367518874004,15.393921423133069
