Time,v_l2_per_s,threshold_per_s
2025-10-09 15:54:52.578639984,142.3525797960863,122.08391477482478
2025-10-09 15:54:57.203550100,143.51222229360712,122.08391477482478
2025-10-09 15:54:57.328449965,152.58242012294676,122.08391477482478
2025-10-09 15:54:57.453540087,128.18913724382546,122.08391477482478
2025-10-09 15:55:09.077229977,128.75701602091476,122.08391477482478
2025-10-09 15:55:09.202320099,133.5662667124121,122.08391477482478
2025-10-09 15:55:09.827179909,132.7123021303445,122.08391477482478
2025-10-09 15:55:09.952280045,132.03483694664612,122.08391477482478
2025-10-09 15:55:46.199460030,130.99863449148472,122.08391477482478
2025-10-09 15:55:46.324559927,169.69428989113453,122.08391477482478
2025-10-09 15:55:46.449549913,199.83110222903514,122.08391477482478
2025-10-09 15:55:46.574440002,195.8694265302516,122.08391477482478
2025-10-09 15:55:46.699429989,145.26644262434624,122.08391477482478
2025-10-09 15:55:47.074709892,130.75714205943277,122.08391477482478
2025-10-09 15:55:47.199700117,167.77952305820205,122.08391477482478
2025-10-09 15:55:47.324599981,162.57496718704533,122.08391477482478
2025-10-09 15:55:47.449589968,132.9707945942479,122.08391477482478
2025-10-09 15:56:13.697289944,123.57753853066049,122.08391477482478
2025-10-09 15:56:25.196579933,142.5668876665598,122.08391477482478
2025-10-09 15:56:25.321680069,133.40623316161387,122.08391477482478
2025-10-09 15:56:57.194129944,124.02605297020946,122.08391477482478
2025-10-09 15:57:06.442970037,133.4415492665642,122.08391477482478
2025-10-09 15:57:06.567859888,142.68062420163355,122.08391477482478
2025-10-09 15:57:06.693049908,135.8012744445724,122.08391477482478
2025-10-09 15:57:36.565829992,135.49758719599077,122.08391477482478
2025-10-09 15:57:36.690819979,128.31959350454196,122.08391477482478
2025-10-09 15:57:47.690049887,134.5759727575736,122.08391477482478
2025-10-09 15:57:49.189860106,122.8040885245622,122.08391477482478
2025-10-09 15:57:52.314769983,123.25339579207127,122.08391477482478
2025-10-09 15:57:52.439759970,161.43676266270108,122.08391477482478
2025-10-09 15:57:52.564749956,166.33600493939966,122.08391477482478
2025-10-09 15:57:52.689749956,126.47271312224554,122.08391477482478
2025-10-09 15:57:53.064919949,138.10277550662894,122.08391477482478
2025-10-09 15:57:53.189810038,164.12333571051957,122.08391477482478
2025-10-09 15:57:53.314810038,149.26751380362012,122.08391477482478
2025-10-09 15:57:57.314260006,127.41937809603732,122.08391477482478
2025-10-09 15:57:57.439160109,122.10057931446863,122.08391477482478
2025-10-09 15:57:59.939100027,140.40237813693204,122.08391477482478
2025-10-09 15:58:00.064199924,150.933956819014,122.08391477482478
2025-10-09 15:58:00.188990116,141.32960811314794,122.08391477482478
2025-10-09 15:58:00.688760042,148.6923308154959,122.08391477482478
2025-10-09 15:58:00.813849926,148.12126112153354,122.08391477482478
2025-10-09 15:58:00.939039946,123.51287357506591,122.08391477482478
2025-10-09 15:58:12.563129902,156.70137245442893,122.08391477482478
2025-10-09 15:58:12.688019991,172.82468413594162,122.08391477482478
2025-10-09 15:58:12.813119888,152.99696884897915,122.08391477482478
2025-10-09 15:58:13.313090086,141.33605583960502,122.08391477482478
2025-10-09 15:58:13.437979937,153.4001901274402,122.08391477482478
2025-10-09 15:58:13.563070059,123.28147340342541,122.08391477482478
2025-10-09 15:58:26.686969995,132.72791537595236,122.08391477482478
2025-10-09 15:58:26.811959982,144.50838983398145,122.08391477482478
2025-10-09 15:58:31.311589956,140.24471948892895,122.08391477482478
2025-10-09 15:58:31.436579943,143.69844583674833,122.08391477482478
2025-10-09 15:58:46.810539961,166.18539709979393,122.08391477482478
2025-10-09 15:58:46.935430050,217.7004510242661,122.08391477482478
2025-10-09 15:58:47.060430050,220.66092875630986,122.08391477482478
2025-10-09 15:58:47.185319901,182.00049436659077,122.08391477482478
2025-10-09 15:58:47.310309887,134.4617346421323,122.08391477482478
2025-10-09 15:58:49.435080051,138.87817268030724,122.08391477482478
2025-10-09 15:58:49.560070038,150.28998341921962,122.08391477482478
2025-10-09 15:58:50.185039997,147.54277301143642,122.08391477482478
2025-10-09 15:58:50.310129881,135.58728133094033,122.08391477482478
2025-10-09 15:59:03.558820009,133.8992794203913,122.08391477482478
2025-10-09 15:59:05.058830023,130.15321531832973,122.08391477482478
2025-10-09 15:59:05.183919907,123.85787741936032,122.08391477482478
