Progress_0_to_1,Baseline_Entropy_raw,Modulation_Entropy_raw,Delta_Entropy_ModMinusBase,Baseline_RegionalFlux_L2_per_s,Modulation_RegionalFlux_L2_per_s,Delta_RegionalFlux_L2_ModMinusBase
0.00976884975233902,4.599845456065278,4.7969872745493864,0.19714181848410828,31.006859640947855,6.6698546878605525,-24.337004953087302
0.009837644468904788,4.660857523480319,4.794110843026582,0.13325331954626307,26.453463660570996,6.711812900491728,-19.741650760079267
0.009906439185470555,4.698973157857943,4.7885773072829245,0.0896041494249813,17.785894458815783,5.63757757795743,-12.148316880858353
0.009975233902036324,4.713578841124435,4.783394764560944,0.06981592343650878,1.1029788602378723,4.538663669776818,3.4356848095389454
0.010044028618602091,4.716069002407387,4.780981632607508,0.06491263020012106,1.1179947726912796,4.849793384551153,3.7317986118598734
0.010112823335167859,4.71827889615336,4.782897111894989,0.0646182157416284,1.0898389981558017,6.964415784147432,5.87457678599163
0.010181618051733626,4.720247934492268,4.788867032828704,0.06861909833643587,1.0791388823928338,8.371780785137208,7.292641902744374
0.010250412768299395,4.721983527767229,4.797619867605136,0.07563633983790741,1.2383119409781476,7.326839569286648,6.0885276283085
0.010319207484865162,4.723502768246029,4.80739792881977,0.08389516057374102,1.2599001526917253,5.371488167171242,4.1115880144795165
0.01038800220143093,4.724802637881287,4.769737054278323,0.044934416397036436,1.1994209703501058,9.669729076695289,8.470308106345183
0.010456796917996697,4.7259022474319305,4.545379460044198,-0.18052278738773264,1.199327580358821,4.8071939587258585,3.6078663783670377
0.010525591634562466,4.7268015918059465,4.583932455531885,-0.1428691362740615,1.1993275859084658,4.954796641510734,3.7554690556022683
0.010594386351128233,4.7275103900617985,4.579301070293247,-0.14820931976855167,1.199327576658055,5.023471097561508,3.824143520903453
0.010663181067694,4.72803286061778,4.557596709726906,-0.1704361508908745,1.1814235859781979,4.586577053747185,3.4051534677689865
0.010731975784259768,4.728378481829131,4.527303253366444,-0.20107522846268644,1.148903213736446,4.614982857694915,3.4660796439584685
0.010800770500825537,4.728550350830282,4.4924830895909205,-0.23606726123936195,1.1507797542492901,4.656864950606178,3.506085196356888
0.010869565217391304,4.728555466919311,4.455477297971997,-0.27307816894731385,1.1717661028677067,4.74008489079501,3.568318787927303
